""	"ID"	"symbol"
"1"	"AFFX-BioB-3_at"	""
"2"	"AFFX-BioB-3_st"	""
"3"	"AFFX-BioB-5_at"	""
"4"	"AFFX-BioB-5_st"	""
"5"	"AFFX-BioB-M_at"	""
"6"	"AFFX-BioB-M_st"	""
"7"	"AFFX-BioC-3_at"	""
"8"	"AFFX-BioC-3_st"	""
"9"	"AFFX-BioC-5_at"	""
"10"	"AFFX-BioC-5_st"	""
"11"	"AFFX-BioDn-3_at"	""
"12"	"AFFX-BioDn-3_st"	""
"13"	"AFFX-BioDn-5_at"	""
"14"	"AFFX-BioDn-5_st"	""
"15"	"AFFX-CreX-3_at"	""
"16"	"AFFX-CreX-3_st"	""
"17"	"AFFX-CreX-5_at"	""
"18"	"AFFX-CreX-5_st"	""
"19"	"AFFX-DapX-3_at"	""
"20"	"AFFX-DapX-5_at"	""
"21"	"AFFX-DapX-M_at"	""
"22"	"AFFX-LysX-3_at"	""
"23"	"AFFX-LysX-5_at"	""
"24"	"AFFX-LysX-M_at"	""
"25"	"AFFX-MurFAS_at"	"Fas"
"26"	"AFFX-MurIL10_at"	"Il10"
"27"	"AFFX-MurIL2_at"	""
"28"	"AFFX-MurIL4_at"	"Il4"
"29"	"AFFX-PheX-3_at"	""
"30"	"AFFX-PheX-5_at"	""
"31"	"AFFX-PheX-M_at"	""
"32"	"AFFX-ThrX-3_at"	""
"33"	"AFFX-ThrX-5_at"	""
"34"	"AFFX-ThrX-M_at"	""
"35"	"AFFX-TrpnX-3_at"	""
"36"	"AFFX-TrpnX-5_at"	""
"37"	"AFFX-TrpnX-M_at"	""
"38"	"AFFX-YEL002c/WBP1_at"	""
"39"	"AFFX-YEL018w/_at"	""
"40"	"AFFX-YEL021w/URA3_at"	""
"41"	"AFFX-YEL024w/RIP1_at"	""
"42"	"AFFX_ratb1/X12957_at"	""
"43"	"AFFX_ratb2/X14115_at"	""
"44"	"AFFX_rat_5S_rRNA_at"	""
"45"	"AFFX_Rat_beta-actin_3_at"	""
"46"	"AFFX_Rat_beta-actin_3_st"	""
"47"	"AFFX_Rat_beta-actin_5_at"	""
"48"	"AFFX_Rat_beta-actin_5_st"	""
"49"	"AFFX_Rat_beta-actin_M_at"	""
"50"	"AFFX_Rat_beta-actin_M_st"	""
"51"	"AFFX_Rat_GAPDH_3_at"	"Gapdh"
"52"	"AFFX_Rat_GAPDH_3_st"	"Gapdh"
"53"	"AFFX_Rat_GAPDH_5_at"	"Gapdh"
"54"	"AFFX_Rat_GAPDH_5_st"	"Gapdh"
"55"	"AFFX_Rat_GAPDH_M_at"	"Gapdh"
"56"	"AFFX_Rat_GAPDH_M_st"	"Gapdh"
"57"	"AFFX_Rat_Hexokinase_3_at"	"Hk1"
"58"	"AFFX_Rat_Hexokinase_5_at"	"Hk1"
"59"	"AFFX_Rat_Hexokinase_M_at"	"Hk1"
"60"	"rc_AA800978_at"	""
"61"	"rc_AA800980_at"	"LOC301128"
"62"	"rc_AA800984_at"	"Pkd1"
"63"	"rc_AA800994_at"	""
"64"	"rc_AA801013_at"	"Masp1"
"65"	"rc_AA801017_at"	"Fyttd1"
"66"	"rc_AA801025_at"	"RGD1565685"
"67"	"rc_AA801025_g_at"	"RGD1565685"
"68"	"rc_AA801046_at"	"Nudcd1"
"69"	"rc_AA801114_at"	""
"70"	"rc_AA801117_at"	""
"71"	"rc_AA801126_at"	""
"72"	"rc_AA801142_at"	"Gdf1 /// Lass1"
"73"	"rc_AA801173_at"	"Rgs10"
"74"	"rc_AA801176_at"	""
"75"	"rc_AA801178_at"	"Atad2"
"76"	"rc_AA801181_at"	"Prkrir"
"77"	"rc_AA801183_at"	"Stx6"
"78"	"rc_AA801187_s_at"	""
"79"	"rc_AA801189_at"	"Nfkbia"
"80"	"rc_AA801206_at"	""
"81"	"rc_AA801208_at"	"LOC100360161 /// LOC100363536 /// LOC100363839"
"82"	"rc_AA801208_g_at"	"LOC100363536"
"83"	"rc_AA801212_at"	""
"84"	"rc_AA801220_at"	""
"85"	"rc_AA801228_at"	""
"86"	"rc_AA801228_g_at"	"Rps6ka1"
"87"	"rc_AA801230_at"	"Imp4"
"88"	"rc_AA801230_g_at"	"Imp4"
"89"	"rc_AA801231_at"	"Usp21"
"90"	"rc_AA801231_g_at"	"Usp21"
"91"	"rc_AA801238_at"	"Spon2"
"92"	"rc_AA801244_at"	"Zfp260"
"93"	"rc_AA801246_at"	"Smarca5"
"94"	"rc_AA801256_at"	"Hipk1"
"95"	"rc_AA801260_at"	"Stk40"
"96"	"rc_AA801273_at"	"Tram1"
"97"	"rc_AA801284_at"	"Epc1 /// LOC100362678"
"98"	"rc_AA801310_at"	"Ubtd2"
"99"	"rc_AA801310_g_at"	"Ubtd2"
"100"	"rc_AA801313_at"	"Usp15"
"101"	"rc_AA801323_at"	""
"102"	"rc_AA801333_f_at"	""
"103"	"rc_AA801352_at"	"Ict1"
"104"	"rc_AA801395_s_at"	"Tnfaip8"
"105"	"rc_AA848306_at"	""
"106"	"rc_AA848309_at"	"Commd10"
"107"	"rc_AA848311_at"	""
"108"	"rc_AA848315_at"	"Impdh2"
"109"	"rc_AA848318_at"	"RGD1310224"
"110"	"rc_AA848324_at"	"Ruvbl2"
"111"	"rc_AA848402_at"	"Ilf2"
"112"	"rc_AA848404_at"	"Fbxo6"
"113"	"rc_AA848407_at"	""
"114"	"rc_AA848418_at"	"Fkbp14"
"115"	"rc_AA848420_at"	"Ung"
"116"	"rc_AA848427_at"	"Ndel1"
"117"	"rc_AA848429_at"	"Plekhj1"
"118"	"rc_AA848435_at"	""
"119"	"rc_AA848437_at"	"Anks4b"
"120"	"rc_AA848449_at"	"Btbd1"
"121"	"rc_AA848451_at"	"Pacrgl"
"122"	"rc_AA848457_at"	""
"123"	"rc_AA848463_at"	"LOC691918"
"124"	"rc_AA848479_at"	""
"125"	"rc_AA848487_s_at"	"Psme1"
"126"	"rc_AA848492_at"	"Acss1"
"127"	"rc_AA848492_g_at"	"Acss1"
"128"	"rc_AA848494_at"	""
"129"	"rc_AA848494_g_at"	""
"130"	"rc_AA848496_at"	"Eif4b"
"131"	"rc_AA848496_g_at"	"Eif4b"
"132"	"rc_AA848499_at"	""
"133"	"rc_AA848501_at"	"Rrbp1"
"134"	"rc_AA848503_at"	"Arv1"
"135"	"rc_AA848503_g_at"	"Arv1"
"136"	"rc_AA848508_at"	"Mat2b"
"137"	"rc_AA848512_at"	""
"138"	"rc_AA848530_at"	"Wdr12"
