""	"ID"	"symbol"
"1"	"A_51_P100021"	"Hivep3"
"2"	"A_51_P100034"	"Mif4gd"
"3"	"A_51_P100052"	"Slitrk2"
"4"	"A_51_P100065"	"Lnx1"
"5"	"A_51_P100084"	""
"6"	"A_51_P100099"	"2610002J23Rik"
"7"	"A_51_P100101"	"Cd209d"
"8"	"A_51_P100123"	"Fgf13"
"9"	"A_51_P100155"	"Bxdc5"
"10"	"A_51_P100174"	"Mns1"
"11"	"A_51_P100180"	""
"12"	"A_51_P100208"	"Opcml"
"13"	"A_51_P100218"	"V1rf1"
"14"	"A_51_P100227"	"Ipo5"
"15"	"A_51_P100238"	"Olfr323"
"16"	"A_51_P100246"	"Ube2m"
"17"	"A_51_P100262"	""
"18"	"A_51_P100289"	"Srf"
"19"	"A_51_P100296"	"Stx3"
"20"	"A_51_P100312"	"Oprm1"
"21"	"A_51_P100315"	"Olfr744"
"22"	"A_51_P100327"	"Tap1"
"23"	"A_51_P100347"	"Zfp407"
"24"	"A_51_P100361"	"Ippk"
"25"	"A_51_P100378"	"EG210853"
"26"	"A_51_P100394"	""
"27"	"A_51_P100396"	"Cyp26b1"
"28"	"A_51_P100434"	""
"29"	"A_51_P100470"	"D19Ertd386e"
"30"	"A_51_P100519"	"4930542C16Rik"
"31"	"A_51_P100527"	"Vmn2r26"
"32"	"A_51_P100537"	"BC048599"
"33"	"A_51_P100565"	"Map3k3"
"34"	"A_51_P100599"	"Ugt2b38"
"35"	"A_51_P100624"	"Krtap9-3"
"36"	"A_51_P100625"	"Apon"
"37"	"A_51_P100698"	"Atp6v1b1"
"38"	"A_51_P100746"	"Depdc1a"
"39"	"A_51_P100768"	"4833413E03Rik"
"40"	"A_51_P100776"	"Zfp169"
"41"	"A_51_P100785"	"Snw1"
"42"	"A_51_P100808"	"Ftsj2"
"43"	"A_51_P100828"	"Prdx3"
"44"	"A_51_P100836"	"Aqr"
"45"	"A_51_P100852"	"Fam26f"
"46"	"A_51_P100856"	"Fn1"
"47"	"A_51_P100865"	"Atp5j"
"48"	"A_51_P100946"	"Mthfd2l"
"49"	"A_51_P100991"	"Gucy2c"
"50"	"A_51_P100997"	"Serpinb3c"
"51"	"A_51_P101006"	"1190002A17Rik"
"52"	"A_51_P101022"	"Olfr640"
"53"	"A_51_P101060"	"Hoxc5"
"54"	"A_51_P101065"	"Htr7"
