""	"ID"	"symbol"
"1"	"(+)E1A_r60_1"	""
"2"	"(+)E1A_r60_3"	""
"3"	"(+)E1A_r60_a104"	""
"4"	"(+)E1A_r60_a107"	""
"5"	"(+)E1A_r60_a135"	""
"6"	"(+)E1A_r60_a20"	""
"7"	"(+)E1A_r60_a22"	""
"8"	"(+)E1A_r60_a97"	""
"9"	"(+)E1A_r60_n11"	""
"10"	"(+)E1A_r60_n9"	""
"11"	"(-)3xSLv1"	""
"12"	"CUST_10000_PI429285431"	""
"13"	"CUST_10001_PI429285431"	""
"14"	"CUST_10002_PI429285431"	""
"15"	"CUST_10003_PI429285431"	""
"16"	"CUST_10004_PI429285431"	""
"17"	"CUST_10005_PI429285431"	""
"18"	"CUST_10006_PI429285431"	""
"19"	"CUST_10007_PI429285431"	""
"20"	"CUST_10008_PI429285431"	""
"21"	"CUST_10009_PI429285431"	""
"22"	"CUST_1000_PI429285431"	""
"23"	"CUST_10010_PI429285431"	""
"24"	"CUST_10011_PI429285431"	""
"25"	"CUST_10012_PI429285431"	""
"26"	"CUST_10013_PI429285431"	""
"27"	"CUST_10014_PI429285431"	""
"28"	"CUST_10015_PI429285431"	""
"29"	"CUST_10016_PI429285431"	""
"30"	"CUST_10017_PI429285431"	""
"31"	"CUST_10018_PI429285431"	""
"32"	"CUST_10019_PI429285431"	""
"33"	"CUST_1001_PI429285431"	""
"34"	"CUST_10020_PI429285431"	""
"35"	"CUST_10021_PI429285431"	""
"36"	"CUST_10022_PI429285431"	""
"37"	"CUST_10023_PI429285431"	""
"38"	"CUST_10024_PI429285431"	""
"39"	"CUST_10025_PI429285431"	""
"40"	"CUST_10026_PI429285431"	""
"41"	"CUST_10027_PI429285431"	""
"42"	"CUST_10028_PI429285431"	""
"43"	"CUST_10029_PI429285431"	""
"44"	"CUST_1002_PI429285431"	""
"45"	"CUST_10030_PI429285431"	""
"46"	"CUST_10031_PI429285431"	""
"47"	"CUST_10032_PI429285431"	""
"48"	"CUST_10033_PI429285431"	""
"49"	"CUST_10034_PI429285431"	""
"50"	"CUST_10035_PI429285431"	""
"51"	"CUST_10036_PI429285431"	""
"52"	"CUST_10037_PI429285431"	""
"53"	"CUST_10038_PI429285431"	""
"54"	"CUST_10039_PI429285431"	""
"55"	"CUST_1003_PI429285431"	""
"56"	"CUST_10040_PI429285431"	""
"57"	"CUST_10041_PI429285431"	""
"58"	"CUST_10042_PI429285431"	""
"59"	"CUST_10043_PI429285431"	""
"60"	"CUST_10044_PI429285431"	""
"61"	"CUST_10045_PI429285431"	""
"62"	"CUST_10046_PI429285431"	""
"63"	"CUST_10047_PI429285431"	""
"64"	"CUST_10048_PI429285431"	""
"65"	"CUST_10049_PI429285431"	""
"66"	"CUST_1004_PI429285431"	""
"67"	"CUST_10050_PI429285431"	""
"68"	"CUST_10051_PI429285431"	""
"69"	"CUST_10052_PI429285431"	""
"70"	"CUST_10053_PI429285431"	""
"71"	"CUST_10054_PI429285431"	""
"72"	"CUST_10055_PI429285431"	""
"73"	"CUST_10056_PI429285431"	""
"74"	"CUST_10057_PI429285431"	""
"75"	"CUST_10058_PI429285431"	""
"76"	"CUST_10059_PI429285431"	""
"77"	"CUST_1005_PI429285431"	""
"78"	"CUST_10060_PI429285431"	""
"79"	"CUST_10061_PI429285431"	""
"80"	"CUST_10062_PI429285431"	""
"81"	"CUST_10063_PI429285431"	""
"82"	"CUST_10064_PI429285431"	""
"83"	"CUST_10065_PI429285431"	""
"84"	"CUST_10066_PI429285431"	""
"85"	"CUST_10067_PI429285431"	""
"86"	"CUST_10068_PI429285431"	""
"87"	"CUST_10069_PI429285431"	""
"88"	"CUST_1006_PI429285431"	""
"89"	"CUST_10070_PI429285431"	""
"90"	"CUST_10071_PI429285431"	""
"91"	"CUST_10072_PI429285431"	""
"92"	"CUST_10073_PI429285431"	""
"93"	"CUST_10074_PI429285431"	""
"94"	"CUST_10075_PI429285431"	""
"95"	"CUST_10076_PI429285431"	""
"96"	"CUST_10077_PI429285431"	""
"97"	"CUST_10078_PI429285431"	""
"98"	"CUST_10079_PI429285431"	""
"99"	"CUST_1007_PI429285431"	""
"100"	"CUST_10080_PI429285431"	""
"101"	"CUST_10081_PI429285431"	""
"102"	"CUST_10082_PI429285431"	""
"103"	"CUST_10083_PI429285431"	""
"104"	"CUST_10084_PI429285431"	""
"105"	"CUST_10085_PI429285431"	""
"106"	"CUST_10086_PI429285431"	""
"107"	"CUST_10087_PI429285431"	""
"108"	"CUST_10088_PI429285431"	""
"109"	"CUST_10089_PI429285431"	""
"110"	"CUST_1008_PI429285431"	""
"111"	"CUST_10090_PI429285431"	""
"112"	"CUST_10091_PI429285431"	""
"113"	"CUST_10092_PI429285431"	""
"114"	"CUST_10093_PI429285431"	""
"115"	"CUST_10094_PI429285431"	""
"116"	"CUST_10095_PI429285431"	""
"117"	"CUST_10096_PI429285431"	""
"118"	"CUST_10097_PI429285431"	""
"119"	"CUST_10098_PI429285431"	""
"120"	"CUST_10099_PI429285431"	""
"121"	"CUST_1009_PI429285431"	""
"122"	"CUST_100_PI429201921"	""
"123"	"CUST_100_PI429285431"	""
"124"	"CUST_10100_PI429285431"	""
"125"	"CUST_10101_PI429285431"	""
"126"	"CUST_10102_PI429285431"	""
"127"	"CUST_10103_PI429285431"	""
"128"	"CUST_10104_PI429285431"	""
"129"	"CUST_10105_PI429285431"	""
"130"	"CUST_10106_PI429285431"	""
"131"	"CUST_10107_PI429285431"	""
"132"	"CUST_10108_PI429285431"	""
"133"	"CUST_10109_PI429285431"	""
"134"	"CUST_1010_PI429285431"	""
"135"	"CUST_10110_PI429285431"	""
"136"	"CUST_10111_PI429285431"	""
"137"	"CUST_10112_PI429285431"	""
"138"	"CUST_10113_PI429285431"	""
"139"	"CUST_10114_PI429285431"	""
"140"	"CUST_10115_PI429285431"	""
"141"	"CUST_10116_PI429285431"	""
"142"	"CUST_10117_PI429285431"	""
"143"	"CUST_10118_PI429285431"	""
"144"	"CUST_10119_PI429285431"	""
"145"	"CUST_1011_PI429285431"	""
"146"	"CUST_10120_PI429285431"	""
"147"	"CUST_10121_PI429285431"	""
"148"	"CUST_10122_PI429285431"	""
"149"	"CUST_10123_PI429285431"	""
"150"	"CUST_10124_PI429285431"	""
"151"	"CUST_10125_PI429285431"	""
"152"	"CUST_10126_PI429285431"	""
"153"	"CUST_10127_PI429285431"	""
"154"	"CUST_10128_PI429285431"	""
"155"	"CUST_10129_PI429285431"	""
"156"	"CUST_1012_PI429285431"	""
"157"	"CUST_10130_PI429285431"	""
"158"	"CUST_10131_PI429285431"	""
"159"	"CUST_10132_PI429285431"	""
"160"	"CUST_10133_PI429285431"	""
"161"	"CUST_10134_PI429285431"	""
"162"	"CUST_10135_PI429285431"	""
"163"	"CUST_10136_PI429285431"	""
"164"	"CUST_10137_PI429285431"	""
"165"	"CUST_10138_PI429285431"	""
"166"	"CUST_10139_PI429285431"	""
"167"	"CUST_1013_PI429285431"	""
"168"	"CUST_10140_PI429285431"	""
"169"	"CUST_10141_PI429285431"	""
"170"	"CUST_10142_PI429285431"	""
"171"	"CUST_10143_PI429285431"	""
"172"	"CUST_10144_PI429285431"	""
"173"	"CUST_10145_PI429285431"	""
"174"	"CUST_10146_PI429285431"	""
"175"	"CUST_10147_PI429285431"	""
"176"	"CUST_10148_PI429285431"	""
"177"	"CUST_10149_PI429285431"	""
"178"	"CUST_1014_PI429285431"	""
"179"	"CUST_10150_PI429285431"	""
"180"	"CUST_10151_PI429285431"	""
"181"	"CUST_10152_PI429285431"	""
"182"	"CUST_10153_PI429285431"	""
"183"	"CUST_10154_PI429285431"	""
"184"	"CUST_10155_PI429285431"	""
"185"	"CUST_10156_PI429285431"	""
"186"	"CUST_10157_PI429285431"	""
"187"	"CUST_10158_PI429285431"	""
"188"	"CUST_10159_PI429285431"	""
"189"	"CUST_1015_PI429285431"	""
"190"	"CUST_10160_PI429285431"	""
"191"	"CUST_10161_PI429285431"	""
"192"	"CUST_10162_PI429285431"	""
"193"	"CUST_10163_PI429285431"	""
"194"	"CUST_10164_PI429285431"	""
"195"	"CUST_10165_PI429285431"	""
"196"	"CUST_10166_PI429285431"	""
"197"	"CUST_10167_PI429285431"	""
"198"	"CUST_10168_PI429285431"	""
"199"	"CUST_10169_PI429285431"	""
"200"	"CUST_1016_PI429285431"	""
"201"	"CUST_10170_PI429285431"	""
"202"	"CUST_10171_PI429285431"	""
