""	"ID"	"symbol"
"1"	"A_19_P00315459"	""
"2"	"A_19_P00315492"	"Q73P46"
"3"	"A_19_P00315502"	"P01115"
"4"	"A_19_P00315506"	""
"5"	"A_19_P00315538"	""
"6"	"A_19_P00315633"	""
"7"	"A_19_P00315668"	"HIPK2"
"8"	"A_19_P00315717"	"FAM200B"
"9"	"A_19_P00315718"	"FAM200B"
"10"	"A_19_P00315725"	"Q8VGA8"
"11"	"A_19_P00315773"	"Q6LRY1"
"12"	"A_19_P00315900"	""
"13"	"A_19_P00315922"	"WDFY4"
"14"	"A_19_P00315956"	"OXR1"
"15"	"A_19_P00315963"	""
"16"	"A_19_P00316012"	"C17orf51"
"17"	"A_19_P00316013"	""
"18"	"A_19_P00316063"	"LOC100506190"
"19"	"A_19_P00316144"	"P39189"
"20"	"A_19_P00316156"	""
"21"	"A_19_P00316166"	""
"22"	"A_19_P00316199"	"STRN"
"23"	"A_19_P00316200"	"STRN"
"24"	"A_19_P00316231"	""
"25"	"A_19_P00316238"	""
"26"	"A_19_P00316241"	""
"27"	"A_19_P00316242"	"Q9B8G3"
"28"	"A_19_P00316256"	""
"29"	"A_19_P00316257"	""
"30"	"A_19_P00316326"	"MAP3K13"
"31"	"A_19_P00316344"	"Q8E8P5"
"32"	"A_19_P00316396"	""
"33"	"A_19_P00316398"	"Q8NDX4"
"34"	"A_19_P00316404"	"C17orf51"
"35"	"A_19_P00316405"	""
"36"	"A_19_P00316415"	""
"37"	"A_19_P00316453"	"P39194"
"38"	"A_19_P00316454"	"P39194"
"39"	"A_19_P00316455"	"P39194"
"40"	"A_19_P00316497"	""
"41"	"A_19_P00316511"	""
"42"	"A_19_P00316512"	"Q20ZE8"
"43"	"A_19_P00316629"	"PIEZO1"
"44"	"A_19_P00316657"	"P06788"
"45"	"A_19_P00316705"	"Q6TXG5"
"46"	"A_19_P00316726"	""
"47"	"A_19_P00316738"	"P39192"
"48"	"A_19_P00316745"	""
"49"	"A_19_P00316838"	"HHLA1"
"50"	"A_19_P00316839"	"HHLA1"
"51"	"A_19_P00316840"	"HHLA1"
"52"	"A_19_P00316846"	"Q6F132"
"53"	"A_19_P00316897"	""
"54"	"A_19_P00316914"	"LOC148638"
"55"	"A_19_P00317013"	"Q6NT14"
"56"	"A_19_P00317023"	"Q6IHG2"
