""	"probe_id"	"symbol"
"1"	38688	"WASH7P"
"2"	20176	"WASH7P"
"3"	49015	"WASH7P"
"4"	10778	"WASH7P"
"5"	47472	"WASH7P"
"6"	8955	"WASH7P"
"7"	51049	"WASH7P"
"8"	633	"WASH7P"
"9"	36569	"MIR1302-2HG"
"10"	55045	"MIR1302-2HG"
"11"	5777	"MIR1302-2HG"
"12"	25972	"MIR1302-2HG"
"13"	8094	"MIR1302-2HG"
"14"	23683	"MIR1302-2HG"
"15"	56986	"MIR1302-2HG"
"16"	60466	"MIR1302-2HG"
"17"	10724	"MIR1302-2HG"
"18"	31507	"MIR1302-2HG"
"19"	33247	"MIR1302-2HG"
"20"	46682	"MIR1302-2HG"
"21"	32184	"FAM138A"
"22"	11822	"FAM138A"
"23"	23060	"FAM138A"
"24"	50770	"FAM138A"
"25"	24463	"FAM138A"
"26"	41500	"FAM138A"
"27"	264	"FAM138A"
"28"	9052	"FAM138A"
"29"	12689	"FAM138A"
"30"	51992	"FAM138A"
"31"	54459	"AL627309.3"
"32"	54459	"AL627309.1"
"33"	25331	"AL627309.3"
"34"	25331	"AL627309.1"
"35"	59653	"AL627309.3"
"36"	59653	"AL627309.1"
"37"	26159	"AL627309.3"
"38"	26159	"AL627309.1"
"39"	57821	"AL627309.3"
"40"	57821	"AL627309.1"
"41"	6731	"AL627309.3"
"42"	6731	"AL627309.1"
"43"	6320	"AL627309.1"
"44"	30961	"AL627309.1"
"45"	7486	"AL627309.1"
"46"	49037	"AL627309.1"
"47"	45981	"AL627309.1"
"48"	36056	"AL627309.1"
"49"	6454	"AL627309.1"
"50"	6454	"CICP27"
"51"	62263	"AL627309.6"
"52"	1562	"AL627309.2"
"53"	57461	"AL627309.2"
"54"	30435	"AL627309.2"
"55"	45994	"AL627309.2"
"56"	57512	"AL627309.5"
"57"	53028	"AL627309.5"
"58"	31075	"AL627309.4"
"59"	31075	"AL627309.5"
"60"	39025	"AL627309.4"
"61"	39025	"AL627309.5"
"62"	57199	"AL627309.5"
"63"	49114	"AL627309.5"
"64"	13621	"AL627309.5"
"65"	35611	"AL627309.5"
"66"	40719	"AL627309.5"
"67"	32575	"AL627309.5"
"68"	29307	"AL627309.5"
"69"	49015	"WASH9P"
"70"	10778	"WASH9P"
"71"	37515	"AP006222.1"
"72"	8485	"AP006222.1"
"73"	35070	"AP006222.1"
"74"	39639	"AP006222.1"
"75"	20502	"AP006222.1"
"76"	15555	"AP006222.1"
"77"	6320	"AP006222.1"
"78"	7486	"AP006222.1"
"79"	49037	"AP006222.1"
"80"	59812	"AP006222.1"
"81"	41164	"AP006222.1"
"82"	31161	"AP006222.1"
"83"	52085	"AP006222.1"
"84"	20378	"AP006222.1"
"85"	35317	"AP006222.1"
"86"	22676	"AP006222.1"
"87"	25234	"AP006222.1"
"88"	27918	"AP006222.1"
"89"	44912	"AP006222.1"
"90"	41696	"AL732372.1"
"91"	41696	"AL732372.2"
"92"	8757	"AL732372.1"
"93"	8757	"AL732372.2"
"94"	4631	"AL732372.1"
"95"	4631	"AL732372.2"
"96"	47353	"AL732372.1"
"97"	47353	"AL732372.2"
"98"	35079	"AL732372.1"
"99"	35079	"AL732372.2"
"100"	52217	"AL732372.1"
"101"	52217	"AL732372.2"
"102"	26587	"AL732372.1"
"103"	26587	"AL732372.2"
"104"	42156	"AL732372.1"
"105"	42156	"AL732372.2"
"106"	56999	"AL732372.1"
"107"	56999	"AL732372.2"
"108"	26827	"AL732372.1"
"109"	26827	"AL732372.2"
"110"	24356	"AL732372.2"
"111"	7979	"AL732372.2"
"112"	36968	"AL732372.2"
"113"	57564	"AL732372.2"
"114"	48374	"AL732372.2"
"115"	9039	"AL732372.2"
"116"	17369	"AL732372.2"
"117"	27833	"AL732372.2"
"118"	12078	"AL732372.2"
"119"	35189	"AL732372.2"
"120"	61318	"AL732372.2"
"121"	59472	"AL732372.2"
"122"	2190	"AL732372.2"
"123"	59812	"AL732372.2"
"124"	40108	"AL732372.2"
"125"	41164	"AL732372.2"
"126"	45981	"AL732372.2"
"127"	36056	"AL732372.2"
"128"	20608	"AL732372.2"
"129"	39525	"AL732372.2"
"130"	7805	"AL732372.3"
"131"	7805	"AL732372.2"
"132"	30441	"AL732372.3"
"133"	30441	"AL732372.2"
"134"	62263	"AL732372.3"
"135"	62263	"AL732372.2"
"136"	45183	"AL732372.3"
"137"	45183	"AL732372.2"
"138"	16432	"AL732372.3"
"139"	16432	"AL732372.2"
"140"	15560	"AL732372.2"
"141"	40815	"AL732372.2"
"142"	57025	"AL732372.2"
"143"	1745	"AL732372.2"
"144"	8775	"AL732372.2"
"145"	29132	"AL732372.2"
"146"	36257	"AL732372.2"
"147"	25548	"AL732372.2"
"148"	47937	"AL732372.2"
"149"	32559	"AL732372.2"
"150"	18478	"AL732372.2"
"151"	33784	"AL732372.2"
"152"	34685	"AL732372.2"
"153"	53800	"AL732372.2"
"154"	8829	"AL732372.2"
"155"	1562	"AL732372.2"
"156"	57678	"AL732372.2"
"157"	30435	"AL732372.2"
"158"	45994	"AL732372.2"
"159"	21908	"AL732372.2"
"160"	36142	"AL732372.2"
"161"	37207	"AL732372.2"
"162"	31075	"AL732372.2"
"163"	21500	"AL732372.2"
"164"	20378	"AL669831.3"
"165"	35317	"AL669831.3"
"166"	22676	"AL669831.3"
"167"	25234	"AL669831.3"
"168"	27918	"AL669831.3"
"169"	44912	"AL669831.3"
"170"	51860	"AC114498.1"
"171"	51860	"AL669831.3"
"172"	40	"AC114498.1"
"173"	40	"AL669831.3"
"174"	30745	"AC114498.1"
"175"	30745	"AL669831.3"
"176"	33031	"AC114498.1"
"177"	33031	"AL669831.3"
"178"	41020	"AC114498.1"
"179"	41020	"AL669831.3"
"180"	62527	"AC114498.1"
"181"	62527	"AL669831.3"
"182"	29872	"AC114498.1"
"183"	29872	"AL669831.3"
"184"	39894	"AC114498.1"
"185"	39894	"AL669831.3"
"186"	60663	"AC114498.1"
"187"	60663	"AL669831.3"
"188"	62819	"AC114498.1"
"189"	62819	"AL669831.3"
"190"	2111	"AC114498.1"
"191"	2111	"AL669831.3"
"192"	41990	"AC114498.1"
"193"	41990	"AL669831.3"
"194"	36518	"AC114498.1"
"195"	36518	"AL669831.3"
"196"	56999	"AC114498.1"
"197"	56999	"AL669831.3"
"198"	26827	"AC114498.1"
"199"	26827	"AL669831.3"
"200"	24356	"AL669831.3"
"201"	36968	"AL669831.3"
"202"	57564	"AL669831.3"
"203"	24574	"AL669831.3"
"204"	48374	"AL669831.3"
"205"	27833	"AL669831.3"
"206"	35189	"AL669831.3"
"207"	42861	"AL669831.3"
"208"	30831	"AL669831.3"
"209"	59472	"AL669831.3"
"210"	2190	"AL669831.3"
"211"	55360	"AL669831.3"
"212"	51924	"AL669831.3"
"213"	22687	"AL669831.3"
"214"	40108	"AL669831.3"
"215"	31161	"AL669831.3"
"216"	36056	"AL669831.3"
"217"	11707	"AL669831.3"
