""	"probe_id"	"symbol"
"90"	"p760"	"AL732372.2"
"91"	"p39210_v4"	"AL732372.2"
"92"	"p36525_v4"	"AL732372.2"
"93"	"p36695_v4"	"AL732372.2"
"94"	"A_33_P3268582"	"OR4F29"
"95"	"A_33_P3268582"	"AL732372.2"
"96"	"p36622_v4"	"AL732372.2"
"97"	"p36770_v4"	"AL732372.2"
"98"	"p758"	"AL732372.2"
"99"	"p37762_v4"	"AL732372.2"
"100"	"p36532_v4"	"AL732372.2"
"101"	"p17949"	"AL732372.2"
"102"	"p759"	"AL732372.2"
"103"	"p36703_v4"	"AL732372.2"
"104"	"p756"	"AL732372.2"
"105"	"p39199_v4"	"AL732372.2"
"106"	"p39198_v4"	"AL732372.2"
"107"	"p17569"	"AL732372.2"
"108"	"p16"	"AL732372.2"
"109"	"A_21_P0000937"	"AL732372.2"
"110"	"p36786_v4"	"AL669831.3"
"111"	"p7"	"AC114498.1"
"112"	"p7"	"AL669831.3"
"113"	"p7106"	"AC114498.1"
"114"	"p7106"	"AL669831.3"
"115"	"p10"	"AC114498.1"
"116"	"p10"	"AL669831.3"
"117"	"p17599"	"AC114498.1"
"118"	"p17599"	"AL669831.3"
"119"	"p11"	"AC114498.1"
"120"	"p11"	"AL669831.3"
"121"	"p36691_v4"	"AC114498.1"
"122"	"p36691_v4"	"AL669831.3"
"123"	"p36778_v4"	"AC114498.1"
"124"	"p36778_v4"	"AL669831.3"
"125"	"p34577_v4"	"AC114498.1"
"126"	"p34577_v4"	"AL669831.3"
"127"	"p17600"	"AL669831.3"
"128"	"A_21_P0010683"	"AL669831.3"
"129"	"p36695_v4"	"AL669831.3"
"130"	"RNA143507|tRNA_424_69"	"MTND1P23"
"131"	"RNA143507|tRNA_424_69"	"AL669831.3"
"132"	"RNA143515|tRNA_432_69"	"MTND1P23"
"133"	"RNA143515|tRNA_432_69"	"AL669831.3"
"134"	"RNA143210|tRNA_127_73"	"AL669831.3"
"135"	"RNA143234|tRNA_151_73"	"AL669831.3"
"136"	"RNA143217|tRNA_134_73"	"AL669831.3"
"137"	"RNA143208|tRNA_125_73"	"AL669831.3"
"138"	"RNA143321|tRNA_238_73"	"AL669831.3"
"139"	"RNA143248|tRNA_165_73"	"AL669831.3"
"140"	"RNA143558|tRNA_475_66"	"AL669831.3"
"141"	"A_23_P301925"	"MTCO1P12"
"142"	"A_23_P301925"	"AL669831.3"
"143"	"p44303_v4"	"MTCO1P12"
"144"	"p44303_v4"	"AL669831.3"
"145"	"RNA143543|tRNA_460_68"	"AL669831.3"
"146"	"RNA143539|tRNA_456_68"	"AL669831.3"
"147"	"RNA143541|tRNA_458_68"	"AL669831.3"
"148"	"RNA143540|tRNA_457_68"	"AL669831.3"
"149"	"RNA143544|tRNA_461_68"	"AL669831.3"
"150"	"RNA143542|tRNA_459_68"	"AL669831.3"
"151"	"RNA143548|tRNA_465_68"	"AL669831.3"
"152"	"p26926"	"MTCO2P12"
"153"	"p26926"	"AL669831.3"
"154"	"RNA143496|tRNA_413_70"	"MTCO2P12"
"155"	"RNA143496|tRNA_413_70"	"AL669831.3"
"156"	"A_24_P350200"	"MTCO3P12"
"157"	"A_24_P350200"	"AL669831.3"
"158"	"A_33_P3268582"	"OR4F16"
"159"	"A_33_P3268582"	"AL669831.3"
"160"	"p8106"	"AL669831.3"
"161"	"p36622_v4"	"AL669831.3"
"162"	"p13"	"AL669831.3"
"163"	"p33355"	"AL669831.3"
"164"	"A_21_P0010748"	"AL669831.3"
"165"	"A_33_P3347511"	"CICP3"
"166"	"A_33_P3347511"	"AL669831.3"
"167"	"p36414_v4"	"AL669831.1"
"168"	"p36414_v4"	"AL669831.3"
"169"	"p36703_v4"	"AL669831.1"
"170"	"p36703_v4"	"AL669831.3"
"171"	"p756"	"AL669831.1"
"172"	"p756"	"AL669831.3"
"173"	"p39199_v4"	"AL669831.1"
"174"	"p39199_v4"	"AL669831.3"
"175"	"A_21_P0001084"	"AL669831.1"
"176"	"A_21_P0001084"	"AL669831.3"
"177"	"p3"	"AL669831.1"
"178"	"p3"	"AL669831.3"
"179"	"p39198_v4"	"AL669831.1"
"180"	"p39198_v4"	"AL669831.3"
"181"	"p39197_v4"	"AL669831.1"
"182"	"p39197_v4"	"AL669831.3"
"183"	"A_33_P3304764"	"AL669831.1"
"184"	"A_33_P3304764"	"AL669831.3"
"185"	"p17569"	"AL669831.1"
"186"	"p17569"	"AL669831.3"
"187"	"p17333"	"AL669831.1"
"188"	"p17333"	"AL669831.3"
"189"	"p40451_v4"	"AL669831.1"
"190"	"p40451_v4"	"AL669831.3"
"191"	"p16"	"AL669831.1"
"192"	"p16"	"AL669831.3"
"193"	"p24783"	"AL669831.1"
"194"	"p24783"	"AL669831.3"
"195"	"p36674_v4"	"AL669831.1"
"196"	"p36674_v4"	"AL669831.3"
"197"	"p735"	"AL669831.1"
"198"	"p735"	"AL669831.3"
"199"	"A_21_P0010794"	"AL669831.1"
"200"	"A_21_P0010794"	"AL669831.3"
"201"	"A_21_P0010590"	"AL669831.1"
"202"	"A_21_P0010590"	"AL669831.3"
"203"	"p36771_v4"	"AL669831.1"
"204"	"p36771_v4"	"AL669831.3"
"205"	"p39206_v4"	"AL669831.1"
"206"	"p39206_v4"	"AL669831.3"
"207"	"p39579_v4"	"AL669831.1"
"208"	"p39579_v4"	"AL669831.3"
"209"	"p41278_v4"	"AL669831.1"
"210"	"p41278_v4"	"AL669831.3"
"211"	"p765"	"AL669831.6"
"212"	"p765"	"AL669831.3"
"213"	"p765"	"LINC01409"
"214"	"A_21_P0010684"	"AL669831.3"
"215"	"A_21_P0010684"	"LINC01409"
"216"	"p762"	"AL669831.3"
"217"	"p762"	"LINC01409"
"218"	"p763"	"AL669831.3"
"219"	"p763"	"LINC01409"
"220"	"p36799_v4"	"AL669831.3"
"221"	"p36799_v4"	"LINC01409"
"222"	"p770"	"AL669831.3"
"223"	"p770"	"LINC01409"
"224"	"A_21_P0010751"	"AL669831.4"
"225"	"A_21_P0010751"	"AL669831.3"
"226"	"A_21_P0010751"	"LINC01409"
"227"	"p766"	"AL669831.4"
"228"	"p766"	"AL669831.3"
"229"	"p766"	"LINC01409"
"230"	"p768"	"AL669831.4"
"231"	"p768"	"AL669831.3"
"232"	"p768"	"LINC01409"
"233"	"p34026_v4"	"AL669831.4"
"234"	"p34026_v4"	"AL669831.3"
"235"	"p34026_v4"	"LINC01409"
"236"	"p767"	"AL669831.4"
"237"	"p767"	"AL669831.3"
"238"	"p767"	"LINC01409"
"239"	"p764"	"AL669831.4"
"240"	"p764"	"AL669831.3"
"241"	"p764"	"LINC01409"
"242"	"A_21_P0010685"	"AL669831.4"
"243"	"A_21_P0010685"	"AL669831.3"
"244"	"A_21_P0010685"	"LINC01409"
"245"	"p769"	"AL669831.4"
"246"	"p769"	"AL669831.3"
"247"	"p769"	"LINC01409"
"248"	"p34025_v4"	"AL669831.4"
"249"	"p34025_v4"	"AL669831.3"
"250"	"p34025_v4"	"LINC01409"
"251"	"p34027_v4"	"AL669831.4"
"252"	"p34027_v4"	"AL669831.3"
"253"	"p34027_v4"	"LINC01409"
"254"	"p28968"	"AL669831.4"
"255"	"p28968"	"AL669831.3"
"256"	"p28968"	"LINC01409"
"257"	"p771"	"AL669831.4"
"258"	"p771"	"AL669831.3"
"259"	"p771"	"LINC01409"
"260"	"A_21_P0010595"	"AL669831.4"
"261"	"A_21_P0010595"	"AL669831.3"
"262"	"A_21_P0010595"	"LINC01409"
"263"	"p772"	"AL669831.4"
"264"	"p772"	"AL669831.3"
"265"	"p772"	"LINC01409"
"266"	"A_21_P0010686"	"AL669831.4"
"267"	"A_21_P0010686"	"AL669831.3"
"268"	"A_21_P0010686"	"LINC01409"
"269"	"p17"	"AL669831.4"
"270"	"p17"	"AL669831.3"
"271"	"A_33_P3374553"	"AL669831.4"
"272"	"A_33_P3374553"	"FAM87B"
"273"	"A_33_P3374553"	"AL669831.3"
"274"	"p773"	"FAM87B"
"275"	"p773"	"AL669831.3"
"276"	"p17601"	"AL669831.3"
"277"	"p17334"	"AL669831.3"
"278"	"p17602"	"AL669831.3"
"279"	"p28925"	"LINC00115"
"280"	"p28925"	"LINC01128"
"281"	"p28925"	"AL669831.3"
"282"	"p36678_v4"	"LINC01128"
"283"	"p36678_v4"	"AL669831.3"
"284"	"p775"	"LINC01128"
"285"	"p776"	"LINC01128"
"286"	"p24789"	"LINC01128"
"287"	"p36800_v4"	"LINC01128"
"288"	"p777"	"LINC01128"
"289"	"p36801_v4"	"LINC01128"
"290"	"p25672"	"LINC01128"
"291"	"p41459_v4"	"LINC01128"
"292"	"p25673"	"LINC01128"
"293"	"p44022_v4"	"LINC01128"
"294"	"p774"	"LINC01128"
"295"	"p18"	"LINC01128"
"296"	"p18"	"FAM41C"
"297"	"p19"	"FAM41C"
"298"	"p20"	"FAM41C"
"299"	"p17603"	"AL645608.6"
"300"	"p17335"	"AL645608.6"
"301"	"p779"	"AL645608.6"
"302"	"p779"	"AL645608.2"
"303"	"p779"	"AL645608.4"
"304"	"p778"	"AL645608.6"
"305"	"p778"	"AL645608.2"
"306"	"p778"	"AL645608.4"
"307"	"A_21_P0000909"	"AL645608.6"
"308"	"A_21_P0000909"	"AL645608.2"
"309"	"A_21_P0000909"	"AL645608.4"
"310"	"A_33_P3471712"	"AL645608.6"
"311"	"A_33_P3471712"	"AL645608.2"
"312"	"A_33_P3471712"	"AL645608.4"
"313"	"p36804_v4"	"AL645608.6"
"314"	"p36805_v4"	"LINC02593"
"315"	"A_19_P00320067"	"LINC02593"
"316"	"p21"	"LINC02593"
"317"	"p22"	"LINC02593"
"318"	"A_21_P0001085"	"LINC02593"
"319"	"p17336"	"LINC02593"
"320"	"p24746"	"LINC02593"
"321"	"p17337"	"LINC02593"
"322"	"A_33_P3285334"	"LINC02593"
"323"	"A_33_P3818959"	"SAMD11"
"324"	"A_33_P3818959"	"NOC2L"
"325"	"A_23_P138058"	"SAMD11"
"326"	"A_23_P138058"	"NOC2L"
"327"	"A_23_P336015"	"NOC2L"
"328"	"A_33_P3422330"	"KLHL17"
"329"	"A_23_P23616"	"PLEKHN1"
"330"	"p36806_v4"	"AL645608.7"
"331"	"A_33_P3342628"	"HES4"
"332"	"p23"	"ISG15"
"333"	"p23"	"AL645608.1"
"334"	"A_23_P819"	"ISG15"
"335"	"A_23_P343411"	"AL645608.5"
"336"	"A_23_P343411"	"AGRN"
"337"	"p25674"	"AL390719.1"
"338"	"p36807_v4"	"AL645608.8"
"339"	"p36807_v4"	"AL390719.1"
"340"	"p28215"	"AL390719.1"
"341"	"A_21_P0000163"	"RNF223"
"342"	"A_23_P160828"	"C1orf159"
"343"	"A_33_P3416772"	"C1orf159"
"344"	"A_33_P3299081"	"C1orf159"
"345"	"p780"	"LINC01342"
"346"	"p36808_v4"	"AL390719.2"
"347"	"A_33_P3352053"	"TTLL10-AS1"
"348"	"p24"	"TTLL10-AS1"
"349"	"A_33_P3352048"	"TTLL10-AS1"
"350"	"A_33_P3352048"	"TTLL10"
"351"	"A_24_P165545"	"TTLL10"
"352"	"A_24_P411121"	"TNFRSF18"
"353"	"A_33_P3286157"	"TNFRSF4"
"354"	"A_33_P3287529"	"SDF4"
"355"	"A_33_P3407042"	"B3GALT6"
"356"	"A_32_P75792"	"C1QTNF12"
"357"	"p25"	"AL162741.1"
"358"	"A_24_P17302"	"UBE2J2"
"359"	"A_33_P3310696"	"UBE2J2"
"360"	"A_33_P3381458"	"UBE2J2"
"361"	"A_33_P3381464"	"UBE2J2"
"362"	"p781"	"LINC01786"
"363"	"A_21_P0000941"	"LINC01786"
"364"	"p782"	"LINC01786"
"365"	"A_33_P3408514"	"SCNN1D"
"366"	"A_23_P46412"	"SCNN1D"
"367"	"A_33_P3230290"	"ACAP3"
"368"	"A_33_P3398564"	"ACAP3"
"369"	"A_23_P51884"	"INTS11"
"370"	"A_23_P51884"	"PUSL1"
"371"	"A_33_P3270802"	"INTS11"
"372"	"A_33_P3270802"	"PUSL1"
"373"	"p26"	"INTS11"
"374"	"p26"	"AL139287.1"
"375"	"A_24_P328231"	"INTS11"
"376"	"A_24_P225518"	"CPTP"
"377"	"A_23_P63281"	"CPTP"
"378"	"A_33_P3343220"	"CPTP"
"379"	"A_33_P3266396"	"CPTP"
"380"	"A_33_P3260989"	"TAS1R3"
"381"	"A_33_P3286973"	"TAS1R3"
"382"	"A_33_P3359084"	"TAS1R3"
"383"	"A_33_P3359084"	"DVL1"
"384"	"A_23_P201342"	"TAS1R3"
"385"	"A_23_P201342"	"DVL1"
"386"	"A_23_P347432"	"DVL1"
"387"	"A_24_P353905"	"MXRA8"
"388"	"A_33_P3240518"	"AURKAIP1"
"389"	"A_23_P217899"	"CCNL2"
"390"	"A_24_P51588"	"CCNL2"
"391"	"A_24_P376339"	"CCNL2"
"392"	"A_24_P8768"	"MRPL20"
"393"	"p36809_v4"	"AL391244.2"
"394"	"A_23_P86079"	"ANKRD65"
"395"	"p783"	"ANKRD65"
"396"	"p783"	"AL391244.1"
"397"	"A_33_P3340862"	"TMEM88B"
"398"	"A_33_P3391756"	"LINC01770"
"399"	"p28926"	"LINC01770"
"400"	"p28"	"LINC01770"
"401"	"p27"	"LINC01770"
"402"	"A_33_P3416668"	"VWA1"
"403"	"A_33_P3395743"	"VWA1"
"404"	"A_24_P122746"	"VWA1"
"405"	"A_33_P3313258"	"ATAD3C"
"406"	"A_33_P3242965"	"ATAD3C"
"407"	"A_33_P3230137"	"ATAD3C"
"408"	"A_33_P3313258"	"ATAD3B"
"409"	"A_33_P3396553"	"ATAD3B"
"410"	"A_33_P3331588"	"ATAD3B"
"411"	"A_33_P3385477"	"ATAD3B"
"412"	"p33734"	"ATAD3A"
"413"	"A_33_P3349469"	"ATAD3A"
"414"	"A_32_P161913"	"TMEM240"
"415"	"A_33_P3219459"	"TMEM240"
"416"	"A_23_P63289"	"SSU72"
"417"	"A_33_P3301541"	"SSU72"
"418"	"A_33_P3368049"	"FNDC10"
"419"	"p17605"	"FNDC10"
"420"	"p36810_v4"	"AL691432.2"
"421"	"A_33_P3214925"	"MIB2"
"422"	"A_33_P3308903"	"MIB2"
"423"	"A_23_P74088"	"MMP23B"
"424"	"p33342"	"CDK11B"
"425"	"A_33_P3227264"	"CDK11B"
"426"	"A_33_P3288180"	"CDK11B"
"427"	"A_33_P3270084"	"CDK11B"
"428"	"A_33_P3313595"	"CDK11B"
"429"	"A_33_P3313596"	"CDK11B"
"430"	"p28694"	"FO704657.1"
"431"	"p28694"	"SLC35E2B"
"432"	"A_24_P942211"	"FO704657.1"
"433"	"A_24_P942211"	"SLC35E2B"
"434"	"A_33_P3245066"	"SLC35E2B"
"435"	"p784"	"AL691432.1"
"436"	"p784"	"SLC35E2B"
"437"	"A_33_P3226129"	"AL691432.1"
"438"	"A_33_P3226129"	"SLC35E2B"
"439"	"A_24_P113815"	"SLC35E2B"
"440"	"A_23_P74088"	"MMP23A"
"441"	"p33342"	"CDK11A"
"442"	"p33342"	"AL031282.2"
"443"	"A_33_P3227264"	"CDK11A"
"444"	"A_33_P3227264"	"AL031282.2"
"445"	"A_33_P3288180"	"CDK11A"
"446"	"A_33_P3288180"	"AL031282.2"
"447"	"A_33_P3270084"	"CDK11A"
"448"	"A_33_P3270084"	"AL031282.2"
"449"	"A_33_P3313596"	"CDK11A"
"450"	"A_33_P3313596"	"AL031282.2"
"451"	"p28694"	"AL031282.1"
"452"	"p28694"	"SLC35E2A"
"453"	"p28694"	"AL031282.2"
"454"	"A_24_P942211"	"AL031282.1"
"455"	"A_24_P942211"	"SLC35E2A"
"456"	"A_24_P942211"	"AL031282.2"
"457"	"A_33_P3399218"	"AL031282.1"
"458"	"A_33_P3399218"	"SLC35E2A"
"459"	"A_33_P3399218"	"AL031282.2"
"460"	"A_24_P113815"	"SLC35E2A"
"461"	"A_23_P200056"	"NADK"
"462"	"A_24_P389994"	"NADK"
"463"	"A_33_P3275330"	"NADK"
"464"	"A_23_P22926"	"GNB1"
"465"	"p785"	"AL109917.1"
"466"	"A_23_P62588"	"CALML6"
"467"	"A_33_P3251073"	"TMEM52"
"468"	"A_33_P3274319"	"TMEM52"
"469"	"A_33_P3336262"	"CFAP74"
"470"	"A_33_P3420083"	"CFAP74"
"471"	"A_24_P85258"	"CFAP74"
"472"	"A_33_P3410121"	"CFAP74"
"473"	"A_33_P3410123"	"CFAP74"
"474"	"p29"	"AL391845.2"
"475"	"p17338"	"AL391845.2"
"476"	"A_23_P309720"	"GABRD"
"477"	"A_21_P0001457"	"AL391845.1"
"478"	"A_33_P3287547"	"PRKCZ"
"479"	"p36811_v4"	"AL590822.2"
"480"	"p36811_v4"	"PRKCZ"
"481"	"p28927"	"PRKCZ-AS1"
"482"	"p28927"	"PRKCZ"
"483"	"A_24_P148026"	"PRKCZ-AS1"
"484"	"A_24_P148026"	"PRKCZ"
"485"	"p25675"	"PRKCZ-AS1"
"486"	"p25675"	"PRKCZ"
"487"	"p30"	"PRKCZ-AS1"
"488"	"p30"	"PRKCZ"
"489"	"A_24_P49214"	"FAAP20"
"490"	"A_24_P49214"	"PRKCZ"
"491"	"A_23_P51187"	"FAAP20"
"492"	"A_23_P51187"	"PRKCZ"
"493"	"A_33_P3359354"	"FAAP20"
"494"	"A_33_P3359354"	"PRKCZ"
"495"	"A_33_P3254431"	"FAAP20"
"496"	"p44023_v4"	"FAAP20"
"497"	"A_33_P3359344"	"FAAP20"
"498"	"A_33_P3412188"	"FAAP20"
"499"	"A_21_P0001087"	"FAAP20"
"500"	"p31"	"FAAP20"
"501"	"A_33_P3274701"	"AL590822.1"
"502"	"p17339"	"AL590822.1"
"503"	"A_21_P0001088"	"AL590822.1"
"504"	"p786"	"AL590822.1"
"505"	"A_23_P325631"	"SKI"
"506"	"p36812_v4"	"AL589739.1"
"507"	"p36812_v4"	"MORN1"
"508"	"RNA147803|p0907_imsncRNA730"	"MORN1"
"509"	"p32"	"AL513477.1"
"510"	"p32"	"MORN1"
"511"	"A_24_P165205"	"MORN1"
"512"	"p36813_v4"	"AL513477.2"
"513"	"p36813_v4"	"MORN1"
"514"	"p36814_v4"	"MORN1"
"515"	"A_33_P3301221"	"MORN1"
"516"	"p36815_v4"	"MORN1"
"517"	"A_33_P3308432"	"MORN1"
"518"	"A_33_P3308434"	"MORN1"
"519"	"A_33_P3353712"	"RER1"
"520"	"A_23_P85392"	"RER1"
"521"	"A_33_P3386117"	"RER1"
"522"	"A_33_P3386117"	"PEX10"
"523"	"A_23_P501745"	"RER1"
"524"	"A_23_P501745"	"PEX10"
"525"	"p17608"	"PLCH2"
"526"	"p33"	"AL139246.1"
"527"	"p33"	"PLCH2"
"528"	"p34"	"AL139246.4"
"529"	"p34"	"PLCH2"
"530"	"A_33_P3334180"	"PLCH2"
"531"	"A_24_P21887"	"PLCH2"
"532"	"A_23_P149690"	"PANK4"
"533"	"RNA147769|p0873_imsncRNA683"	"PANK4"
"534"	"A_32_P234184"	"HES5"
"535"	"p36816_v4"	"AL139246.5"
"536"	"p35"	"TNFRSF14-AS1"
"537"	"p29550"	"TNFRSF14-AS1"
"538"	"p28928"	"TNFRSF14-AS1"
"539"	"p17610"	"TNFRSF14-AS1"
"540"	"p36"	"TNFRSF14-AS1"
"541"	"p17609"	"TNFRSF14-AS1"
"542"	"p24747"	"TNFRSF14-AS1"
"543"	"p24747"	"TNFRSF14"
"544"	"p37"	"TNFRSF14-AS1"
"545"	"p37"	"TNFRSF14"
"546"	"A_33_P3286302"	"TNFRSF14"
"547"	"A_23_P126908"	"TNFRSF14"
"548"	"A_33_P3248962"	"TNFRSF14"
"549"	"A_21_P0010506"	"TNFRSF14"
"550"	"p787"	"AL139246.2"
"551"	"A_33_P3354214"	"AL139246.2"
"552"	"A_21_P0010508"	"AL139246.3"
"553"	"p788"	"AL139246.3"
"554"	"A_21_P0010507"	"AL139246.3"
"555"	"A_33_P3367332"	"PRXL2B"
"556"	"A_33_P3367332"	"MMEL1"
"557"	"A_33_P3777207"	"MMEL1"
"558"	"A_33_P3655775"	"AL831784.1"
"559"	"A_33_P3655775"	"TTC34"
"560"	"p789"	"AL831784.1"
"561"	"p789"	"TTC34"
"562"	"A_33_P3310744"	"TTC34"
"563"	"A_21_P0001658"	"AC242022.2"
"564"	"A_21_P0001658"	"TTC34"
"565"	"p17611"	"AC242022.2"
"566"	"p17611"	"TTC34"
"567"	"A_33_P3259625"	"AC242022.2"
"568"	"A_33_P3259625"	"TTC34"
"569"	"p38"	"AL592464.2"
"570"	"A_21_P0001090"	"AL592464.3"
"571"	"A_21_P0001090"	"AL592464.1"
"572"	"p39"	"AL592464.3"
"573"	"p39"	"AL592464.1"
"574"	"p29570"	"AL592464.3"
"575"	"A_23_P148829"	"ACTRT2"
"576"	"p28929"	"PRDM16-DT"
"577"	"p40"	"PRDM16-DT"
"578"	"A_21_P0001092"	"PRDM16-DT"
"579"	"p17342"	"PRDM16-DT"
"580"	"A_33_P3261463"	"PRDM16-DT"
"581"	"p41"	"PRDM16-DT"
"582"	"p42"	"PRDM16-DT"
"583"	"p24748"	"PRDM16-DT"
"584"	"p43"	"AL008733.1"
"585"	"p43"	"PRDM16"
"586"	"p36819_v4"	"AL590438.1"
"587"	"p36819_v4"	"PRDM16"
"588"	"A_33_P3382309"	"PRDM16"
"589"	"A_32_P225816"	"PRDM16"
"590"	"A_23_P114670"	"ARHGEF16"
"591"	"A_24_P926960"	"MEGF6"
"592"	"A_21_P0001093"	"AL513320.1"
"593"	"p44"	"AL513320.1"
"594"	"A_23_P339773"	"TPRG1L"
"595"	"A_23_P137361"	"WRAP73"
"596"	"p45"	"AL136528.1"
"597"	"p45"	"TP73"
"598"	"p46"	"AL136528.2"
"599"	"p46"	"TP73"
"600"	"A_33_P3296831"	"TP73"
"601"	"A_24_P413470"	"TP73"
"602"	"p28930"	"TP73-AS1"
"603"	"p28930"	"TP73"
"604"	"p47"	"TP73-AS1"
"605"	"p47"	"TP73"
"606"	"p48"	"TP73-AS1"
"607"	"p49"	"TP73-AS1"
"608"	"p36820_v4"	"TP73-AS1"
"609"	"p50"	"TP73-AS1"
"610"	"A_23_P381478"	"CCDC27"
"611"	"A_33_P3394868"	"SMIM1"
"612"	"A_23_P96777"	"LRRC47"
"613"	"p36821_v4"	"AL365330.1"
"614"	"p36821_v4"	"LRRC47"
"615"	"A_24_P295877"	"CEP104"
"616"	"A_33_P3405754"	"CEP104"
"617"	"A_33_P3277012"	"DFFB"
"618"	"A_23_P44546"	"DFFB"
"619"	"A_24_P298877"	"C1orf174"
"620"	"p790"	"LINC01134"
"621"	"p25676"	"LINC01134"
"622"	"p792"	"LINC01134"
"623"	"p791"	"LINC01134"
"624"	"p25677"	"LINC01134"
"625"	"p36779_v4"	"LINC01346"
"626"	"p28931"	"LINC01346"
"627"	"p28931"	"LINC01345"
"628"	"A_33_P3339441"	"LINC01346"
"629"	"p24790"	"LINC01346"
"630"	"p794"	"LINC01346"
"631"	"A_21_P0001256"	"LINC02780"
"632"	"p17612"	"LINC02780"
"633"	"p17613"	"LINC02780"
"634"	"p17615"	"LINC01777"
"635"	"p17616"	"LINC01777"
"636"	"p795"	"LINC01777"
"637"	"p17617"	"LINC01777"
"638"	"p51"	"Z98747.1"
"639"	"A_21_P0000943"	"Z98747.1"
"640"	"p17618"	"Z98747.1"
"641"	"p17619"	"LINC01646"
"642"	"A_21_P0001258"	"LINC01646"
"643"	"p796"	"LINC01646"
"644"	"A_21_P0000944"	"LINC01646"
"645"	"p17620"	"LINC01646"
"646"	"RNA147722|p0826_imsncRNA626"	"AJAP1"
"647"	"A_33_P3225948"	"AJAP1"
"648"	"A_23_P23155"	"AJAP1"
"649"	"p52"	"LINC02782"
"650"	"A_21_P0010753"	"LINC02782"
"651"	"A_21_P0010598"	"LINC02782"
"652"	"p17621"	"Z98259.3"
