""	"ID"	"symbol"
"1"	"A_42_P453131"	""
"2"	"A_42_P453151"	"Ttc8"
"3"	"A_42_P453162"	"LOC678741"
"4"	"A_42_P453171"	"Cdc42ep4"
"5"	"A_42_P453253"	"Chd8"
"6"	"A_42_P453314"	""
"7"	"A_42_P453334"	"Atad2"
"8"	"A_42_P453380"	"Suclg1"
"9"	"A_42_P453512"	"LOC500797"
"10"	"A_42_P453542"	"FAM120C"
"11"	"A_42_P453554"	""
"12"	"A_42_P453566"	""
"13"	"A_42_P453579"	"Igfl3"
"14"	"A_42_P453660"	"Sema4a"
"15"	"A_42_P453685"	"Kpna4"
"16"	"A_42_P453781"	"Pign"
"17"	"A_42_P453853"	"Casp8"
"18"	"A_42_P453935"	"Naca"
"19"	"A_42_P453968"	"Polr2m"
"20"	"A_42_P454066"	"LOC100365150"
"21"	"A_42_P454090"	""
"22"	"A_42_P454114"	""
"23"	"A_42_P454170"	""
"24"	"A_42_P454206"	"Armc8"
"25"	"A_42_P454224"	"Orc5"
"26"	"A_42_P454235"	""
"27"	"A_42_P454277"	"Ptbp2"
"28"	"A_42_P454301"	"Tnpo2"
"29"	"A_42_P454311"	"Dixdc1"
"30"	"A_42_P454321"	"Nfyc"
"31"	"A_42_P454330"	""
"32"	"A_42_P454352"	""
"33"	"A_42_P454378"	"Slc26a4"
"34"	"A_42_P454824"	"Ap2a1"
"35"	"A_42_P454841"	"Hps1"
"36"	"A_42_P454889"	"Zfp367"
"37"	"A_42_P454894"	"Mafb"
"38"	"A_42_P454907"	"Cdh23"
"39"	"A_42_P454963"	"Aif1l"
"40"	"A_42_P454990"	"Jarid1a"
"41"	"A_42_P455053"	"Klhl7"
"42"	"A_42_P455067"	"Rph3a"
"43"	"A_42_P455078"	"Zfp207"
"44"	"A_42_P455086"	"Sumo1"
"45"	"A_42_P455148"	"Heph"
"46"	"A_42_P455213"	"Rrm1"
"47"	"A_42_P455230"	"Etfdh"
"48"	"A_42_P455264"	"RGD1311756"
