""	"ID"	"symbol"
"1"	2100725	"CSF3"
"2"	6980041	"CHAT"
"3"	6100619	"RORA"
"4"	580037	"RFC2"
"5"	6200162	"KCNN3"
"6"	3780064	"RAI1"
"7"	6590348	"PPM1B"
"8"	5270433	"RAPSN"
"9"	6590717	"TEX14"
"10"	6380167	"CDKN2D"
"11"	1780070	"AP1GBP1"
"12"	130082	"DYRK2"
"13"	2640072	"GSN"
"14"	5360164	"MS4A6A"
"15"	2190097	"FLJ22054"
"16"	6620204	"EFNA1"
"17"	6400309	"OPRL1"
"18"	540731	"PKNOX1"
"19"	2120528	"AGTR1"
"20"	2680609	"MRPL39"
"21"	50692	"ITPA"
"22"	940040	"VGLL2"
"23"	730301	"PLOD2"
"24"	5130008	"BNIPL"
"25"	4210288	"EFEMP1"
"26"	1450278	"PHC2"
"27"	1090176	"GCDH"
"28"	2810239	"RFXANK"
"29"	1990193	"LOC51759"
"30"	3140088	"PTPRC"
"31"	5700193	"Cab45"
"32"	2940020	"CABP2"
"33"	610273	"RNF40"
"34"	3440446	"CHRD"
"35"	2100348	"FLJ12661"
"36"	3520592	"CCR6"
"37"	6940692	"PCDHAC2"
"38"	5130671	"ANGPTL4"
"39"	6650286	"ATM"
"40"	4070440	"CASP7"
"41"	6660397	"GART"
"42"	3520066	"POFUT1"
"43"	6840398	"FUT8"
"44"	6760736	"INVS"
"45"	110451	"PCDHGC4"
"46"	130458	"PTPRT"
"47"	1050397	"BCOR"
"48"	4230017	"ACRV1"
"49"	6590722	"ARPC2"
"50"	5700692	"OGT"
"51"	2260176	"TAF6"
"52"	3130411	"HNRPDL"
"53"	2630338	"PLCB1"
"54"	5890053	"CDK5RAP1"
"55"	2900079	"EBAG9"
"56"	2370504	"KIR2DL3"
"57"	6220672	"CYP20A1"
"58"	6860129	"PH-4"
"59"	3360402	"KREMEN1"
"60"	1570373	"SNAP23"
"61"	4120398	"MAG"
"62"	3940332	"ZNF302"
"63"	5420450	"GRIN1"
"64"	2480433	"PPIL2"
"65"	3360594	"DDR1"
"66"	2260102	"MARK2"
"67"	6660398	"SYTL2"
"68"	2450446	"RNF138"
"69"	2450064	"AIF1"
"70"	2480451	"SMN1"
"71"	1170364	"EDARADD"
"72"	6040471	"SEMA6D"
"73"	1190041	"MGC15416"
"74"	3390324	"PSME1"
"75"	2810347	"GALNAC4S-6ST"
"76"	6130524	"EMS1"
"77"	1780731	"LIG3"
"78"	1780452	"DHRS2"
"79"	2510278	"PTPRR"
"80"	4730020	"GABRB3"
"81"	4210021	"MAGEB1"
"82"	4210546	"OSBPL5"
"83"	5080066	"SPAG1"
"84"	2120164	"CAST"
"85"	5570167	"RNF128"
"86"	3940739	"GHSR"
"87"	520373	"AGPAT1"
"88"	1980292	"MAX"
"89"	6980059	"NR4A2"
"90"	4730605	"FBX30"
"91"	4150113	"ANKMY1"
"92"	580347	"SLC25A3"
"93"	5890047	"COL4A5"
"94"	2970100	"BAZ1B"
"95"	60204	"E1B-AP5"
"96"	70161	"IMPDH1"
"97"	4230021	"SEC13L1"
"98"	1230138	"FXYD1"
"99"	2630372	"TRIM34"
"100"	520148	"FASTK"
