""	"probe_id"	"symbol"
"1"	"CHIP_JH_SE3_32074"	"MTATP6P1"
"2"	"CHIP_JH_SE3_32074"	"AL669831.3"
"3"	"CHIP_JH_SE3_31344"	"AL390719.1"
"4"	"CHIP_JH_SE3_31343"	"AL390719.1"
"5"	"CHIP_JH_SE3_31342"	"AL390719.1"
"6"	"CHIP_JH_SE3_31341"	"AL390719.1"
"7"	"CHIP_JH_SE3_31339"	"AL645608.8"
"8"	"CHIP_JH_SE3_31339"	"AL390719.1"
"9"	"CHIP_JH_SE3_31338"	"AL645608.8"
"10"	"CHIP_JH_SE3_31338"	"AL390719.1"
"11"	"CHIP_JH_SE3_31337"	"AL645608.8"
"12"	"CHIP_JH_SE3_31337"	"AL390719.1"
"13"	"CHIP_JH_SE3_24457"	"AL390719.1"
"14"	"CHIP_JH_SE3_24458"	"AL390719.1"
"15"	"CHIP_JH_SE3_24459"	"AL390719.1"
"16"	"CHIP_JH_SE3_24460"	"AL390719.1"
"17"	"CHIP_JH_SE3_24461"	"AL390719.1"
"18"	"CHIP_JH_SE3_24462"	"AL390719.1"
"19"	"CHIP_JH_SE3_24463"	"AL390719.1"
"20"	"CHIP_JH_SE3_24464"	"AL390719.1"
"21"	"CHIP_JH_SE3_16969"	"AL162741.1"
"22"	"CHIP_JH_SE3_16970"	"AL162741.1"
"23"	"CHIP_JH_SE3_16971"	"AL162741.1"
"24"	"CHIP_JH_SE3_16972"	"AL162741.1"
"25"	"CHIP_JH_SE3_16973"	"AL162741.1"
"26"	"CHIP_JH_SE3_16974"	"AL162741.1"
"27"	"CHIP_JH_SE3_16975"	"AL162741.1"
"28"	"CHIP_JH_SE3_16976"	"AL162741.1"
"29"	"CHIP_JH_SE3_11424"	"AL109917.1"
"30"	"CHIP_JH_SE3_11423"	"AL109917.1"
"31"	"CHIP_JH_SE3_11422"	"AL109917.1"
"32"	"CHIP_JH_SE3_11421"	"AL109917.1"
"33"	"CHIP_JH_SE3_11420"	"AL109917.1"
"34"	"CHIP_JH_SE3_11419"	"AL109917.1"
"35"	"CHIP_JH_SE3_11418"	"AL109917.1"
"36"	"CHIP_JH_SE3_11417"	"AL109917.1"
"37"	"CHIP_JH_SE3_2089"	"AL590822.3"
"38"	"CHIP_JH_SE3_2089"	"MORN1"
"39"	"CHIP_JH_SE3_2090"	"AL590822.3"
"40"	"CHIP_JH_SE3_2090"	"MORN1"
"41"	"CHIP_JH_SE3_2091"	"AL590822.3"
"42"	"CHIP_JH_SE3_2091"	"MORN1"
"43"	"CHIP_JH_SE3_2092"	"AL590822.3"
"44"	"CHIP_JH_SE3_2092"	"MORN1"
"45"	"CHIP_JH_SE3_2093"	"AL590822.3"
"46"	"CHIP_JH_SE3_2093"	"MORN1"
"47"	"CHIP_JH_SE3_2094"	"AL590822.3"
"48"	"CHIP_JH_SE3_2094"	"MORN1"
"49"	"CHIP_JH_SE3_2095"	"AL590822.3"
"50"	"CHIP_JH_SE3_2095"	"MORN1"
"51"	"CHIP_JH_SE3_2096"	"AL590822.3"
"52"	"CHIP_JH_SE3_2096"	"MORN1"
"53"	"CONTROL_EPILEPSY_SE3_233"	"HES5"
"54"	"CONTROL_EPILEPSY_SE3_234"	"HES5"
"55"	"CONTROL_EPILEPSY_SE3_235"	"HES5"
"56"	"CONTROL_EPILEPSY_SE3_236"	"HES5"
"57"	"CONTROL_EPILEPSY_SE3_237"	"HES5"
"58"	"CONTROL_EPILEPSY_SE3_238"	"HES5"
"59"	"CONTROL_EPILEPSY_SE3_239"	"HES5"
"60"	"CONTROL_EPILEPSY_SE3_240"	"HES5"
"61"	"CHIP_JH_SE3_29384"	"LINC01134"
