""	"ID"	"symbol"
"1"	"18S_rRNA_X00686_523-S"	"Pigt"
"2"	"GI_11079652-S"	"L1cam"
"3"	"gi_21070949_ref_NM_019639.2__151-S"	"Ubc"
"4"	"gi_21070949_ref_NM_019639.2__531-S"	"Ubc"
"5"	"GI_21070949-S"	"Ubc"
"6"	"GI_21746160-S"	"2410129E14Rik"
"7"	"GI_23346428-S"	"Myt1"
"8"	"GI_23592945-S"	"Eef1a1"
"9"	"GI_23956057-S"	"Plp"
"10"	"GI_28476905-S"	"3010033P07Rik"
"11"	"gi_30794511_ref_NM_013551.1__496-S"	"Hmbs"
"12"	"GI_31981441-S"	"Txn1"
"13"	"gi_31981889_ref_NM_009735.2__43-S"	"B2m"
"14"	"GI_31982339-S"	"Gip"
"15"	"gi_32129296_ref_NM_009438.3__526-S"	"Rpl13a"
"16"	"GI_46909570-S"	"Gata6"
"17"	"gi_6671508_ref_NM_007393.1__400-S"	"Actb"
"18"	"GI_6671508-S"	"Actb"
"19"	"GI_6678306-S"	"Tff1"
"20"	"gi_6679936_ref_NM_008084.1__328-S"	""
"21"	"GI_6679936-S"	"Gapd"
"22"	"GI_6753645-S"	"Dlx2"
"23"	"GI_7106304-S"	"En1"
"24"	"gi_7305154_ref_NM_013556.1__205-S"	"Hprt"
"25"	"gi_8850233_ref_NM_013684.1__234-S"	"Tbp"
"26"	"lysA"	""
"27"	"pheA"	""
"28"	"IGHA_J00475$V00785_Ig_heavy_constant_alpha_135-S"	""
"29"	"IGHD_V00786_Ig_heavy_constant_delta_68-S"	"LOC382646"
"30"	"IGHG2C_J00479_Ig_heavy_constant_gamma_2C_715-S"	"Igh-1a"
"31"	"IGHM_V00818_Ig_heavy_constant_mu_941-S"	"Igh-6"
"32"	"IGHV10S1_AF064442_Ig_heavy_variable_10S1_100-S"	""
"33"	"IGHV10S2_AF064443_Ig_heavy_variable_10S2_7-S"	"LOC380808"
"34"	"IGHV10S3_AF064446_Ig_heavy_variable_10S3_9-S"	""
"35"	"IGHV14S1_X03571$M12813_Ig_heavy_variable_14S1_9-S"	"LOC380805"
"36"	"IGHV14S2_X03572$L29396_Ig_heavy_variable_14S2_16-S"	"LOC380805"
"37"	"IGHV14S3_X03573$M12991X03573_Ig_heavy_variable_14S3_203-S"	""
"38"	"IGHV14S4_X55934_Ig_heavy_variable_14S4_156-S"	""
"39"	"IGHV1S1_J00532_Ig_heavy_variable_1S1_209-S"	"LOC380823"
"40"	"IGHV1S104_L33943_Ig_heavy_variable_1S104_100-S"	""
"41"	"IGHV1S105_L33944_Ig_heavy_variable_1S105_10-S"	""
"42"	"IGHV1S113_L33954_Ig_heavy_variable_1S113_110-S"	""
"43"	"IGHV1S114_L33955_Ig_heavy_variable_1S114_205-S"	""
"44"	"IGHV1S119_L33961_Ig_heavy_variable_1S119_14-S"	""
"45"	"IGHV1S12_J00507_Ig_heavy_variable_1S12_239-S"	""
