""	"probe_id"	"symbol"
"308"	"p28312"	"AL513477.1"
"309"	"p28312"	"MORN1"
"310"	"a12539"	"MORN1"
"311"	"a23439"	"MORN1"
"312"	"a23828"	"MORN1"
"313"	"a23829"	"MORN1"
"314"	"a26229"	"RER1"
"315"	"a11121"	"RER1"
"316"	"a28029"	"RER1"
"317"	"a28029"	"PEX10"
"318"	"a09289"	"RER1"
"319"	"a09289"	"PEX10"
"320"	"p17870"	"PLCH2"
"321"	"p28380"	"PLCH2"
"322"	"p28459"	"PLCH2"
"323"	"p28543"	"PLCH2"
"324"	"p28583"	"PLCH2"
"325"	"p28677"	"PLCH2"
"326"	"p28743"	"PLCH2"
"327"	"p28788"	"PLCH2"
"328"	"p28823"	"PLCH2"
"329"	"p28875"	"PLCH2"
"330"	"p28896"	"PLCH2"
"331"	"p28924"	"PLCH2"
"332"	"p28996"	"PLCH2"
"333"	"p29061"	"PLCH2"
"334"	"p29107"	"PLCH2"
"335"	"p29156"	"PLCH2"
"336"	"p29211"	"PLCH2"
"337"	"a25224"	"PLCH2"
"338"	"a13090"	"PLCH2"
"339"	"a02551"	"PANK4"
"340"	"a17376"	"HES5"
"341"	"p29265"	"TNFRSF14-AS1"
"342"	"a29541"	"TNFRSF14-AS1"
"343"	"p21483"	"TNFRSF14-AS1"
"344"	"p21483"	"TNFRSF14"
"345"	"a22607"	"TNFRSF14"
"346"	"a01339"	"TNFRSF14"
"347"	"a20531"	"TNFRSF14"
"348"	"p29383"	"PRXL2B"
"349"	"a26989"	"PRXL2B"
"350"	"a26989"	"MMEL1"
"351"	"a30888"	"MMEL1"
"352"	"p29453"	"AL831784.1"
"353"	"p29453"	"TTC34"
"354"	"a30608"	"AL831784.1"
"355"	"a30608"	"TTC34"
"356"	"a23941"	"TTC34"
"357"	"a21126"	"AC242022.2"
"358"	"a21126"	"TTC34"
"359"	"p14713"	"AL592464.2"
"360"	"p14177"	"AL592464.3"
"361"	"p14177"	"AL592464.1"
"362"	"a02509"	"ACTRT2"
"363"	"p29577"	"PRDM16-DT"
"364"	"a21226"	"PRDM16-DT"
"365"	"a14602"	"PRDM16-DT"
"366"	"p29643"	"AL590438.1"
"367"	"p29643"	"PRDM16"
"368"	"a27817"	"PRDM16"
"369"	"a17328"	"PRDM16"
"370"	"a00737"	"ARHGEF16"
"371"	"a16195"	"MEGF6"
"372"	"a06612"	"TPRG1L"
"373"	"a01895"	"WRAP73"
"374"	"a23210"	"TP73"
"375"	"a15089"	"TP73"
"376"	"a24352"	"TP73-AS1"
"377"	"a24352"	"TP73"
"378"	"p20450"	"TP73-AS1"
"379"	"p20450"	"TP73"
"380"	"p15427"	"TP73-AS1"
"381"	"p15427"	"TP73"
"382"	"p13464"	"TP73-AS1"
"383"	"p13566"	"TP73-AS1"
"384"	"a07608"	"CCDC27"
"385"	"a28499"	"SMIM1"
"386"	"p29685"	"SMIM1"
"387"	"a11686"	"LRRC47"
"388"	"a13840"	"CEP104"
"389"	"p29720"	"CEP104"
"390"	"a29066"	"CEP104"
"391"	"a22091"	"DFFB"
"392"	"a08929"	"DFFB"
"393"	"a13878"	"C1orf174"
"394"	"p29784"	"LINC01134"
"395"	"a25981"	"LINC01134"
"396"	"a25503"	"LINC01346"
"397"	"a16230"	"LINC01346"
"398"	"p21389"	"LINC01346"
"399"	"p29898"	"LINC01346"
"400"	"p17894"	"AL805961.1"
"401"	"p00143"	"LINC01777"
"402"	"a30617"	"LINC01777"
"403"	"p15964"	"Z98747.1"
"404"	"p17753"	"LINC01646"
"405"	"a19173"	"AJAP1"
"406"	"a04841"	"AJAP1"
"407"	"p00266"	"AJAP1"
"408"	"p14682"	"LINC02782"
"409"	"p00517"	"AL365255.1"
"410"	"a06901"	"NPHP4"
"411"	"a27271"	"NPHP4"
"412"	"p01185"	"NPHP4"
"413"	"a19293"	"KCNAB2"
"414"	"a12394"	"KCNAB2"
"415"	"a07697"	"CHD5"
"416"	"a29769"	"CHD5"
"417"	"a29770"	"CHD5"
"418"	"p01910"	"CHD5"
"419"	"p01910"	"AL031847.2"
"420"	"a20116"	"CHD5"
"421"	"a20116"	"AL031847.2"
"422"	"a15976"	"RPL22"
"423"	"a15976"	"AL031847.2"
"424"	"a23621"	"RPL22"
"425"	"a23621"	"RNF207"
"426"	"a23622"	"RNF207"
"427"	"a24290"	"RNF207"
"428"	"a24290"	"ICMT"
"429"	"a12152"	"RNF207"
"430"	"a12152"	"ICMT"
"431"	"a27734"	"ICMT"
"432"	"p01958"	"LINC00337"
"433"	"a06683"	"LINC00337"
"434"	"a27664"	"HES3"
"435"	"a23512"	"GPR153"
"436"	"a16222"	"ACOT7"
"437"	"p02013"	"ACOT7"
"438"	"a12954"	"ACOT7"
"439"	"a03880"	"HES2"
"440"	"a05788"	"HES2"
"441"	"a01213"	"ESPN"
"442"	"a01336"	"TNFRSF25"
"443"	"a01336"	"ESPN"
"444"	"a19675"	"TNFRSF25"
"445"	"p02084"	"TNFRSF25"
"446"	"a02547"	"PLEKHG5"
"447"	"a21866"	"PLEKHG5"
"448"	"a01329"	"NOL9"
"449"	"a03121"	"TAS1R1"
"450"	"a20771"	"ZBTB48"
"451"	"a06645"	"KLHL21"
"452"	"a17830"	"PHF13"
"453"	"a06639"	"THAP3"
"454"	"a00215"	"THAP3"
"455"	"a00215"	"DNAJC11"
"456"	"a21798"	"THAP3"
"457"	"a21798"	"DNAJC11"
"458"	"a20094"	"DNAJC11"
"459"	"p17390"	"LINC01672"
"460"	"p02158"	"CAMTA1"
"461"	"p21946"	"CAMTA1"
"462"	"p02643"	"CAMTA1"
"463"	"a18105"	"CAMTA1"
"464"	"p02723"	"CAMTA1"
"465"	"a27447"	"CAMTA1-IT1"
"466"	"a27447"	"CAMTA1"
"467"	"p24316"	"CAMTA1"
"468"	"a20278"	"Z97987.1"
"469"	"a20278"	"CAMTA1"
"470"	"p23345"	"AL365194.1"
"471"	"p23345"	"CAMTA1"
"472"	"p02791"	"CAMTA1"
"473"	"p02862"	"AL359881.3"
"474"	"p02862"	"CAMTA1"
"475"	"a26648"	"CAMTA1"
"476"	"a17727"	"CAMTA1"
"477"	"a14635"	"VAMP3"
"478"	"a13222"	"PER3"
"479"	"a13800"	"PER3"
"480"	"a13800"	"UTS2"
"481"	"a10000"	"UTS2"
"482"	"a15202"	"UTS2"
"483"	"a09433"	"TNFRSF9"
"484"	"a19529"	"PARK7"
"485"	"p02946"	"PARK7"
"486"	"a09038"	"ERRFI1"
"487"	"p26517"	"ERRFI1"
"488"	"p03013"	"AL034417.2"
"489"	"p18181"	"LINC01714"
"490"	"p13515"	"AL358876.2"
"491"	"a17308"	"SLC45A1"
"492"	"p03534"	"SLC45A1"
"493"	"a14343"	"RERE"
"494"	"p03607"	"RERE"
"495"	"a15873"	"RERE"
"496"	"p03693"	"RERE"
"497"	"p03770"	"AL357552.2"
"498"	"p03770"	"RERE"
"499"	"p03851"	"RERE"
"500"	"a01898"	"ENO1"
"501"	"p03931"	"ENO1"
"502"	"a29857"	"ENO1"
"503"	"p20132"	"ENO1-AS1"
"504"	"a25241"	"CA6"
"505"	"a25240"	"CA6"
"506"	"a14705"	"CA6"
"507"	"a19921"	"SLC2A7"
"508"	"a03076"	"SLC2A5"
"509"	"a11959"	"SLC2A5"
"510"	"a24344"	"SLC2A5"
"511"	"p04005"	"GPR157"
"512"	"a22303"	"GPR157"
"513"	"p17859"	"MIR34AHG"
"514"	"p17920"	"MIR34AHG"
"515"	"p04057"	"MIR34AHG"
"516"	"p04130"	"MIR34AHG"
"517"	"p04196"	"MIR34AHG"
"518"	"p17866"	"MIR34AHG"
"519"	"p17942"	"MIR34AHG"
"520"	"p26785"	"MIR34AHG"
"521"	"p04295"	"MIR34AHG"
"522"	"p04367"	"MIR34AHG"
"523"	"p04434"	"MIR34AHG"
"524"	"p17923"	"MIR34AHG"
"525"	"p04518"	"MIR34AHG"
"526"	"p17967"	"MIR34AHG"
"527"	"p17895"	"MIR34AHG"
"528"	"p17955"	"MIR34AHG"
"529"	"p17922"	"MIR34AHG"
"530"	"p04571"	"MIR34AHG"
"531"	"a28474"	"MIR34AHG"
"532"	"p18090"	"LNCTAM34A"
"533"	"p18090"	"MIR34AHG"
"534"	"p04638"	"MIR34AHG"
"535"	"a15507"	"H6PD"
"536"	"a20024"	"SPSB1"
"537"	"p04728"	"SPSB1"
"538"	"a03793"	"SPSB1"
"539"	"a16431"	"SPSB1"
"540"	"p13306"	"AL928921.1"
"541"	"p04788"	"SLC25A33"
"542"	"a07160"	"SLC25A33"
"543"	"a22966"	"TMEM201"
"544"	"a22967"	"TMEM201"
"545"	"a15332"	"TMEM201"
"546"	"p04827"	"PIK3CD-AS1"
"547"	"p04827"	"PIK3CD"
"548"	"a30922"	"PIK3CD-AS1"
"549"	"a30922"	"PIK3CD"
"550"	"p04892"	"PIK3CD-AS2"
"551"	"p04892"	"PIK3CD"
"552"	"a26244"	"PIK3CD"
"553"	"a15708"	"PIK3CD"
"554"	"a12793"	"CLSTN1"
"555"	"a25486"	"AL357140.3"
"556"	"a04867"	"AL357140.1"
"557"	"a04867"	"CTNNBIP1"
"558"	"a22606"	"CTNNBIP1"
"559"	"p23980"	"CTNNBIP1"
"560"	"p04995"	"CTNNBIP1"
"561"	"p05084"	"LZIC"
"562"	"p05136"	"LZIC"
"563"	"a13553"	"LZIC"
"564"	"a10783"	"LZIC"
"565"	"a18558"	"NMNAT1"
"566"	"a12541"	"RBP7"
"567"	"a25771"	"UBE4B"
"568"	"p05186"	"UBE4B"
"569"	"a03857"	"UBE4B"
"570"	"p05242"	"KIF1B"
"571"	"a19455"	"KIF1B"
"572"	"a12336"	"KIF1B"
"573"	"a15562"	"KIF1B"
"574"	"a03858"	"KIF1B"
"575"	"a01322"	"PGD"
"576"	"p21157"	"CENPS-CORT"
"577"	"p21157"	"CENPS"
"578"	"p21028"	"CENPS-CORT"
"579"	"p21028"	"CENPS"
"580"	"a23406"	"CENPS-CORT"
"581"	"a23406"	"CENPS"
"582"	"a05349"	"CORT"
"583"	"a05349"	"CENPS-CORT"
"584"	"p05496"	"DFFA"
"585"	"a01118"	"DFFA"
"586"	"p05584"	"PEX14"
"587"	"p06294"	"PEX14"
"588"	"a03113"	"PEX14"
"589"	"a25441"	"CASZ1"
"590"	"a03859"	"AL139423.1"
"591"	"a03859"	"CASZ1"
"592"	"p06357"	"CASZ1"
"593"	"p06399"	"CASZ1"
"594"	"p06427"	"CASZ1"
"595"	"p06492"	"CASZ1"
"596"	"p06578"	"CASZ1"
"597"	"p06633"	"CASZ1"
"598"	"p06716"	"CASZ1"
"599"	"p06774"	"CASZ1"
"600"	"p06851"	"CASZ1"
"601"	"p06918"	"CASZ1"
"602"	"p06967"	"CASZ1"
"603"	"p07042"	"CASZ1"
"604"	"p23126"	"CASZ1"
"605"	"p07121"	"CASZ1"
"606"	"a17674"	"C1orf127"
"607"	"p07392"	"TARDBP"
"608"	"p07392"	"AL109811.3"
"609"	"a22254"	"TARDBP"
"610"	"a22254"	"AL109811.3"
"611"	"a17382"	"TARDBP"
"612"	"a17382"	"AL109811.3"
"613"	"a08115"	"TARDBP"
"614"	"a08115"	"AL109811.3"
"615"	"a23807"	"AL109811.3"
"616"	"a23807"	"MASP2"
"617"	"a20464"	"MASP2"
"618"	"a10564"	"SRM"
"619"	"a09970"	"EXOSC10"
"620"	"a26390"	"EXOSC10-AS1"
"621"	"a06757"	"MTOR"
"622"	"p07457"	"MTOR"
"623"	"a00745"	"ANGPTL7"
"624"	"a00745"	"MTOR"
"625"	"a22957"	"UBIAD1"
"626"	"a00186"	"UBIAD1"
"627"	"p17900"	"UBIAD1"
"628"	"p07511"	"DISP3"
"629"	"a17368"	"DISP3"
"630"	"p18380"	"LINC01647"
"631"	"a09009"	"FBXO2"
"632"	"p07561"	"FBXO2"
"633"	"a19842"	"FBXO44"
"634"	"a03823"	"FBXO44"
"635"	"a11696"	"FBXO6"
"636"	"a04845"	"MAD2L2"
"637"	"a26555"	"MAD2L2"
"638"	"a26556"	"MAD2L2"
"639"	"a11937"	"DRAXIN"
"640"	"p07603"	"DRAXIN"
"641"	"a03019"	"AGTRAP"
"642"	"a25525"	"C1orf167"
"643"	"p07658"	"C1orf167"
"644"	"p07717"	"AL953897.1"
"645"	"p07717"	"C1orf167"
"646"	"a25699"	"AL953897.1"
"647"	"a25699"	"C1orf167"
"648"	"a08031"	"C1orf167"
"649"	"a08031"	"MTHFR"
"650"	"a13961"	"C1orf167"
"651"	"a13961"	"MTHFR"
"652"	"a08118"	"MTHFR"
"653"	"p07778"	"MTHFR"
"654"	"a21724"	"CLCN6"
"655"	"a29533"	"CLCN6"
"656"	"a13907"	"CLCN6"
"657"	"a10550"	"NPPA"
"658"	"a10550"	"CLCN6"
"659"	"a24663"	"NPPA"
"660"	"a09966"	"NPPB"
"661"	"a26694"	"NPPB"
"662"	"a06912"	"KIAA2013"
"663"	"a27359"	"KIAA2013"
"664"	"a26530"	"PLOD1"
"665"	"a01909"	"PLOD1"
"666"	"p07823"	"MFN2"
"667"	"a24497"	"MFN2"
"668"	"a01295"	"MFN2"
"669"	"a20906"	"MIIP"
"670"	"a09256"	"TNFRSF8"
"671"	"a24591"	"TNFRSF1B"
"672"	"a15360"	"TNFRSF1B"
"673"	"p07865"	"VPS13D"
"674"	"p25443"	"VPS13D"
"675"	"a29778"	"VPS13D"
"676"	"a07217"	"VPS13D"
"677"	"p16352"	"LINC02766"
"678"	"a06559"	"DHRS3"
"679"	"p07920"	"DHRS3"
"680"	"a24045"	"AADACL4"
"681"	"a23804"	"AADACL3"
"682"	"a23805"	"AADACL3"
"683"	"a10584"	"C1orf158"
"684"	"a29739"	"PRAMEF12"
"685"	"a27899"	"PRAMEF1"
"686"	"p13506"	"LINC01784"
"687"	"a24470"	"PRAMEF11"
"688"	"a23567"	"PRAMEF11"
"689"	"a12243"	"HNRNPCL1"
"690"	"a11716"	"PRAMEF2"
"691"	"a24470"	"PRAMEF4"
"692"	"a14966"	"PRAMEF10"
"693"	"a18470"	"PRAMEF7"
"694"	"a01324"	"PRAMEF7"
"695"	"a23899"	"PRAMEF6"
"696"	"a28480"	"PRAMEF6"
"697"	"a12243"	"HNRNPCL3"
"698"	"a28479"	"PRAMEF25"
"699"	"a23567"	"PRAMEF25"
"700"	"a24470"	"PRAMEF25"
"701"	"p17671"	"AC245056.1"
"702"	"a24470"	"PRAMEF26"
"703"	"a23567"	"PRAMEF26"
"704"	"a28479"	"PRAMEF26"
"705"	"a12243"	"HNRNPCL4"
"706"	"a24470"	"PRAMEF9"
"707"	"a19572"	"PRAMEF18"
"708"	"a19277"	"PRAMEF18"
"709"	"a24110"	"PRAMEF18"
"710"	"a28480"	"PRAMEF5"
"711"	"a23899"	"PRAMEF5"
"712"	"a01324"	"PRAMEF8"
"713"	"a18470"	"PRAMEF8"
"714"	"a14966"	"PRAMEF33"
"715"	"a20954"	"PRAMEF15"
"716"	"p17671"	"AC243961.1"
"717"	"a29752"	"PRAMEF14"
"718"	"a27675"	"PRAMEF14"
"719"	"a13958"	"PRAMEF17"
"720"	"a19631"	"PRAMEF20"
"721"	"a00210"	"LRRC38"
"722"	"a13885"	"PDPN"
"723"	"p14565"	"AL359771.1"
"724"	"p26666"	"PRDM2"
"725"	"p08087"	"PRDM2"
"726"	"a25619"	"PRDM2"
"727"	"a05708"	"PRDM2"
"728"	"a26690"	"PRDM2"
"729"	"a03848"	"PRDM2"
"730"	"p23463"	"KAZN"
"731"	"a19649"	"KAZN"
"732"	"p15279"	"AL357873.1"
"733"	"p15279"	"KAZN"
"734"	"p13864"	"KAZN-AS1"
"735"	"p13864"	"KAZN"
"736"	"p11082"	"KAZN"
"737"	"p11161"	"KAZN"
"738"	"a18655"	"KAZN"
"739"	"a14217"	"KAZN"
"740"	"p08132"	"KAZN"
"741"	"a15943"	"TMEM51-AS1"
"742"	"a15943"	"KAZN"
"743"	"a26157"	"C1orf195"
"744"	"a26157"	"TMEM51"
"745"	"a26783"	"TMEM51"
"746"	"a20296"	"FHAD1"
"747"	"a20296"	"AL031283.2"
"748"	"a20297"	"FHAD1"
"749"	"p26701"	"FHAD1"
"750"	"a17847"	"FHAD1"
"751"	"p11222"	"FHAD1"
"752"	"p11380"	"AL031283.1"
"753"	"a04859"	"EFHD2"
"754"	"a06821"	"CTRC"
"755"	"a20826"	"CTRC"
