""	"ID"	"symbol"
"1"	"ASPWP0000012"	"APOB"
"2"	"ASPWP0000018"	"IVD"
"3"	"ASPWP0000023"	"IDO1"
"4"	"ASPWP0000029"	"SORL1"
"5"	"ASPWP0000031"	"AOX1"
"6"	"ASPWP0000040"	"P4HA1"
"7"	"ASPWP0000041"	"DBH"
"8"	"ASPWP0000059"	"ACMSD"
"9"	"ASPWP0000064"	"G6PD"
"10"	"ASPWP0000071"	"PRKAA1"
"11"	"ASPWP0000073"	"COX6C"
"12"	"ASPWP0000074"	"SARDH"
"13"	"ASPWP0000080"	"PAH"
"14"	"ASPWP0000085"	"ALAS1"
"15"	"ASPWP0000103"	"MCCC2"
"16"	"ASPWP0000108"	"PHKG2"
"17"	"ASPWP0000162"	"CEL"
"18"	"ASPWP0000167"	"CPT1C"
"19"	"ASPWP0000169"	"ACSL5"
"20"	"ASPWP0000176"	"GPT"
"21"	"ASPWP0000182"	"PC"
"22"	"ASPWP0000185"	"PDHA1"
"23"	"ASPWP0000212"	"KMO"
"24"	"ASPWP0000240"	"BCKDHB"
"25"	"ASPWP0000244"	"AGL"
"26"	"ASPWP0000260"	"MAT1A"
"27"	"ASPWP0000264"	"ASS1"
"28"	"ASPWP0000268"	"SLC25A25"
"29"	"ASPWP0000270"	"PPA1"
"30"	"ASPWP0000274"	"PHKA1"
"31"	"ASPWP0000288"	"CELA3B"
"32"	"ASPWP0000292"	"HSD17B10"
"33"	"ASPWP0000294"	"APOC3"
"34"	"ASPWP0000347"	"VLDLR"
"35"	"ASPWP0000365"	"COX6B1"
"36"	"ASPWP0000366"	"MDH1B"
"37"	"ASPWP0000376"	"AC016725.4"
"38"	"ASPWP0000377"	"DLAT"
"39"	"ASPWP0000383"	"ACLY"
"40"	"ASPWP0000396"	"ALDOC"
"41"	"ASPWP0000409"	"CBS"
"42"	"ASPWP0000420"	"ATP5J"
"43"	"ASPWP0000422"	"COLEC12"
"44"	"ASPWP0000428"	"HAAO"
"45"	"ASPWP0000433"	"PFKL"
