""	"ID"	"symbol"
"1"	"A_21_P0006023"	"XLOC_007422"
"2"	"A_23_P121596"	"PPBP"
"3"	"A_21_P0012638"	"XLOC_l2_010963"
"4"	"A_21_P0002229"	"XLOC_001504"
"5"	"oebiotech_25280"	""
"6"	"oebiotech_15301"	""
"7"	"A_33_P3358521"	"KIAA1432"
"8"	"A_21_P0006073"	"XLOC_007684"
"9"	"A_33_P3302344"	"LOC100128320"
"10"	"A_23_P18684"	"CLGN"
"11"	"A_23_P102517"	"PDE6D"
"12"	"A_19_P00316602"	"LOC441204"
"13"	"oebiotech_18353"	""
"14"	"A_23_P79803"	"VSTM2L"
"15"	"oebiotech_05951"	""
"16"	"A_21_P0014627"	"LOC100510007"
"17"	"A_21_P0004561"	"XLOC_004874"
"18"	"oebiotech_23089"	""
"19"	"oebiotech_09652"	""
"20"	"oebiotech_12868"	""
"21"	"oebiotech_18728"	""
"22"	"A_21_P0011813"	"TMEM128"
"23"	"oebiotech_04254"	""
"24"	"A_23_P25706"	"CLMN"
"25"	"oebiotech_11468"	""
"26"	"A_21_P0003847"	"XLOC_003646"
"27"	"oebiotech_11529"	""
"28"	"A_21_P0010062"	"XLOC_013807"
"29"	"A_21_P0010168"	"XLOC_013973"
"30"	"A_21_P0001178"	"XLOC_001023"
"31"	"oebiotech_18445"	""
"32"	"A_21_P0004731"	"XLOC_005613"
"33"	"A_21_P0012369"	"XLOC_l2_009652"
"34"	"oebiotech_24337"	""
"35"	"oebiotech_06631"	""
"36"	"oebiotech_20502"	""
"37"	"A_21_P0013178"	"XLOC_l2_013295"
"38"	"A_33_P3246858"	"TBX15"
"39"	"A_24_P230916"	"MIER1"
"40"	"A_23_P53198"	"DGAT2"
"41"	"A_21_P0013117"	"XLOC_l2_013193"
"42"	"oebiotech_08972"	""
"43"	"A_24_P49183"	"EXD3"
"44"	"A_24_P203328"	"TPRXL"
"45"	"A_21_P0007156"	"LOC100506101"
"46"	"A_23_P110253"	"KIT"
"47"	"A_21_P0007544"	"XLOC_009723"
"48"	"oebiotech_05093"	""
"49"	"A_19_P00321670"	"XLOC_005730"
"50"	"oebiotech_20710"	""
"51"	"A_33_P3282683"	"LOC100130027"
"52"	"oebiotech_27949"	""
"53"	"oebiotech_27426"	""
"54"	"oebiotech_20254"	""
"55"	"A_21_P0003955"	"XLOC_004268"
"56"	"oebiotech_21870"	""
"57"	"oebiotech_26648"	""
"58"	"A_24_P332926"	"SUGP2"
"59"	"A_33_P3311791"	"ZNF749"
"60"	"oebiotech_03640"	""
"61"	"A_24_P282416"	"ABL1"
"62"	"oebiotech_14523"	""
"63"	"A_33_P3267263"	"RNU1-5"
"64"	"A_21_P0007801"	"XLOC_010258"
"65"	"oebiotech_20336"	""
"66"	"oebiotech_12374"	""
"67"	"A_24_P319354"	"SUMO1"
"68"	"oebiotech_22945"	""
"69"	"A_21_P0013629"	"CNTNAP3"
"70"	"oebiotech_03427"	""
"71"	"A_21_P0005777"	"XLOC_006949"
"72"	"A_23_P383590"	"LOC339524"
"73"	"A_23_P70670"	"CD83"
"74"	"oebiotech_06696"	""
"75"	"A_21_P0013979"	"LOC100506073"
"76"	"A_33_P3336992"	"MRPS18B"
"77"	"A_21_P0013702"	"XLOC_l2_014876"
"78"	"oebiotech_25116"	""
"79"	"oebiotech_25075"	""
"80"	"A_21_P0000453"	"SNORD115-37"
"81"	"oebiotech_04300"	""
"82"	"A_21_P0003425"	"XLOC_003761"
"83"	"A_23_P207766"	"ARHGDIA"
"84"	"A_19_P00318390"	"XLOC_l2_013314"
"85"	"oebiotech_05533"	""
"86"	"oebiotech_00476"	""
"87"	"A_21_P0001066"	"LOC100506161"
"88"	"A_21_P0005731"	"XLOC_006862"
"89"	"A_33_P3300965"	"HOXC6"
"90"	"oebiotech_09055"	""
"91"	"oebiotech_09362"	""
"92"	"oebiotech_25554"	""
"93"	"A_33_P3245321"	"CENPP"
"94"	"A_23_P64785"	"ZNF641"
"95"	"A_33_P3354771"	"MEF2BNB"
"96"	"A_21_P0005823"	"XLOC_007062"
"97"	"oebiotech_09567"	""
"98"	"oebiotech_05205"	""
"99"	"oebiotech_23692"	""
"100"	"oebiotech_22840"	""
"101"	"oebiotech_04492"	""
"102"	"oebiotech_18876"	""
"103"	"A_21_P0004173"	"XLOC_004965"
"104"	"oebiotech_09149"	""
"105"	"oebiotech_23686"	""
"106"	"oebiotech_07105"	""
"107"	"oebiotech_13701"	""
"108"	"oebiotech_07010"	""
"109"	"oebiotech_05106"	""
"110"	"A_23_P217968"	"SUV420H1"
"111"	"A_33_P3308914"	"CIB2"
"112"	"oebiotech_06579"	""
"113"	"oebiotech_17430"	""
"114"	"A_33_P3217700"	"USP9Y"
"115"	"oebiotech_21320"	""
"116"	"A_21_P0013168"	"XLOC_l2_013267"
"117"	"A_21_P0009468"	"XLOC_012645"
"118"	"oebiotech_00960"	""
"119"	"A_33_P3312611"	"LOC643723"
"120"	"oebiotech_09767"	""
"121"	"oebiotech_24372"	""
"122"	"A_23_P106056"	"DAD1"
"123"	"A_21_P0012569"	"XLOC_l2_010568"
"124"	"A_21_P0008741"	"XLOC_011481"
"125"	"oebiotech_18807"	""
"126"	"oebiotech_12136"	""
"127"	"oebiotech_04188"	""
"128"	"A_21_P0000477"	"SNORA11B"
"129"	"A_21_P0007575"	"XLOC_009792"
"130"	"oebiotech_22203"	""
"131"	"oebiotech_19185"	""
"132"	"A_33_P3219475"	"C9orf30-TMEFF1"
"133"	"oebiotech_18834"	""
"134"	"oebiotech_18346"	""
"135"	"oebiotech_14999"	""
"136"	"oebiotech_27015"	""
"137"	"oebiotech_06735"	""
"138"	"oebiotech_17641"	""
"139"	"A_23_P12189"	"DFFA"
"140"	"oebiotech_00062"	""
"141"	"A_24_P147242"	"RBFOX1"
"142"	"oebiotech_03230"	""
"143"	"oebiotech_16316"	""
"144"	"oebiotech_01754"	""
"145"	"oebiotech_17733"	""
"146"	"oebiotech_24649"	""
"147"	"oebiotech_22443"	""
"148"	"oebiotech_25556"	""
"149"	"A_21_P0010209"	"XLOC_014097"
"150"	"oebiotech_21692"	""
"151"	"A_23_P75622"	"ATP5L"
"152"	"A_21_P0013290"	"XLOC_l2_013751"
"153"	"oebiotech_22836"	""
"154"	"oebiotech_17391"	""
"155"	"A_21_P0010117"	"XLOC_013704"
"156"	"A_23_P118406"	"C17orf62"
"157"	"oebiotech_11144"	""
