""	"probe_id"	"symbol"
"1"	"ASMM9PARTA001213"	"4933401J01Rik"
"2"	"ASMM9PARTA046292"	"Xkr4"
"3"	"ASMM9PARTA020471"	"Xkr4"
"4"	"ASMM9PARTA018294"	"Gm37686"
"5"	"ASMM9PARTA018294"	"Gm1992"
"6"	"ASMM9PARTA018294"	"Xkr4"
"7"	"ASMM9PARTA045773"	"Gm19938"
"8"	"ASMM9PARTA045773"	"Xkr4"
"9"	"ASMM9PARTA006674"	"Gm37381"
"10"	"humanlincRNA2190-_P1"	"Rp1"
"11"	"humanlincRNA2190+_P1"	"Rp1"
"12"	"ASMM9PARTA030770"	"Rp1"
"13"	"ASMM9PARTA026940"	"Rp1"
"14"	"ASMM9PARTA031238"	"Sox17"
"15"	"ASMM9PARTA004257"	"Sox17"
"16"	"ASMM9PARTA004257"	"Gm37587"
"17"	"ASMM9PARTA006547"	"Gm37323"
"18"	"ASMM9PARTA045695"	"Mrpl15"
"19"	"ASMM9PARTA026741"	"Mrpl15"
"20"	"ASMM9PARTA046231"	"Mrpl15"
"21"	"ASMM9PARTA033929"	"Mrpl15"
"22"	"ASMM9PARTA028482"	"Lypla1"
"23"	"ASMM9PARTA028482"	"Gm37988"
"24"	"ASMM9PARTA003840"	"Gm37988"
"25"	"ASMM9PARTA030668"	"Tcea1"
"26"	"ASMM9PARTA030668"	"Gm37988"
"27"	"ASMM9PARTA024545"	"Tcea1"
"28"	"ASMM9PARTA024545"	"Gm37988"
"29"	"ASMM9PARTA010048"	"Tcea1"
"30"	"ASMM9PARTA010048"	"Gm37988"
"31"	"ASMM9PARTA024500"	"Tcea1"
"32"	"ASMM9PARTA024500"	"Gm37988"
"33"	"ASMM9PARTA004048"	"Gm37277"
"34"	"ASMM9PARTA019429"	"Gm17100"
"35"	"ASMM9PARTA019429"	"Rgs20"
"36"	"ASMM9PARTA016347"	"Gm16041"
"37"	"ASMM9PARTA016347"	"Rgs20"
"38"	"ASMM9PARTA033561"	"Rgs20"
"39"	"ASMM9PARTA019435"	"Gm17101"
"40"	"ASMM9PARTA019435"	"Rgs20"
"41"	"ASMM9PARTA026422"	"Rgs20"
"42"	"ASMM9PARTA026422"	"Atp6v1h"
"43"	"ASMM9PARTA038449"	"Atp6v1h"
"44"	"ASMM9PARTA030156"	"Oprk1"
"45"	"ASMM9PARTA029713"	"Npbwr1"
"46"	"ASMM9PARTA009033"	"4732440D04Rik"
"47"	"ASMM9PARTA009033"	"Rb1cc1"
"48"	"ASMM9PARTA018176"	"4732440D04Rik"
"49"	"ASMM9PARTA018176"	"Rb1cc1"
"50"	"ASMM9PARTA045913"	"Rb1cc1"
"51"	"ASMM9PARTA029798"	"Rb1cc1"
"52"	"ASMM9PARTA026999"	"Alkal1"
"53"	"ASMM9PARTA014711"	"Alkal1"
"54"	"ASMM9PARTA046189"	"Alkal1"
"55"	"CUST_236_PI426073487"	"St18"
"56"	"CUST_717_PI426073487"	"St18"
"57"	"CUST_235_PI426073487"	"St18"
"58"	"CUST_716_PI426073487"	"St18"
"59"	"ASMM9PARTA042277"	"St18"
"60"	"ASMM9PARTA008740"	"Gm42492"
"61"	"ASMM9PARTA043805"	"Pcmtd1"
"62"	"ASMM9PARTA009571"	"Gm9826"
"63"	"ASMM9PARTA015780"	"Gm26901"
"64"	"ASMM9PARTA047358"	"Gm26901"
"65"	"ASMM9PARTA046054"	"Gm26901"
"66"	"ASMM9PARTA045914"	"Gm26901"
"67"	"ASMM9PARTA002668"	"Gm30414"
"68"	"ASMM9PARTA036127"	"Sntg1"
"69"	"ASMM9PARTA016123"	"Gm16284"
"70"	"ASMM9PARTA016123"	"Sntg1"
"71"	"ASMM9PARTA007257"	"Gm38259"
"72"	"ASMM9PARTA007257"	"Sntg1"
"73"	"ASMM9PARTA034174"	"Gm15452"
"74"	"ASMM9PARTA034174"	"Sntg1"
"75"	"ASMM9PARTA017390"	"Gm6152"
"76"	"ASMM9PARTA017390"	"Sntg1"
"77"	"ASMM9PARTA009656"	"Gm7493"
"78"	"ASMM9PARTA009656"	"Sntg1"
"79"	"ASMM9PARTA007690"	"Gm37143"
"80"	"ASMM9PARTA007690"	"Sntg1"
"81"	"ASMM9PARTA033672"	"Rrs1"
"82"	"ASMM9PARTA045186"	"Adhfe1"
"83"	"ASMM9PARTA042003"	"Adhfe1"
"84"	"ASMM9PARTA045124"	"Adhfe1"
"85"	"ASMM9PARTA045124"	"2610203C22Rik"
"86"	"ASMM9PARTA045985"	"Adhfe1"
"87"	"ASMM9PARTA045985"	"2610203C22Rik"
"88"	"ASMM9PARTA045774"	"2610203C22Rik"
"89"	"ASMM9PARTA043294"	"Vxn"
"90"	"ASMM9PARTA043294"	"2610203C22Rik"
"91"	"ASMM9PARTA008766"	"Gm29520"
"92"	"ASMM9PARTA004593"	"Mybl1"
"93"	"ASMM9PARTA028440"	"Mybl1"
"94"	"ASMM9PARTA045846"	"Vcpip1"
"95"	"ASMM9PARTA042235"	"Vcpip1"
"96"	"ASMM9PARTA046266"	"Vcpip1"
"97"	"ASMM9PARTA046266"	"1700034P13Rik"
"98"	"ASMM9PARTA015385"	"1700034P13Rik"
"99"	"ASMM9PARTA016974"	"1700034P13Rik"
"100"	"ASMM9PARTA043164"	"Sgk3"
"101"	"ASMM9PARTA009874"	"Gm6195"
"102"	"ASMM9PARTA009874"	"Sgk3"
"103"	"ASMM9PARTA038370"	"Sgk3"
"104"	"ASMM9PARTA021378"	"Sgk3"
"105"	"ASMM9PARTA042927"	"Mcmdc2"
"106"	"ASMM9PARTA045233"	"Snhg6"
"107"	"ASMM9PARTA006125"	"E330040D14Rik"
"108"	"ASMM9PARTA006125"	"Ppp1r42"
"109"	"ASMM9PARTA046329"	"Ppp1r42"
"110"	"ASMM9PARTA039800"	"Ppp1r42"
"111"	"ASMM9PARTA015313"	"Gm15818"
"112"	"ASMM9PARTA015313"	"Ppp1r42"
"113"	"ASMM9PARTA035502"	"Ppp1r42"
"114"	"ASMM9PARTA031836"	"Cops5"
"115"	"ASMM9PARTA045847"	"Cspp1"
"116"	"ASMM9PARTA034920"	"Cspp1"
"117"	"ASMM9PARTA000283"	"1700047N06Rik"
"118"	"ASMM9PARTA000283"	"Cspp1"
"119"	"ASMM9PARTA018029"	"Arfgef1"
"120"	"ASMM9PARTA022827"	"Arfgef1"
"121"	"ASMM9PARTA043417"	"Cpa6"
"122"	"ASMM9PARTA011244"	"Gm15604"
"123"	"ASMM9PARTA011244"	"Cpa6"
"124"	"ASMM9PARTA011306"	"Gm15603"
"125"	"ASMM9PARTA011306"	"Cpa6"
"126"	"ASMM9PARTA008517"	"Gm37133"
"127"	"ASMM9PARTA037417"	"Prex2"
"128"	"ASMM9PARTA021301"	"Prex2"
"129"	"ASMM9PARTA008586"	"Gm37410"
"130"	"ASMM9PARTA024869"	"A830018L16Rik"
"131"	"ASMM9PARTA024506"	"A830018L16Rik"
"132"	"ASMM9PARTA042939"	"A830018L16Rik"
"133"	"ASMM9PARTA024576"	"A830018L16Rik"
"134"	"ASMM9PARTA018394"	"Gm17644"
"135"	"ASMM9PARTA026766"	"Sulf1"
"136"	"ASMM9PARTA026843"	"Sulf1"
"137"	"ASMM9PARTA041079"	"Sulf1"
"138"	"ASMM9PARTA041876"	"Slco5a1"
"139"	"ASMM9PARTA022207"	"Prdm14"
"140"	"ASMM9PARTA021848"	"Ncoa2"
"141"	"ASMM9PARTA028187"	"Ncoa2"
"142"	"ASMM9PARTA046293"	"Gm38120"
"143"	"ASMM9PARTA046293"	"Ncoa2"
"144"	"ASMM9PARTA036434"	"Tram1"
"145"	"ASMM9PARTA002108"	"Lactb2"
"146"	"ASMM9PARTA039185"	"Lactb2"
"147"	"ASMM9PARTA020136"	"Xkr9"
"148"	"ASMM9PARTA008209"	"Gm36947"
"149"	"ASMM9PARTA002598"	"Gm37400"
"150"	"ASMM9PARTA030015"	"Eya1"
"151"	"ASMM9PARTA030505"	"Msc"
"152"	"ASMM9PARTA030505"	"Gm9947"
"153"	"ASMM9PARTA045986"	"Gm9947"
"154"	"ASMM9PARTA002119"	"Gm37412"
"155"	"ASMM9PARTA012775"	"Smt3h2-ps4"
"156"	"ASMM9PARTA012949"	"Smt3h2-ps4"
"157"	"ASMM9PARTA010327"	"Smt3h2-ps4"
"158"	"ASMM9PARTA009724"	"Smt3h2-ps4"
"159"	"ASMM9PARTA012844"	"Rpl5-ps1"
"160"	"ASMM9PARTA043101"	"Trpa1"
"161"	"ASMM9PARTA022640"	"Kcnb2"
"162"	"ASMM9PARTA004413"	"Kcnb2"
"163"	"ASMM9PARTA005090"	"Kcnb2"
"164"	"ASMM9PARTA028964"	"Terf1"
"165"	"ASMM9PARTA020811"	"Gm37509"
"166"	"ASMM9PARTA020811"	"Sbspon"
"167"	"ASMM9PARTA007316"	"Gm37509"
"168"	"ASMM9PARTA007316"	"Sbspon"
"169"	"ASMM9PARTA018237"	"Sbspon"
"170"	"ASMM9PARTA046125"	"4930444P10Rik"
"171"	"ASMM9PARTA031084"	"Rpl7"
"172"	"BE370611_P1"	"Rpl7"
"173"	"ASMM9PARTA038475"	"Rdh10"
"174"	"ASMM9PARTA005195"	"Gm38249"
"175"	"ASMM9PARTA017967"	"Gm7568"
"176"	"ASMM9PARTA017967"	"Stau2"
"177"	"ASMM9PARTA018418"	"Gm7568"
"178"	"ASMM9PARTA018418"	"Stau2"
"179"	"ASMM9PARTA018316"	"Gm7568"
"180"	"ASMM9PARTA018316"	"Stau2"
"181"	"ASMM9PARTA023457"	"Stau2"
"182"	"ASMM9PARTA034131"	"Stau2"
"183"	"ASMM9PARTA005223"	"Ube2w"
"184"	"ASMM9PARTA005641"	"Ube2w"
"185"	"ASMM9PARTA003794"	"Ube2w"
"186"	"ASMM9PARTA034619"	"Ube2w"
"187"	"ASMM9PARTA007619"	"Gm38342"
"188"	"ASMM9PARTA035281"	"Eloc"
"189"	"ASMM9PARTA014629"	"D030040B21Rik"
"190"	"ASMM9PARTA034956"	"Tmem70"
"191"	"ASMM9PARTA036117"	"Tmem70"
"192"	"ASMM9PARTA003125"	"Ly96"
"193"	"ASMM9PARTA024542"	"Ly96"
"194"	"ASMM9PARTA032281"	"Ly96"
"195"	"ASMM9PARTA000805"	"4921511E07Rik"
"196"	"ASMM9PARTA000805"	"Gm28376"
"197"	"ASMM9PARTA033309"	"Gm28376"
"198"	"ASMM9PARTA033309"	"Jph1"
"199"	"ASMM9PARTA030021"	"Gdap1"
"200"	"ASMM9PARTA046025"	"Gm28784"
"201"	"ASMM9PARTA038029"	"Pi15"
"202"	"ASMM9PARTA038029"	"Gm28154"
"203"	"ASMM9PARTA002417"	"Pi15"
"204"	"ASMM9PARTA002417"	"Gm28154"
"205"	"ASMM9PARTA014243"	"Gm16070"
"206"	"ASMM9PARTA017723"	"Gm16070"
"207"	"ASMM9PARTA017015"	"Gm16070"
"208"	"ASMM9PARTA046088"	"Crispld1"
"209"	"ASMM9PARTA046088"	"Gm16070"
"210"	"ASMM9PARTA037703"	"Crispld1"
"211"	"ASMM9PARTA037703"	"Gm28153"
"212"	"ASMM9PARTA003707"	"Gm28756"
"213"	"ASMM9PARTA003707"	"Gm28755"
"214"	"ASMM9PARTA037608"	"Crisp4"
"215"	"ASMM9PARTA044813"	"Defb44-ps"
"216"	"ASMM9PARTA021583"	"Defb18"
"217"	"ASMM9PARTA043982"	"Defb41"
"218"	"ASMM9PARTA021600"	"Defb41"
"219"	"ASMM9PARTA018074"	"Gm15825"
"220"	"ASMM9PARTA041107"	"Gm15825"
"221"	"ASMM9PARTA041107"	"Tfap2d"
"222"	"ASMM9PARTA011317"	"Gm10075"
"223"	"ASMM9PARTA011317"	"Tfap2d"
"224"	"ASMM9PARTA029253"	"Tfap2b"
"225"	"ASMM9PARTA020584"	"Tfap2b"
"226"	"ASMM9PARTA001966"	"Gm38382"
"227"	"ASMM9PARTA040810"	"Pkhd1"
"228"	"ASMM9PARTA018378"	"4930486I03Rik"
"229"	"ASMM9PARTA018378"	"Pkhd1"
"230"	"ASMM9PARTA018347"	"Gm15795"
"231"	"ASMM9PARTA018347"	"Pkhd1"
"232"	"ASMM9PARTA002112"	"Gm28653"
"233"	"ASMM9PARTA006469"	"Gm28653"
"234"	"ASMM9PARTA030224"	"Il17a"
"235"	"ASMM9PARTA039836"	"Il17f"
"236"	"ASMM9PARTA045953"	"Mcm3"
"237"	"ASMM9PARTA028642"	"Mcm3"
"238"	"ASMM9PARTA014745"	"6720483E21Rik"
"239"	"ASMM9PARTA036727"	"Paqr8"
"240"	"ASMM9PARTA036174"	"Efhc1"
"241"	"ASMM9PARTA006407"	"Tram2"
"242"	"ASMM9PARTA006926"	"Tram2"
"243"	"ASMM9PARTA009057"	"Tram2"
"244"	"ASMM9PARTA038258"	"Tram2"
"245"	"ASMM9PARTA043159"	"Tram2"
"246"	"ASMM9PARTA037308"	"Tmem14a"
"247"	"ASMM9PARTA003902"	"Gm38224"
"248"	"ASMM9PARTA029855"	"Gsta3"
"249"	"ASMM9PARTA021710"	"Gsta3"
"250"	"ASMM9PARTA009516"	"Gm7094"
"251"	"ASMM9PARTA045119"	"Gm4956"
"252"	"ASMM9PARTA043953"	"Khdc1a"
"253"	"ASMM9PARTA016639"	"Gm16329"
"254"	"ASMM9PARTA015412"	"Gm16327"
"255"	"ASMM9PARTA015470"	"Gm16327"
"256"	"ASMM9PARTA021276"	"Khdc1c"
"257"	"ASMM9PARTA043953"	"Khdc1c"
"258"	"ASMM9PARTA016037"	"Gm2709"
"259"	"ASMM9PARTA015412"	"Gm16533"
"260"	"ASMM9PARTA015470"	"Gm16533"
"261"	"ASMM9PARTA023579"	"Khdc1b"
"262"	"ASMM9PARTA033560"	"Kcnq5"
"263"	"ASMM9PARTA024801"	"Kcnq5"
"264"	"ASMM9PARTA011341"	"Gm7658"
"265"	"ASMM9PARTA011341"	"Kcnq5"
"266"	"ASMM9PARTA014353"	"Kcnq5"
"267"	"ASMM9PARTA020271"	"Rims1"
"268"	"ASMM9PARTA020103"	"Rims1"
"269"	"ASMM9PARTA020302"	"Rims1"
"270"	"ASMM9PARTA043979"	"Rims1"
"271"	"ASMM9PARTA038170"	"Rims1"
"272"	"ASMM9PARTA034187"	"4933415F23Rik"
"273"	"ASMM9PARTA034187"	"Gm29506"
"274"	"ASMM9PARTA006349"	"Gm6420"
"275"	"MM9LINCRNAEXON11995-_P1"	"Gm6420"
"276"	"MM9LINCRNAEXON11995+_P1"	"Gm6420"
"277"	"ASMM9PARTA022058"	"Ogfrl1"
"278"	"ASMM9PARTA046267"	"Ogfrl1"
"279"	"ASMM9PARTA041213"	"B3gat2"
"280"	"ASMM9PARTA046161"	"B3gat2"
"281"	"ASMM9PARTA046161"	"Smap1"
"282"	"ASMM9PARTA036548"	"B3gat2"
"283"	"ASMM9PARTA036548"	"Smap1"
"284"	"ASMM9PARTA035146"	"Sdhaf4"
"285"	"ASMM9PARTA000135"	"Gm26524"
"286"	"ASMM9PARTA008155"	"Fam135a"
"287"	"ASMM9PARTA035074"	"Fam135a"
"288"	"ASMM9PARTA001986"	"Gm37580"
"289"	"ASMM9PARTA027433"	"Col9a1"
"290"	"ASMM9PARTA005990"	"Col19a1"
"291"	"ASMM9PARTA027432"	"Col19a1"
"292"	"ASMM9PARTA007102"	"Gm28438"
"293"	"ASMM9PARTA046330"	"Gm28437"
"294"	"ASMM9PARTA046330"	"Gm10925"
"295"	"CUST_40_PI426409190"	"Gm28437"
"296"	"CUST_40_PI426409190"	"Gm10925"
"297"	"ASMM9PARTA007353"	"Gm10925"
"298"	"ASMM9PARTA051785"	"Gm28661"
"299"	"ASMM9PARTA051612"	"Gm29216"
"300"	"ASMM9PARTA006871"	"Gm29216"
"301"	"ASMM9PARTA035393"	"Lmbrd1"
"302"	"CN839888_P1"	"Gm29414"
"303"	"ASMM9PARTA012084"	"Gm15702"
"304"	"ASMM9PARTA012084"	"Adgrb3"
"305"	"ASMM9PARTA002664"	"Adgrb3"
"306"	"ASMM9PARTA042580"	"Adgrb3"
"307"	"ASMM9PARTA004072"	"Gm9884"
"308"	"ASMM9PARTA021336"	"4931408C20Rik"
"309"	"ASMM9PARTA046162"	"Gm5524"
"310"	"ASMM9PARTA001424"	"Gm38089"
"311"	"ASMM9PARTA016517"	"Gm7846"
"312"	"ASMM9PARTA020507"	"Gm597"
"313"	"ASMM9PARTA013705"	"Gm5697"
"314"	"ASMM9PARTA009715"	"Gm6462"
"315"	"ASMM9PARTA046294"	"Gm9898"
"316"	"ASMM9PARTA022132"	"Phf3"
"317"	"ASMM9PARTA010492"	"Phf3"
"318"	"ASMM9PARTA006933"	"Phf3"
"319"	"ASMM9PARTA006933"	"Gm37906"
"320"	"ASMM9PARTA030657"	"Ptp4a1"
"321"	"ASMM9PARTA030657"	"Ptp4a1"
"322"	"ASMM9PARTA048974"	"Ptp4a1"
"323"	"ASMM9PARTA048974"	"Ptp4a1"
"324"	"ASMM9PARTA048834"	"Ptp4a1"
"325"	"ASMM9PARTA048834"	"Ptp4a1"
"326"	"ASMM9PARTA048908"	"Ptp4a1"
"327"	"ASMM9PARTA048908"	"Ptp4a1"
"328"	"CUST_73_PI426409190"	"Ptp4a1"
"329"	"CUST_73_PI426409190"	"Ptp4a1"
"330"	"ASMM9PARTA009582"	"Ptp4a1"
"331"	"ASMM9PARTA009582"	"Ptp4a1"
"332"	"ASMM9PARTA012691"	"Ptp4a1"
"333"	"ASMM9PARTA012691"	"Ptp4a1"
"334"	"ASMM9PARTA044634"	"Ptp4a1"
"335"	"ASMM9PARTA044634"	"Ptp4a1"
"336"	"ASMM9PARTA014987"	"Gm9458"
"337"	"ASMM9PARTA004953"	"4931428L18Rik"
"338"	"ASMM9PARTA007115"	"4931428L18Rik"
"339"	"ASMM9PARTA041343"	"4931428L18Rik"
"340"	"ASMM9PARTA041343"	"Lgsn"
"341"	"ASMM9PARTA046005"	"4931428L18Rik"
"342"	"ASMM9PARTA046005"	"Lgsn"
"343"	"ASMM9PARTA037091"	"Pih1d3"
"344"	"ASMM9PARTA011101"	"Gm7910"
