""	"probe_id"	"symbol"
"1"	59266	"WASH7P"
"2"	21615	"WASH7P"
"3"	61736	"WASH7P"
"4"	174	"WASH7P"
"5"	52176	"WASH7P"
"6"	18415	"WASH7P"
"7"	41527	"FAM138A"
"8"	43892	"AL627309.3"
"9"	43892	"AL627309.1"
"10"	28800	"AL627309.1"
"11"	28800	"CICP27"
"12"	45618	"AL627309.6"
"13"	43547	"AL627309.6"
"14"	14719	"AL627309.5"
"15"	8347	"AL627309.5"
"16"	21615	"WASH9P"
"17"	61736	"WASH9P"
"18"	174	"WASH9P"
"19"	19684	"AP006222.1"
"20"	30010	"AP006222.1"
"21"	50637	"AP006222.1"
"22"	36503	"AP006222.2"
"23"	36503	"AP006222.1"
"24"	36503	"AP006222.1"
"25"	34126	"AL732372.2"
"26"	18788	"AL732372.2"
"27"	28800	"CICP7"
"28"	28800	"AL732372.2"
"29"	32463	"AL732372.3"
"30"	32463	"AL732372.2"
"31"	14106	"AL732372.2"
"32"	8347	"AL732372.2"
"33"	34569	"MTCO1P12"
"34"	34569	"AL669831.3"
"35"	48316	"MTCO1P12"
"36"	48316	"AL669831.3"
"37"	30774	"MTCO3P12"
"38"	30774	"AL669831.3"
"39"	34126	"AL669831.3"
"40"	57888	"CICP3"
"41"	57888	"AL669831.3"
"42"	61415	"CICP3"
"43"	61415	"AL669831.3"
"44"	35795	"CICP3"
"45"	35795	"AL669831.3"
"46"	10660	"AL669831.3"
"47"	45618	"AL669831.1"
"48"	45618	"AL669831.3"
"49"	43547	"AL669831.1"
"50"	43547	"AL669831.3"
"51"	33093	"AL669831.1"
"52"	33093	"AL669831.3"
"53"	61355	"AL669831.1"
"54"	61355	"AL669831.3"
"55"	33249	"AL669831.1"
"56"	33249	"AL669831.3"
"57"	61355	"AL669831.1"
"58"	61355	"AL669831.3"
"59"	61355	"AL669831.1"
"60"	61355	"AL669831.3"
"61"	62877	"AL669831.4"
"62"	62877	"FAM87B"
"63"	62877	"AL669831.3"
"64"	59753	"FAM87B"
"65"	59753	"AL669831.3"
"66"	46387	"FAM87B"
"67"	46387	"AL669831.3"
"68"	32258	"LINC01128"
"69"	32258	"AL669831.3"
"70"	43689	"LINC01128"
"71"	43882	"FAM41C"
"72"	39256	"TUBB8P11"
"73"	39256	"FAM41C"
"74"	45181	"AL645608.6"
"75"	45181	"AL645608.2"
"76"	45181	"AL645608.4"
"77"	40941	"LINC02593"
"78"	53741	"LINC02593"
"79"	30306	"LINC02593"
"80"	57460	"LINC02593"
"81"	22618	"SAMD11"
"82"	35572	"SAMD11"
"83"	35572	"NOC2L"
"84"	61611	"NOC2L"
"85"	18653	"KLHL17"
"86"	56473	"PLEKHN1"
"87"	54418	"PERM1"
"88"	12788	"ISG15"
"89"	43799	"ISG15"
"90"	30606	"AL645608.5"
"91"	30606	"AGRN"
"92"	45702	"AL645608.5"
"93"	45702	"AGRN"
"94"	49781	"AL390719.1"
"95"	14613	"C1orf159"
"96"	35605	"C1orf159"
"97"	44275	"C1orf159"
"98"	16609	"LINC01342"
"99"	20797	"AL390719.2"
"100"	60672	"TTLL10-AS1"
"101"	60672	"TTLL10"
"102"	9711	"TTLL10"
"103"	46274	"TNFRSF18"
"104"	46297	"TNFRSF18"
"105"	47604	"SDF4"
"106"	48162	"B3GALT6"
"107"	22719	"C1QTNF12"
"108"	30487	"UBE2J2"
"109"	37394	"UBE2J2"
"110"	20982	"UBE2J2"
"111"	27547	"UBE2J2"
"112"	55835	"SCNN1D"
"113"	37908	"SCNN1D"
"114"	43491	"SCNN1D"
"115"	42590	"ACAP3"
"116"	53737	"ACAP3"
"117"	2071	"PUSL1"
"118"	29462	"PUSL1"
"119"	17	"INTS11"
"120"	875	"CPTP"
"121"	53625	"CPTP"
"122"	58788	"CPTP"
"123"	45820	"CPTP"
"124"	6048	"TAS1R3"
"125"	47598	"TAS1R3"
"126"	10191	"TAS1R3"
"127"	18592	"TAS1R3"
"128"	32226	"DVL1"
"129"	36198	"DVL1"
"130"	5717	"DVL1"
"131"	56351	"MXRA8"
"132"	45958	"AURKAIP1"
"133"	49525	"CCNL2"
"134"	34247	"CCNL2"
"135"	51709	"CCNL2"
