""	"probe_id"	"symbol"
"564868"	"1415670_at"	"Copg1"
"564869"	"1415671_at"	"Atp6v0d1"
"564870"	"1415672_at"	"Golga7"
"564871"	"1415673_at"	"Psph"
"564872"	"1415674_a_at"	"Trappc4"
"564873"	"1415675_at"	"Dpm2"
"564874"	"1415676_a_at"	"Psmb5"
"564875"	"1415677_at"	"Dhrs1"
"564876"	"1415678_at"	"Ppm1a"
"564877"	"1415679_at"	"Psenen"
"564878"	"1415680_at"	"Anapc1"
"564879"	"1415681_at"	"Mrpl43"
"564880"	"1415682_at"	"Xpo7"
"564881"	"1415683_at"	"Nmt1"
"564882"	"1415684_at"	"Atg5"
"564883"	"1415685_at"	"Mtif2"
"564884"	"1415686_at"	"Rab14"
"564885"	"1415687_a_at"	"Psap"
"564886"	"1415688_at"	"Ube2g1"
"564887"	"1415689_s_at"	"Zkscan3"
"564888"	"1415690_at"	"Mrpl27"
"564889"	"1415691_at"	"Dlg1"
"564890"	"1415692_s_at"	"Canx"
"564891"	"1415693_at"	"Derl1"
"564892"	"1415694_at"	"Wars"
"564893"	"1415695_at"	"Psma1"
"564894"	"1415696_at"	"Sar1a"
"564895"	"1415697_at"	"G3bp2"
"564896"	"1415698_at"	"Golm1"
"564897"	"1415699_a_at"	"Gps1"
"564898"	"1415700_a_at"	"Ssr3"
"564899"	"1415702_a_at"	"Ctbp1"
"564900"	"1415703_at"	"Huwe1"
"564901"	"1415704_a_at"	"Cdv3"
"564902"	"1415705_at"	"Smim7"
"564903"	"1415706_at"	"Copa"
"564904"	"1415707_at"	"Anapc2"
"564905"	"1415708_at"	"Tug1"
"564906"	"1415709_s_at"	"Gbf1"
"564907"	"1415710_at"	"Cox18"
"564908"	"1415711_at"	"Arfgef1"
"564909"	"1415712_at"	"Zranb1"
"564910"	"1415713_a_at"	"Ddx24"
"564911"	"1415714_a_at"	"Snrnp27"
"564912"	"1415715_at"	"Tmem129"
"564913"	"1415717_at"	"Rnf220"
"564914"	"1415718_at"	"Sap30l"
"564915"	"1415719_s_at"	"Armc1"
"564916"	"1415720_s_at"	"Mad2l1bp"
"564917"	"1415721_a_at"	"Naa60"
"564918"	"1415722_a_at"	"Vta1"
"564919"	"1415723_at"	"Eif5"
"564920"	"1415724_a_at"	"Cdc42"
"564921"	"1415725_at"	"Rrn3"
"564922"	"1415726_at"	"Ankrd17"
"564923"	"1415727_at"	"Naxe"
"564924"	"1415728_at"	"Pabpn1"
"564925"	"1415729_at"	"Pdpk1"
"564926"	"1415730_at"	"Cpsf7"
"564927"	"1415731_at"	"Angel2"
"564928"	"1415732_at"	"Abhd16a"
"564929"	"1415734_at"	"Rab7"
"564930"	"1415735_at"	"Ddb1"
"564931"	"1415736_at"	"Pfdn5"
"564932"	"1415737_at"	"Rfk"
"564933"	"1415738_at"	"Txndc12"
"564934"	"1415739_at"	"Rbm42"
"564935"	"1415740_at"	"Psmc5"
"564936"	"1415741_at"	"Tmem165"
"564937"	"1415742_at"	"Aup1"
"564938"	"1415743_at"	"Hdac5"
"564939"	"1415744_at"	"Pfdn6"
"564940"	"1415745_a_at"	"Vps26c"
"564941"	"1415746_at"	"Cic"
"564942"	"1415747_s_at"	"Riok3"
"564943"	"1415748_a_at"	"Dctn5"
"564944"	"1415749_a_at"	"Rragc"
"564945"	"1415750_at"	"Tbl3"
"564946"	"1415751_at"	"Hp1bp3"
"564947"	"1415752_at"	"BC031181"
"564948"	"1415753_at"	"Abhd17a"
"564949"	"1415754_at"	"Polr2f"
"564950"	"1415755_a_at"	"Ube2v1"
"564951"	"1415756_a_at"	"Snapin"
"564952"	"1415757_at"	"Gbf1"
"564953"	"1415758_at"	"Fryl"
"564954"	"1415759_a_at"	"Lamtor5"
"564955"	"1415760_s_at"	"Atox1"
"564956"	"1415761_at"	"Mrpl52"
"564957"	"1415762_x_at"	"Mrpl52"
"564958"	"1415763_a_at"	"Tmem234"
"564959"	"1415765_at"	"Hnrnpul2"
"564960"	"1415766_at"	"Sec22b"
"564961"	"1415767_at"	"Ythdf1"
"564962"	"1415768_a_at"	"Ube2r2"
"564963"	"1415769_at"	"Itch"
"564964"	"1415770_at"	"Wdr6"
"564965"	"1415771_at"	"Ncl"
"564966"	"1415772_at"	"Ncl"
"564967"	"1415773_at"	"Ncl"
"564968"	"1415774_at"	"Elp2"
"564969"	"1415775_at"	"Rbbp7"
"564970"	"1415776_at"	"Aldh3a2"
"564971"	"1415777_at"	"Pnliprp1"
"564972"	"1415778_at"	"Morf4l2"
"564973"	"1415779_s_at"	"Actg1"
"564974"	"1415780_a_at"	"Armcx2"
"564975"	"1415781_a_at"	"Sumo2"
"564976"	"1415782_at"	"Sumo2"
"564977"	"1415783_at"	"Vps35"
"564978"	"1415784_at"	"Vps35"
"564979"	"1415785_a_at"	"Cct8"
"564980"	"1415786_at"	"Pgc"
"564981"	"1415787_at"	"Ganab"
"564982"	"1415791_at"	"Rnf34"
"564983"	"1415792_at"	"Rbck1"
"564984"	"1415793_at"	"Pnpo"
"564985"	"1415794_a_at"	"Spin1"
"564986"	"1415795_at"	"Spin1"
"564987"	"1415797_at"	"Ddr1"
"564988"	"1415798_at"	"Ddr1"
"564989"	"1415799_at"	"Wbp11"
"564990"	"1415800_at"	"Gja1"
"564991"	"1415801_at"	"Gja1"
"564992"	"1415802_at"	"Slc16a1"
"564993"	"1415803_at"	"Cx3cl1"
"564994"	"1415804_at"	"Cx3cl1"
"564995"	"1415805_at"	"Clps"
"564996"	"1415806_at"	"Plat"
"564997"	"1415807_s_at"	"Srsf2"
"564998"	"1415808_at"	"Tpbpa"
"564999"	"1415809_at"	"Tpbpa"
"565000"	"1415810_at"	"Uhrf1"
"565001"	"1415811_at"	"Uhrf1"
"565002"	"1415812_at"	"Gsn"
"565003"	"1415813_at"	"Api5"
"565004"	"1415814_at"	"Atp6v1b2"
"565005"	"1415815_at"	"Trim27"
"565006"	"1415816_at"	"Cct7"
"565007"	"1415817_s_at"	"Cct7"
"565008"	"1415818_at"	"Anxa6"
"565009"	"1415819_a_at"	"Ppp2r1a"
"565010"	"1415820_x_at"	"Nono"
"565011"	"1415821_at"	"Nptn"
"565012"	"1415822_at"	"Scd2"
"565013"	"1415823_at"	"Scd2"
"565014"	"1415824_at"	"Scd2"
"565015"	"1415826_at"	"Atp6v1h"
"565016"	"1415827_a_at"	"Serp1"
"565017"	"1415828_a_at"	"Serp1"
"565018"	"1415829_at"	"Lbr"
"565019"	"1415830_at"	"Orc5"
"565020"	"1415831_at"	"Psmd2"
"565021"	"1415832_at"	"Agtr2"
"565022"	"1415833_x_at"	"Rps29"
"565023"	"1415834_at"	"Dusp6"
"565024"	"1415835_at"	"Prl3b1"
"565025"	"1415836_at"	"Aldh18a1"
"565026"	"1415837_at"	"Klk1"
