""	"probe_id"	"symbol"
"1"	"ASRN6AP1B101950378V3"	"Vom2r6"
"2"	"ASRN6AP1B103542917V3"	"Raet1e"
"3"	"ASRN6AP1B102199123V3"	"Raet1e"
"4"	"ASRN6AP1B103007267V3"	"Raet1e"
"5"	"ASRN6AP1B100032587V3"	"Ulbp1"
"6"	"ASRN6AP1B100032587V3"	"Ulbp1"
"7"	"ASRNV20030399V3"	"AABR07000137.1"
"8"	"ASRN6LNC1A100701783V3"	"AABR07000145.1"
"9"	"ASRN6LNC1A100005847V3"	"AABR07000145.1"
"10"	"ASRN6LNC1A100701783V3"	"AABR07000147.1"
"11"	"ASRN6LNC1A100005847V3"	"AABR07000147.1"
"12"	"ASRNV20030399V3"	"AABR07000158.1"
"13"	"ASRN6AP1B100003005V3"	"AABR07000158.1"
"14"	"ASRN6AP1B100086535V3"	"AABR07000159.4"
"15"	"ASRN6AP1B106970161V3"	"Lrp11"
"16"	"ASRN6AP1B103167299V3"	"Lrp11"
"17"	"ASRN6AP1B106395754V3"	"Pcmt1"
"18"	"ASRN6AP1B104363745V3"	"Nup43"
"19"	"ASRN6AP1B105173849V3"	"Nup43"
"20"	"ASRN6AP1B100001622V3"	"Lats1"
"21"	"ASRN6AP1B100023320V3"	"Katna1"
"22"	"ASRN6AP1B100056042V3"	"Ginm1"
"23"	"ASRN6AP1B105856628V3"	"Ppil4"
"24"	"ASRN6AP1B101834972V3"	"Ppil4"
"25"	"ASRN6AP1B100016140V3"	"Zc3h12d"
"26"	"ASRN6AP1B106910109V3"	"Tab2"
"27"	"ASRN6AP1B105064831V3"	"Tab2"
"28"	"ASRN6AP1B100773253V3"	"Tab2"
"29"	"ASRN6AP1B100034290V3"	"Ust"
"30"	"ASRN6LNC1A100001321V3"	"AABR07000173.1"
"31"	"ASRN6AP1B100048504V3"	"Sash1"
"32"	"ASRN6AP1B100034874V3"	"Samd5"
"33"	"ASRN6AP1B100082348V3"	"RGD1560633"
"34"	"ASRN6AP1B106382468V3"	"Stxbp5"
"35"	"ASRN6AP1B101555472V3"	"Stxbp5"
"36"	"ASRN6AP1B105580968V3"	"Stxbp5"
"37"	"ASRN6LNC1A100008027V3"	"AABR07000200.1"
"38"	"ASRN6AP1B105691574V3"	"Adgb"
"39"	"ASRN6AP1B100026734V3"	"Rab32"
"40"	"ASRN6AP1B107430508V3"	"Grm1"
"41"	"ASRN6AP1B101821757V3"	"Grm1"
"42"	"ASRN6AP1B102370802V3"	"Shprh"
"43"	"ASRN6AP1B103975212V3"	"Shprh"
"44"	"ASRN6AP1B100005231V3"	"Fbxo30"
"45"	"ASRN6AP1B100053664V3"	"Epm2a"
"46"	"ASRN6AP1B102072659V3"	"Utrn"
"47"	"ASRN6AP1B100034161V3"	"Stx11"
"48"	"ASRN6AP1B100052312V3"	"Sf3b5"
"49"	"ASRN6AP1B100009593V3"	"Plagl1"
"50"	"ASRN6AP1B106228063V3"	"Zc2hc1b"
"51"	"ASRN6AP1B108860963V3"	"Zc2hc1b"
"52"	"ASRN6AP1B100059646V3"	"Ltv1"
"53"	"ASRN6AP1B105055585V3"	"Phactr2"
"54"	"ASRN6AP1B102101981V3"	"Phactr2"
"55"	"ASRN6AP1B100023325V3"	"Fuca2"
"56"	"ASRN6AP1B100048762V3"	"Pex3"
"57"	"ASRN6AP1B104087438V3"	"Adat2"
"58"	"ASRN6AP1B100334849V3"	"Adat2"
"59"	"ASRN6AP1B100016134V3"	"AABR07000276.1"
"60"	"ASRN6AP1B100019207V3"	"Aig1"
"61"	"ASRN6AP1B105297123V3"	"Hivep2"
"62"	"ASRN6AP1B100051940V3"	"Adgrg6"
