""	"ID"	"symbol"
"1"	"A_23_P10205"	"HAS2"
"2"	"A_23_P10385"	"DTL"
"3"	"A_23_P111995"	"LOXL2"
"4"	"A_23_P11507"	"ZZZ3"
"5"	"A_23_P11685"	"PLA2G4A"
"6"	"A_23_P122052"	"LOC493869"
"7"	"A_23_P122216"	"LOX"
"8"	"A_23_P122674"	"PAK1IP1"
"9"	"A_23_P123234"	""
"10"	"A_23_P123315"	""
"11"	"A_23_P123343"	"NUDCD1"
"12"	"A_23_P128613"	"KDELC1"
"13"	"A_23_P1331"	"COL13A1"
"14"	"A_23_P133217"	"NLN"
"15"	"A_23_P133284"	"RIOK2"
"16"	"A_23_P133954"	"KIFC1"
"17"	"A_23_P136817"	"KNTC1"
"18"	"A_23_P136870"	"MAGEA6"
"19"	"A_23_P136909"	"NSBP1"
"20"	"A_23_P137179"	"TMSL8"
"21"	"A_23_P139509"	"ERGIC2"
"22"	"A_23_P142849"	"RND3"
"23"	"A_23_P143207"	"UBE2C"
"24"	"A_23_P144835"	""
"25"	"A_23_P148798"	"UCHL5"
"26"	"A_23_P154235"	"NMI"
"27"	"A_23_P159335"	"CD8B"
"28"	"A_23_P166716"	"RG9MTD1"
"29"	"A_23_P17269"	"KIAA1212"
"30"	"A_23_P17602"	"STCH"
"31"	"A_23_P18772"	"SFRS12"
"32"	"A_23_P202496"	"NOC3L"
"33"	"A_23_P204641"	"NANOG"
"34"	"A_23_P206441"	"FANCA"
"35"	"A_23_P207400"	"BRCA1"
"36"	"A_23_P207999"	"PMAIP1"
"37"	"A_23_P209962"	"SMC6"
"38"	"A_23_P213255"	"SMARCAD1"
"39"	"A_23_P213661"	"HISPPD1"
"40"	"A_23_P216068"	"ATAD2"
"41"	"A_23_P218608"	"EIF5B"
"42"	"A_23_P23303"	"EXO1"
"43"	"A_23_P23765"	"ITGB3BP"
"44"	"A_23_P25019"	"PRIM1"
"45"	"A_23_P250196"	"MTDH"
"46"	"A_23_P250404"	"RAD50"
"47"	"A_23_P250800"	"ST3GAL6"
"48"	"A_23_P250813"	"WRN"
"49"	"A_23_P252740"	"DCC1"
"50"	"A_23_P252748"	"ZNF195"
"51"	"A_23_P253464"	"CCDC98"
"52"	"A_23_P253524"	"CENPE"
"53"	"A_23_P254612"	"DBF4"
"54"	"A_23_P254974"	"TATDN1"
"55"	"A_23_P255592"	"ZNF268"
"56"	"A_23_P256956"	"KIF20A"
"57"	"A_23_P258668"	""
"58"	"A_23_P25873"	"WDHD1"
"59"	"A_23_P2683"	"FLJ21908"
"60"	"A_23_P282"	"C1orf27"
"61"	"A_23_P3215"	"DTWD1"
"62"	"A_23_P37127"	"FOXA1"
"63"	"A_23_P39682"	"ZAP70"
"64"	"A_23_P40821"	"HPS3"
"65"	"A_23_P41948"	"CCDC99"
"66"	"A_23_P42718"	"NFE2L3"
"67"	"A_23_P43157"	"MYBL1"
"68"	"A_23_P43350"	"MLANA"
"69"	"A_23_P46095"	"C1orf131"
"70"	"A_23_P4714"	"MIA"
"71"	"A_23_P48099"	"NUP37"
"72"	"A_23_P48513"	"IFI27"
"73"	"A_23_P48637"	""
"74"	"A_23_P48897"	"CCPG1"
"75"	"A_23_P49878"	"FAM64A"
"76"	"A_23_P5300"	"CPS1"
"77"	"A_23_P53126"	"LMO2"
"78"	"A_23_P56865"	"DDX18"
"79"	"A_23_P57306"	"CHAF1B"
"80"	"A_23_P58132"	"RHOH"
"81"	"A_23_P58321"	"CCNA2"
"82"	"A_23_P59677"	"RINT1"
"83"	"A_23_P61180"	"PLCXD1"
"84"	"A_23_P61854"	""
"85"	"A_23_P62095"	"MAGEA3"
"86"	"A_23_P63189"	"NRAS"
"87"	"A_23_P6335"	"SERPIND1"
"88"	"A_23_P67042"	"MOCOS"
"89"	"A_23_P70328"	"CENPQ"
"90"	"A_23_P71530"	"TNFRSF11B"
"91"	"A_23_P7313"	"SPP1"
"92"	"A_23_P7582"	"TCF7"
"93"	"A_23_P76799"	"BAZ1A"
"94"	"A_23_P82738"	"RAD54B"
"95"	"A_23_P83498"	"IGF2BP1"
"96"	"A_23_P87238"	"SAA4"
"97"	"A_23_P87769"	"C12orf48"
"98"	"A_23_P87879"	"CD69"
"99"	"A_23_P97584"	"DNTTIP2"
"100"	"A_23_P9788"	"IGL@"
"101"	"A_32_P10002"	"H2-ALPHA"
"102"	"A_32_P100076"	""
"103"	"A_32_P100100"	""
"104"	"A_32_P100162"	"CCDC109A"
"105"	"A_32_P100171"	"VCY"
"106"	"A_32_P10020"	""
"107"	"A_32_P100206"	""
"108"	"A_32_P100219"	"EIF4A1"
"109"	"A_32_P100247"	""
"110"	"A_32_P100258"	"FLJ37453"
"111"	"A_32_P100260"	""
"112"	"A_32_P100283"	""
"113"	"A_32_P100336"	""
"114"	"A_32_P100365"	""
"115"	"A_32_P100379"	"PDGFRA"
"116"	"A_32_P100411"	""
"117"	"A_32_P100428"	"UBE2L3"
"118"	"A_32_P100430"	""
"119"	"A_32_P100439"	"Ells1"
"120"	"A_32_P100475"	""
"121"	"A_32_P100488"	"FGF7"
"122"	"A_32_P10049"	"CXorf48"
"123"	"A_32_P100519"	"GALNTL5"
"124"	"A_32_P100543"	"KGFLP1"
"125"	"A_32_P100641"	""
"126"	"A_32_P10067"	""
"127"	"A_32_P100707"	""
"128"	"A_32_P100719"	""
"129"	"A_32_P100772"	""
"130"	"A_32_P100815"	""
"131"	"A_32_P100829"	""
"132"	"A_32_P10083"	""
"133"	"A_32_P100916"	""
"134"	"A_32_P100934"	"ZNF667"
"135"	"A_32_P100941"	""
"136"	"A_32_P10100"	""
"137"	"A_32_P101019"	""
"138"	"A_32_P101031"	"LYPD1"
"139"	"A_32_P101039"	""
"140"	"A_32_P101061"	"ACMSD"
"141"	"A_32_P101090"	""
"142"	"A_32_P101110"	""
"143"	"A_32_P101162"	""
"144"	"A_32_P10118"	"C9orf5"
"145"	"A_32_P101195"	""
"146"	"A_32_P101224"	""
"147"	"A_32_P10123"	""
"148"	"A_32_P101235"	"UHRF1"
"149"	"A_32_P101283"	""
"150"	"A_32_P101301"	"USP39"
"151"	"A_32_P101313"	"PTPLAD2"
"152"	"A_32_P10133"	""
"153"	"A_32_P101337"	""
"154"	"A_32_P101347"	""
"155"	"A_32_P101352"	"LOC158830"
"156"	"A_32_P101379"	""
"157"	"A_32_P101420"	""
"158"	"A_32_P101431"	""
"159"	"A_32_P101495"	"RP11-255A11.18"
"160"	"A_32_P101577"	"LOC283507"
"161"	"A_32_P101588"	"CA8"
"162"	"A_32_P10159"	""
"163"	"A_32_P101608"	""
"164"	"A_32_P101623"	""
"165"	"A_32_P10165"	""
"166"	"A_32_P101653"	""
"167"	"A_32_P101689"	"FAM3C"
"168"	"A_32_P10171"	"PCBD1"
"169"	"A_32_P101716"	"BSG"
"170"	"A_32_P101775"	""
"171"	"A_32_P10183"	""
"172"	"A_32_P101844"	""
"173"	"A_32_P101860"	"LOC653374"
"174"	"A_32_P101881"	""
"175"	"A_32_P102009"	"LOC389332"
"176"	"A_32_P10203"	"KIAA1737"
"177"	"A_32_P102062"	"FOXO3A"
"178"	"A_32_P102111"	""
"179"	"A_32_P102129"	""
"180"	"A_32_P102144"	"TBCA"
"181"	"A_32_P102195"	""
"182"	"A_32_P102223"	""
"183"	"A_32_P102252"	""
"184"	"A_32_P102285"	""
"185"	"A_32_P102303"	""
"186"	"A_32_P10231"	""
"187"	"A_32_P102319"	"TTC18"
"188"	"A_32_P102392"	""
"189"	"A_32_P102404"	"CCDC111"
"190"	"A_32_P102428"	""
"191"	"A_32_P10243"	""
"192"	"A_32_P102444"	""
"193"	"A_32_P102474"	"HECW1"
"194"	"A_32_P102519"	"LOC541473"
"195"	"A_32_P102581"	""
"196"	"A_32_P102623"	""
"197"	"A_32_P102653"	""
"198"	"A_32_P102667"	""
"199"	"A_32_P102718"	""
"200"	"A_32_P10272"	"PMS2L2"
"201"	"A_32_P102745"	""
"202"	"A_32_P102750"	"LOC154822"
"203"	"A_32_P10284"	""
"204"	"A_32_P102861"	""
"205"	"A_32_P102935"	"SPDYA"
"206"	"A_32_P102959"	"FLJ36644"
"207"	"A_32_P102985"	""
"208"	"A_32_P103060"	""
"209"	"A_32_P10311"	""
"210"	"A_32_P103131"	""
"211"	"A_32_P103220"	"ADAMTS12"
"212"	"A_32_P103223"	""
"213"	"A_32_P10327"	""
"214"	"A_32_P103291"	"SMYD3"
"215"	"A_32_P103308"	"ALG10B"
"216"	"A_32_P103322"	""
"217"	"A_32_P103395"	""
"218"	"A_32_P10341"	""
"219"	"A_32_P103463"	""
"220"	"A_32_P103482"	""
"221"	"A_32_P103510"	"LOC286025"
"222"	"A_32_P103527"	""
"223"	"A_32_P103557"	""
"224"	"A_32_P103574"	""
"225"	"A_32_P103617"	""
"226"	"A_32_P103633"	"MCM2"
"227"	"A_32_P103649"	""
"228"	"A_32_P103664"	""
"229"	"A_32_P103678"	"FLJ12993"
"230"	"A_32_P103702"	"FAM92A1"
"231"	"A_32_P10380"	""
"232"	"A_32_P103801"	"KRT8L2"
"233"	"A_32_P103814"	"LOC150166"
"234"	"A_32_P10383"	""
"235"	"A_32_P103837"	"FAM60A"
"236"	"A_32_P103888"	""
"237"	"A_32_P10391"	"WDFY3"
"238"	"A_32_P103935"	"TP53INP2"
"239"	"A_32_P103944"	"B4GALT4"
"240"	"A_32_P103955"	""
"241"	"A_32_P103966"	""
"242"	"A_32_P1040"	""
"243"	"A_32_P104000"	"DCUN1D3"
"244"	"A_32_P104023"	""
"245"	"A_32_P10403"	""
"246"	"A_32_P104042"	""
"247"	"A_32_P104053"	""
"248"	"A_32_P104063"	""
"249"	"A_32_P104088"	""
"250"	"A_32_P104157"	""
"251"	"A_32_P104228"	"RPL7"
"252"	"A_32_P104265"	"MXRA7"
"253"	"A_32_P10427"	""
"254"	"A_32_P104298"	""
"255"	"A_32_P104334"	""
"256"	"A_32_P104357"	"ESPL1"
"257"	"A_32_P104401"	""
"258"	"A_32_P104406"	""
"259"	"A_32_P104417"	""
"260"	"A_32_P104432"	""
"261"	"A_32_P104436"	"PGDS"
"262"	"A_32_P104445"	""
"263"	"A_32_P104460"	"ARMCX6"
"264"	"A_32_P104505"	""
"265"	"A_32_P104517"	""
"266"	"A_32_P104518"	"C9orf130"
"267"	"A_32_P104572"	""
"268"	"A_32_P104617"	""
"269"	"A_32_P104652"	""
"270"	"A_32_P104694"	""
"271"	"A_32_P104746"	"ZFYVE28"
"272"	"A_32_P104772"	"LOC643006"
"273"	"A_32_P104779"	""
"274"	"A_32_P104810"	""
"275"	"A_32_P104825"	"UBE2F"
"276"	"A_32_P104841"	""
"277"	"A_32_P104861"	""
"278"	"A_32_P104915"	""
"279"	"A_32_P10495"	""
"280"	"A_32_P104963"	""
"281"	"A_32_P104995"	""
"282"	"A_32_P105000"	"C21orf99"
"283"	"A_32_P105049"	"NPHP3"
"284"	"A_32_P105070"	""
"285"	"A_32_P105083"	""
"286"	"A_32_P105200"	""
"287"	"A_32_P105217"	""
"288"	"A_32_P105228"	""
"289"	"A_32_P105246"	""
"290"	"A_32_P105256"	""
"291"	"A_32_P105273"	""
"292"	"A_32_P105283"	""
"293"	"A_32_P105294"	""
"294"	"A_32_P105300"	""
"295"	"A_32_P105308"	""
"296"	"A_32_P105386"	"FAM47B"
"297"	"A_32_P105388"	""
"298"	"A_32_P105438"	"MAP1LC3B"
"299"	"A_32_P105448"	""
"300"	"A_32_P105465"	""
"301"	"A_32_P105469"	""
"302"	"A_32_P105510"	""
"303"	"A_32_P105539"	""
"304"	"A_32_P105549"	"ANXA8"
"305"	"A_32_P10557"	""
"306"	"A_32_P105578"	""
"307"	"A_32_P105601"	""
"308"	"A_32_P105632"	""
"309"	"A_32_P105694"	""
"310"	"A_32_P105712"	"TUBGCP3"
"311"	"A_32_P105747"	""
"312"	"A_32_P105773"	"SERBP1"
"313"	"A_32_P105865"	""
"314"	"A_32_P10589"	""
"315"	"A_32_P105904"	"C19orf39"
"316"	"A_32_P105976"	""
"317"	"A_32_P106052"	""
"318"	"A_32_P106102"	""
"319"	"A_32_P106117"	"GGA2"
"320"	"A_32_P106164"	""
"321"	"A_32_P106194"	"TMEM92"
"322"	"A_32_P106203"	"SCAP1"
"323"	"A_32_P10623"	""
"324"	"A_32_P106246"	""
"325"	"A_32_P106254"	""
"326"	"A_32_P106280"	"FAM44A"
"327"	"A_32_P106315"	"SPATA5"
"328"	"A_32_P10633"	""
"329"	"A_32_P106364"	""
"330"	"A_32_P106376"	"VGLL2"
"331"	"A_32_P106382"	""
"332"	"A_32_P10643"	""
"333"	"A_32_P106447"	"SYT6"
"334"	"A_32_P106473"	""
"335"	"A_32_P106494"	""
"336"	"A_32_P106511"	""
"337"	"A_32_P106512"	""
"338"	"A_32_P106553"	""
"339"	"A_32_P106584"	""
"340"	"A_32_P1066"	""
"341"	"A_32_P106615"	""
"342"	"A_32_P106646"	"FAM36A"
"343"	"A_32_P106669"	""
"344"	"A_32_P106698"	""
"345"	"A_32_P106732"	"FANCM"
"346"	"A_32_P106770"	"TIFA"
"347"	"A_32_P10678"	""
"348"	"A_32_P10683"	""
"349"	"A_32_P106864"	""
"350"	"A_32_P106883"	""
"351"	"A_32_P106893"	""
"352"	"A_32_P106919"	"MRGPRX1"
"353"	"A_32_P106925"	""
"354"	"A_32_P106933"	"BCAR4"
"355"	"A_32_P106944"	"ZNF429"
"356"	"A_32_P106975"	""
"357"	"A_32_P106991"	""
"358"	"A_32_P107002"	"LOC400509"
"359"	"A_32_P107012"	"RFPL1S"
"360"	"A_32_P107029"	"NAPSA"
"361"	"A_32_P107097"	""
"362"	"A_32_P107188"	""
"363"	"A_32_P107208"	"C1orf106"
"364"	"A_32_P107282"	""
"365"	"A_32_P107372"	"GBP1"
"366"	"A_32_P107383"	""
"367"	"A_32_P107411"	""
"368"	"A_32_P107437"	""
"369"	"A_32_P107458"	""
"370"	"A_32_P107466"	""
"371"	"A_32_P107539"	""
"372"	"A_32_P107566"	"RFC5"
"373"	"A_32_P107617"	"SFTPD"
"374"	"A_32_P1077"	""
"375"	"A_32_P107717"	""
"376"	"A_32_P107740"	""
"377"	"A_32_P107746"	"ENSA"
"378"	"A_32_P107752"	""
