""	"ID"	"symbol"
"1"	"ASHG19A3A000001"	""
"2"	"ASHG19A3A000002"	""
"3"	"ASHG19A3A000006"	""
"4"	"ASHG19A3A000007"	""
"5"	"ASHG19A3A000009"	""
"6"	"ASHG19A3A000011"	""
"7"	"ASHG19A3A000012"	""
"8"	"ASHG19A3A000013"	""
"9"	"ASHG19A3A000016"	""
"10"	"ASHG19A3A000018"	""
"11"	"ASHG19A3A000020"	""
"12"	"ASHG19A3A000021"	""
"13"	"ASHG19A3A000022"	""
"14"	"ASHG19A3A000024"	""
"15"	"ASHG19A3A000026"	""
"16"	"ASHG19A3A000029"	""
"17"	"ASHG19A3A000030"	""
"18"	"ASHG19A3A000032"	""
"19"	"ASHG19A3A000037"	""
"20"	"ASHG19A3A000042"	""
"21"	"ASHG19A3A000043"	""
"22"	"ASHG19A3A000044"	""
"23"	"ASHG19A3A000045"	""
"24"	"ASHG19A3A000046"	""
"25"	"ASHG19A3A000048"	""
"26"	"ASHG19A3A000049"	""
"27"	"ASHG19A3A000050"	""
"28"	"ASHG19A3A000052"	""
"29"	"ASHG19A3A000053"	"AL589863.1"
"30"	"ASHG19A3A000056"	"AL078621.7"
"31"	"ASHG19A3A000058"	"AL353997.4"
"32"	"ASHG19A3A000060"	"UBE2Q2P1"
"33"	"ASHG19A3A000061"	"AC034229.1"
"34"	"ASHG19A3A000064"	"AC007785.2"
"35"	"ASHG19A3A000066"	"RP11-101E5.1"
"36"	"ASHG19A3A000067"	"AC007216.1"
"37"	"ASHG19A3A000073"	"HLA-H"
"38"	"ASHG19A3A000074"	"AC015815.2"
"39"	"ASHG19A3A000076"	"RP11-54O7.2"
"40"	"ASHG19A3A000077"	"RP11-184I16.2"
"41"	"ASHG19A3A000078"	"PLK5P"
"42"	"ASHG19A3A000081"	"RP11-350A18.1"
"43"	"ASHG19A3A000082"	"AC097374.2"
"44"	"ASHG19A3A000084"	"RP11-472G23.4"
"45"	"ASHG19A3A000085"	"RP1-152L7.5"
"46"	"ASHG19A3A000088"	"RP4-737E23.2"
"47"	"ASHG19A3A000092"	"RP4-562J12.2"
"48"	"ASHG19A3A000093"	"CTA-246H3.7"
"49"	"ASHG19A3A000094"	"MEG3"
"50"	"ASHG19A3A000096"	"RP11-206L10.1"
"51"	"ASHG19A3A000098"	"RP4-717I23.3"
"52"	"ASHG19A3A000099"	"RP11-261C10.3"
"53"	"ASHG19A3A000100"	"AC002511.2"
"54"	"ASHG19A3A000102"	"RP11-613M10.6"
"55"	"ASHG19A3A000106"	"AC092937.2"
"56"	"ASHG19A3A000107"	"RP5-828H9.3"
"57"	"ASHG19A3A000109"	"RP11-558F24.4"
"58"	"ASHG19A3A000110"	"RP11-325F22.2"
"59"	"ASHG19A3A000111"	"RP4-726F1.1"
"60"	"ASHG19A3A000112"	"AC034193.1"
"61"	"ASHG19A3A000113"	"RP5-1100E15.3"
"62"	"ASHG19A3A000114"	"AC016912.2"
"63"	"ASHG19A3A000116"	"RP3-395M20.8"
"64"	"ASHG19A3A000120"	"RP11-439L8.4"
"65"	"ASHG19A3A000121"	"RP11-495P10.2"
"66"	"ASHG19A3A000122"	"RP4-564F22.2"
"67"	"ASHG19A3A000123"	"AC016747.3"
"68"	"ASHG19A3A000129"	"AP006748.1"
"69"	"ASHG19A3A000130"	"AC027612.5"
"70"	"ASHG19A3A000132"	"PRAMEL"
"71"	"ASHG19A3A000137"	"POLR2J4"
"72"	"ASHG19A3A000140"	"RP11-49G10.8"
"73"	"ASHG19A3A000141"	"AC100775.1"
"74"	"ASHG19A3A000142"	"RP11-789C2.1"
"75"	"ASHG19A3A000145"	"RP11-561O23.6"
"76"	"ASHG19A3A000147"	"AC080094.1"
"77"	"ASHG19A3A000149"	"AL589675.1"
"78"	"ASHG19A3A000150"	"XIST"
"79"	"ASHG19A3A000153"	"AP000688.29"
"80"	"ASHG19A3A000154"	"AP000347.2"
"81"	"ASHG19A3A000155"	"RP11-391H12.5"
"82"	"ASHG19A3A000162"	"AC027612.6"
"83"	"ASHG19A3A000163"	"BX322613.3"
"84"	"ASHG19A3A000167"	"SBDSP"
"85"	"ASHG19A3A000168"	"AC010980.2"
"86"	"ASHG19A3A000169"	"RP11-98F14.10"
"87"	"ASHG19A3A000170"	"HCG27"
"88"	"ASHG19A3A000171"	"RP11-87H9.2"
"89"	"ASHG19A3A000175"	"C6orf124"
"90"	"ASHG19A3A000176"	"AC022596.6"
"91"	"ASHG19A3A000178"	"AP000475.2"
"92"	"ASHG19A3A000180"	"ANXA2P2"
"93"	"ASHG19A3A000181"	"RP11-144L1.4"
"94"	"ASHG19A3A000182"	"U73166.2"
"95"	"ASHG19A3A000185"	"RP11-391M20.1"
"96"	"ASHG19A3A000186"	"AC020915.4"
"97"	"ASHG19A3A000189"	"CYP2D7P1"
"98"	"ASHG19A3A000191"	"CTC-564N23.1"
"99"	"ASHG19A3A000193"	"AL844908.5"
