""	"probe_id"	"symbol"
"1"	"ASPWP0094258"	"WASH9P"
"2"	"ASPWP0134942"	"WASH9P"
"3"	"ASPWP0231941"	"AL732372.2"
"4"	"ASPWP0231941"	"AL669831.1"
"5"	"ASPWP0231941"	"AL669831.3"
"6"	"ASPWP0142485"	"AL669831.3"
"7"	"ASPWP0089073"	"AL669831.3"
"8"	"ASPWP0126313"	"TNFRSF14"
"9"	"ASPWP0001910"	"ACOT7"
"10"	"ASPWP0009876"	"ACOT7"
"11"	"ASPWP0127559"	"RPL23AP19"
"12"	"ASPWP0127559"	"RERE"
"13"	"ASPWP0009972"	"ENO1"
"14"	"ASPWP0002344"	"ENO1"
"15"	"ASPWP0003839"	"ENO1-AS1"
"16"	"ASPWP0096679"	"AL139415.1"
"17"	"ASPWP0127565"	"AL139415.2"
"18"	"ASPWP0127603"	"LNCTAM34A"
"19"	"ASPWP0127603"	"MIR34AHG"
"20"	"ASPWP0010496"	"H6PD"
"21"	"ASPWP0003844"	"H6PD"
"22"	"ASPWP0012471"	"SRM"
"23"	"ASPWP0000780"	"SRM"
"24"	"ASPWP0008716"	"NPPA"
"25"	"ASPWP0008716"	"CLCN6"
"26"	"ASPWP0232461"	"MIIP"
"27"	"ASPWP0010177"	"DNAJC16"
"28"	"ASPWP0010177"	"AGMAT"
"29"	"ASPWP0001777"	"DNAJC16"
"30"	"ASPWP0001777"	"AGMAT"
"31"	"ASPWP0003094"	"DNAJC16"
"32"	"ASPWP0003094"	"AL121992.1"
"33"	"ASPWP0130116"	"DNAJC16"
"34"	"ASPWP0130116"	"AL121992.1"
"35"	"ASPWP0130119"	"CHCHD2P6"
"36"	"ASPWP0112426"	"CD24P1"
"37"	"ASPWP0130525"	"SPATA21"
"38"	"ASPWP0130525"	"SZRD1"
"39"	"ASPWP0000820"	"SDHB"
"40"	"ASPWP0012478"	"SDHB"
"41"	"ASPWP0122819"	"PADI2"
"42"	"ASPWP0012480"	"ALDH4A1"
"43"	"ASPWP0000633"	"ALDH4A1"
"44"	"ASPWP0008601"	"PINK1"
"45"	"ASPWP0008601"	"PINK1-AS"
"46"	"ASPWP0010569"	"CELA3B"
"47"	"ASPWP0004051"	"CELA3A"
"48"	"ASPWP0004051"	"AL590556.3"
"49"	"ASPWP0000288"	"CELA3A"
"50"	"ASPWP0000288"	"AL590556.3"
"51"	"ASPWP0012483"	"CELA3A"
"52"	"ASPWP0012483"	"AL590556.3"
"53"	"ASPWP0142949"	"LINC01635"
"54"	"ASPWP0142949"	"AL590556.3"
"55"	"ASPWP0086747"	"LINC01635"
"56"	"ASPWP0086747"	"LINC00339"
"57"	"ASPWP0086747"	"AL590556.3"
"58"	"ASPWP0232703"	"LINC00339"
"59"	"ASPWP0232703"	"CDC42"
"60"	"ASPWP0232703"	"CDC42-AS1"
"61"	"ASPWP0004885"	"HMGCL"
"62"	"ASPWP0012485"	"HMGCL"
"63"	"ASPWP0148732"	"SRSF10"
"64"	"ASPWP0001971"	"RHCE"
"65"	"ASPWP0010594"	"LDLRAP1"
"66"	"ASPWP0004121"	"LDLRAP1"
