""	"probe_id"	"symbol"
"1"	"ASMM10P012735V4"	"4933401J01Rik"
"2"	"ASMM10LNC1A108070500V4"	"Xkr4"
"3"	"ASMM10LNC1A104060796V4"	"Xkr4"
"4"	"ASMM10LNC1A100068556V4"	"Gm37329"
"5"	"ASMM10LNC1A100068556V4"	"Gm1992"
"6"	"ASMM10LNC1A100068556V4"	"Xkr4"
"7"	"ASMM10LNC1A100010596V4"	"Gm19938"
"8"	"ASMM10LNC1A100010596V4"	"Xkr4"
"9"	"ASMM10P013611V4"	"Gm38385"
"10"	"ASMM10LNC1A102146195V4"	"Gm37381"
"11"	"ASMM10P050682V4"	"Gm37381"
"12"	"ASMM10LNC1A109164317V4"	"Gm37381"
"13"	"ASMM10P018130V4"	"Rp1"
"14"	"humanlincRNA2190-_P1V4"	"Rp1"
"15"	"humanlincRNA2190+_P1V4"	"Rp1"
"16"	"ASMM10P020387V4"	"Rp1"
"17"	"ASMM10P026337V4"	"Rp1"
"18"	"ASMM10AP1B107709857V4"	"Rp1"
"19"	"ASMM10LNC1A107168642V4"	"Gm37587"
"20"	"ASMM10LNC1A100095469V4"	"Gm37323"
"21"	"ASMM10P047487V4"	"Gm6123"
"22"	"ASMM10AP1B112774417V4"	"Mrpl15"
"23"	"ASMM10LNC1A109437142V4"	"Mrpl15"
"24"	"ASMM10AP1B108544378V4"	"Lypla1"
"25"	"ASMM10AP1B108544378V4"	"Gm37988"
"26"	"ASMM10P049012V4"	"Gm37988"
"27"	"ASMM10AP1B104708814V4"	"Tcea1"
"28"	"ASMM10AP1B104708814V4"	"Gm37988"
"29"	"ASMM10P012778V4"	"Gm37277"
"30"	"ASMM10LNC1A100094975V4"	"Gm16041"
"31"	"ASMM10LNC1A100094975V4"	"Rgs20"
"32"	"ASMM10AP1B113147992V4"	"Rgs20"
"33"	"ASMM10AP1B105892310V4"	"Rgs20"
"34"	"ASMM10LNC1A109195594V4"	"Gm17101"
"35"	"ASMM10LNC1A109195594V4"	"Rgs20"
"36"	"ASMM10AP1B105532692V4"	"Atp6v1h"
"37"	"ASMM10AP1B106916162V4"	"Oprk1"
"38"	"ASMM10AP1B100132463V4"	"Npbwr1"
"39"	"ASMM10LNC1A108153684V4"	"4732440D04Rik"
"40"	"ASMM10LNC1A108153684V4"	"Rb1cc1"
"41"	"ASMM10LNC1A113455199V4"	"4732440D04Rik"
"42"	"ASMM10LNC1A113455199V4"	"Rb1cc1"
"43"	"ASMM10LNC1A100134115V4"	"4732440D04Rik"
"44"	"ASMM10LNC1A100134115V4"	"Rb1cc1"
"45"	"ASMM10LNC1A110806198V4"	"Rb1cc1"
"46"	"ASMM10AP1B102916655V4"	"Rb1cc1"
"47"	"ASMM10AP1B100119115V4"	"Alkal1"
"48"	"ASMM10AP1B118385578V4"	"St18"
"49"	"ASMM10UP147V4"	"St18"
"50"	"ASMM10UP656V4"	"St18"
"51"	"ASMM10UP146V4"	"St18"
"52"	"ASMM10UP655V4"	"St18"
