""	"probe_id"	"symbol"
"1"	"ASRNV20014362"	"AABR07000046.1"
"2"	"ASRNV20014359"	"AABR07000046.1"
"3"	"ASRNV20014364"	"AABR07000089.1"
"4"	"ASRNV20007217"	"AABR07000089.1"
"5"	"ASRNV20014361"	"Vom2r6"
"6"	"ASRNV20007217"	"Vom2r5"
"7"	"ASRNV20014364"	"Vom2r5"
"8"	"ASRNV20005845"	"Raet1e"
"9"	"ASRNV20019636"	"Raet1e"
"10"	"ASRNV20002238"	"Ulbp1"
"11"	"ASRNV20030396"	"Ulbp1"
"12"	"ASRNV20030397"	"Ulbp1"
"13"	"ASRNV20030399"	"AABR07000137.1"
"14"	"ASRNV20008532"	"AABR07000137.1"
"15"	"ASRNV20005850"	"AABR07000145.1"
"16"	"ASRNV20011977"	"AABR07000145.1"
"17"	"ASRNV20005849"	"AABR07000147.1"
"18"	"ASRNV20005850"	"AABR07000147.1"
"19"	"ASRNV20011977"	"AABR07000147.1"
"20"	"ASRNV20002229"	"AABR07000147.1"
"21"	"ASRNV20005845"	"AABR07000147.1"
"22"	"ASRNV20018207"	"AABR07000156.1"
"23"	"ASRNV20030399"	"AABR07000158.1"
"24"	"ASRNV20005846"	"AABR07000158.1"
"25"	"ASRNV20015253"	"Lrp11"
"26"	"ASRNV20018938"	"Nup43"
"27"	"ASRNV20019120"	"Lats1"
"28"	"ASRNV20010577"	"Katna1"
"29"	"ASRNV20010830"	"AABR07000159.2"
"30"	"ASRNV20017339"	"Ppil4"
"31"	"ASRNV20016435"	"Zc3h12d"
"32"	"ASRNV20011725"	"Tab2"
"33"	"ASRNV20017340"	"Ust"
"34"	"ASRNV20001392"	"Sash1"
"35"	"ASRNV20017756"	"Samd5"
"36"	"ASRNV20001085"	"RGD1560633"
"37"	"ASRNV20023573"	"Stxbp5"
"38"	"ASRNV20026098"	"Stxbp5"
"39"	"ASRNV20026097"	"Stxbp5"
"40"	"ASRNV20005838"	"Adgb"
"41"	"ASRNV20005837"	"Adgb"
"42"	"ASRNV20017757"	"Rab32"
"43"	"ASRNV20022247"	"Grm1"
"44"	"ASRNV20018653"	"Grm1"
"45"	"ASRNV20001502"	"AABR07000222.1"
"46"	"ASRNV20016436"	"Shprh"
"47"	"ASRNV20010912"	"Fbxo30"
"48"	"ASRNV20021232"	"Epm2a"
"49"	"ASRNV20022091"	"Utrn"
"50"	"ASRNV20001554"	"Stx11"
"51"	"ASRNV20013148"	"Stx11"
"52"	"ASRNV20018726"	"Sf3b5"
