""	"ID"	"symbol"
"1"	"1053_3p_at"	"RFC2"
"2"	"117_3p_at"	"HSPA6"
"3"	"1494_3p_f_at"	"CYP2A6"
"4"	"1552275_3p_s_at"	"PXK"
"5"	"1552281_3p_at"	"SLC39A5"
"6"	"1552296_3p_at"	"BEST4"
"7"	"1552302_3p_at"	"FLJ77644 /// TMEM106A"
"8"	"1552311_3p_a_at"	"RAX2"
"9"	"1552321_3p_a_at"	"CCDC65"
"10"	"1552340_3p_at"	"SP7"
"11"	"1552343_3p_s_at"	"PDE7A"
"12"	"1552354_3p_at"	"C19orf26"
"13"	"1552476_3p_s_at"	"PLCD3"
"14"	"1552480_3p_s_at"	"PTPRC"
"15"	"1552504_3p_a_at"	"BRSK1"
"16"	"1552518_3p_s_at"	"MTBP"
"17"	"1552528_3p_at"	"C21orf67"
"18"	"1552535_3p_at"	"CLDN19"
"19"	"1552566_3p_at"	"BTBD16"
"20"	"1552575_3p_a_at"	"C6orf141"
"21"	"1552609_3p_s_at"	"IL28A /// IL28B"
"22"	"1552623_3p_at"	"HSH2D"
"23"	"1552630_3p_a_at"	"SRCAP"
"24"	"1552641_3p_s_at"	"ATAD3A /// ATAD3B /// ATAD3C /// LOC732419"
"25"	"1552652_3p_at"	"HPS4"
"26"	"1552691_3p_at"	"ARL11"
"27"	"1552698_3p_at"	"MGC16703"
"28"	"1552705_3p_at"	"DUSP19"
"29"	"1552729_3p_at"	"SNHG7"
"30"	"1552733_3p_at"	"KLHDC1"
"31"	"1552740_3p_at"	"C2orf15"
"32"	"1552743_3p_at"	"MCF2L"
"33"	"1552747_3p_a_at"	"C3orf48"
"34"	"1552749_3p_a_at"	"KLC3"
"35"	"1552755_3p_at"	"C9orf66"
"36"	"1552758_3p_at"	"HDAC9"
"37"	"1552783_3p_at"	"ZNF417"
"38"	"1552816_3p_at"	"NXNL2"
"39"	"1552834_3p_at"	"B3GNT6"
"40"	"1552846_3p_s_at"	"RAB42"
"41"	"1552860_3p_at"	"TCEB3C"
"42"	"1552867_3p_at"	""
"43"	"1552876_3p_at"	"C21orf89"
"44"	"1552889_3p_a_at"	"EXOC3L2"
"45"	"1552895_3p_a_at"	"C21orf99"
"46"	"1552910_3p_at"	"SIGLEC11"
"47"	"1552912_3p_a_at"	"IL23R"
"48"	"1552922_3p_at"	"RIMS1"
"49"	"1552946_3p_at"	"ZNF114"
"50"	"1552961_3p_at"	""
"51"	"1552991_3p_at"	"OR5P2"
"52"	"1553015_3p_a_at"	"RECQL4"
"53"	"1553020_3p_at"	"SMCR5"
"54"	"1553027_3p_a_at"	"KLHL4"
"55"	"1553093_3p_a_at"	"DEFB119"
"56"	"1553106_3p_at"	"C5orf24"
"57"	"1553111_3p_a_at"	"KBTBD6"
"58"	"1553114_3p_a_at"	"PTK6"
"59"	"1553123_3p_at"	"WDR62"
"60"	"1553129_3p_at"	"SVEP1"
"61"	"1553136_3p_at"	"KCTD18"
"62"	"1553138_3p_a_at"	"ANKLE1"
"63"	"1553145_3p_at"	"FLJ39653"
"64"	"1553159_3p_at"	"DNAH11"
"65"	"1553165_3p_at"	"AP1GBP1"
"66"	"1553197_3p_at"	"WDR21C"
"67"	"1553205_3p_at"	"C20orf200"
"68"	"1553213_3p_a_at"	"KRT78"
"69"	"1553243_3p_at"	"ITIH5"
"70"	"1553248_3p_at"	"CCDC57"
"71"	"1553255_3p_at"	"FLJ32214"
"72"	"1553262_3p_a_at"	"UTS2R"
"73"	"1553265_3p_at"	"SLC23A3"
"74"	"1553266_3p_at"	"CNOT6L"
"75"	"1553269_3p_at"	""
"76"	"1553271_3p_at"	"DIP2B"
"77"	"1553275_3p_s_at"	""
"78"	"1553279_3p_at"	"BTNL9"
"79"	"1553301_3p_a_at"	"TMEM182"
"80"	"1553330_3p_at"	"C7orf45"
"81"	"1553333_3p_at"	"C1orf161"
"82"	"1553335_3p_x_at"	"FLJ34047"
"83"	"1553340_3p_s_at"	"AMAC1 /// AMAC1L2"
"84"	"1553341_3p_at"	"UROC1"
"85"	"1553344_3p_at"	"PCDH15"
"86"	"1553355_3p_at"	""
"87"	"1553367_3p_a_at"	"COX6B2"
"88"	"1553372_3p_at"	"FLJ23865"
"89"	"1553374_3p_at"	"PRO2949"
"90"	"1553387_3p_at"	"ATM"
"91"	"1553405_3p_a_at"	"CSMD1"
"92"	"1553423_3p_a_at"	"SLFN13"
"93"	"1553458_3p_at"	"C10orf72"
"94"	"1553462_3p_at"	""
"95"	"1553551_3p_s_at"	"ND2"
"96"	"1553567_3p_s_at"	"LOC100133315"
"97"	"1553579_3p_a_at"	"SPAG11B"
"98"	"1553582_3p_a_at"	"SPAG11A /// SPAG11B"
"99"	"1553604_3p_at"	"ABCA13"
"100"	"1553607_3p_at"	"C21orf109"
"101"	"1553623_3p_at"	"MGC15705"
"102"	"1553625_3p_at"	"FAM98B"
"103"	"1553681_3p_a_at"	"PRF1"
"104"	"1553688_3p_at"	""
"105"	"1553693_3p_s_at"	"CBR4"
"106"	"1553701_3p_a_at"	"DUSP18"
"107"	"1553703_3p_at"	""
"108"	"1553706_3p_at"	"HTRA4"
"109"	"1553732_3p_s_at"	"CCDC123"
"110"	"1553747_3p_at"	"MGC16025"
"111"	"1553755_3p_at"	"NXNL1"
"112"	"1553768_3p_a_at"	"DCBLD1"
"113"	"1553780_3p_at"	"MGC23270"
"114"	"1553811_3p_at"	"MGC14436"
"115"	"1553831_3p_at"	"APOBEC3D"
"116"	"1553834_3p_at"	"COL29A1"
"117"	"1553852_3p_at"	"VPS13B"
"118"	"1553868_3p_a_at"	"C5orf36"
"119"	"1553880_3p_at"	"C10orf91"
"120"	"1553881_3p_at"	"MGC16142"
"121"	"1553882_3p_at"	""
"122"	"1553895_3p_at"	"C11orf42"
"123"	"1553898_3p_a_at"	"DKFZp434L192"
"124"	"1553901_3p_x_at"	"ZNF486"
"125"	"1553909_3p_x_at"	"FAM178A"
"126"	"1553947_3p_at"	"EXOSC6"
"127"	"1553963_3p_at"	""
"128"	"1553970_3p_s_at"	"CEL"
"129"	"1553997_3p_a_at"	"ASPHD1"
"130"	"1554010_3p_at"	"NDST1"
"131"	"1554023_3p_s_at"	"CCDC13"
"132"	"1554053_3p_at"	"SPTLC1"
"133"	"1554076_3p_s_at"	"TMEM136"
"134"	"1554084_3p_a_at"	"NOL9"
