""	"ID"	"symbol"
"1"	16657436	"DDX11L1"
"2"	16657440	"MIR1302-11"
"3"	16657445	"OR4F5"
"4"	16657447	NA
"5"	16657450	"LOC100132062"
"6"	16657469	"LINC00266-1"
"7"	16657473	"OR4F29"
"8"	16657476	"LOC100508047"
"9"	16657480	NA
"10"	16657485	"MTND2P28"
"11"	16657489	NA
"12"	16657492	NA
"13"	16657502	"LOC100287934"
"14"	16657506	NA
"15"	16657509	NA
"16"	16657514	"LOC643837"
"17"	16657527	NA
"18"	16657529	"LOC284600"
"19"	16657534	"SAMD11"
"20"	16657554	"KLHL17"
"21"	16657572	"PLEKHN1"
"22"	16657594	"ISG15"
"23"	16657598	"AGRN"
"24"	16657647	"LOC254099"
"25"	16657650	"MIR200B"
"26"	16657652	"MIR200A"
"27"	16657654	"MIR429"
"28"	16657656	"TTLL10"
"29"	16657680	"B3GALT6"
"30"	16657683	"SCNN1D"
"31"	16657713	"PUSL1"
"32"	16657730	"GLTPD1"
"33"	16657737	"TAS1R3"
"34"	16657746	NA
"35"	16657751	"LOC148413"
"36"	16657758	NA
"37"	16657761	"TMEM88B"
"38"	16657764	NA
"39"	16657767	"VWA1"
"40"	16657777	"ATAD3C"
"41"	16657793	"ATAD3B"
"42"	16657821	"ATAD3A"
"43"	16657845	NA
"44"	16657848	"LOC284628"
"45"	16657856	"MIB2"
"46"	16657895	"MMP23B"
"47"	16657910	"MMP23A"
"48"	16657920	NA
"49"	16657923	NA
"50"	16657926	"CALML6"
"51"	16657938	"GABRD"
"52"	16657948	"PRKCZ"
"53"	16657993	"SKI"
"54"	16658005	"RER1"
"55"	16658020	"PLCH2"
"56"	16658023	"PLCH2"
"57"	16658058	NA
"58"	16658064	"TNFRSF14"
"59"	16658097	NA
"60"	16658102	NA
"61"	16658106	"FAM213B"
"62"	16658119	NA
"63"	16658122	NA
"64"	16658125	NA
"65"	16658129	"ACTRT2"
"66"	16658135	"PRDM16"
"67"	16658157	"MIR4251"
"68"	16658159	"ARHGEF16"
"69"	16658184	"TPRG1L"
"70"	16658192	"TP73"
"71"	16658210	"CCDC27"
"72"	16658226	"SMIM1"
"73"	16658231	"DFFB"
"74"	16658248	"LOC100133612"
"75"	16658254	"LOC728716"
"76"	16658259	NA
"77"	16658265	NA
"78"	16658268	"LOC284661"
"79"	16658278	NA
"80"	16658281	NA
"81"	16658289	"AJAP1"
"82"	16658300	NA
"83"	16658309	NA
"84"	16658312	"KCNAB2"
"85"	16658350	"RNF207"
"86"	16658379	"LINC00337"
"87"	16658385	"HES3"
"88"	16658390	"ESPN"
"89"	16658412	NA
"90"	16658414	"TAS1R1"
"91"	16658428	"ZBTB48"
"92"	16658449	"PHF13"
"93"	16658457	"THAP3"
"94"	16658471	NA
"95"	16658477	NA
"96"	16658479	"CAMTA1"
"97"	16658523	NA
"98"	16658525	"CAMTA1-IT1"
"99"	16658528	"VAMP3"
"100"	16658536	"PER3"
"101"	16658568	"PARK7"
"102"	16658584	NA
"103"	16658589	NA
"104"	16658594	"SLC45A1"
"105"	16658607	NA
"106"	16658609	NA
"107"	16658616	NA
"108"	16658619	"ENO1-AS1"
"109"	16658622	"CA6"
"110"	16658639	NA
"111"	16658641	NA
"112"	16658644	"H6PD"
"113"	16658653	NA
"114"	16658655	"SPSB1"
"115"	16658664	"SLC25A33"
"116"	16658674	"TMEM201"
"117"	16658690	"PIK3CD"
"118"	16658726	NA
"119"	16658730	NA
"120"	16658733	NA
"121"	16658736	"NMNAT1"
"122"	16658750	NA
"123"	16658752	"RBP7"
"124"	16658758	"UBE4B"
"125"	16658800	NA
"126"	16658802	"KIF1B"
"127"	16658864	"PGD"
"128"	16658889	"APITD1"
"129"	16658904	NA
"130"	16658909	"PEX14"
"131"	16658926	"TARDBP"
"132"	16658947	NA
"133"	16658954	"MTOR-AS1"
"134"	16658960	NA
"135"	16658962	"ANGPTL7"
"136"	16658971	NA
"137"	16658973	"UBIAD1"
"138"	16658982	NA
"139"	16658987	NA
"140"	16658991	"PTCHD2"
"141"	16659017	NA
"142"	16659021	"FBXO44"
"143"	16659036	"FBXO6"
"144"	16659046	"C1orf187"
"145"	16659054	"AGTRAP"
"146"	16659070	"C1orf167"
"147"	16659102	"CLCN6"
"148"	16659133	"NPPA-AS1"
"149"	16659138	"RNU5E-1"
"150"	16659140	"PLOD1"
"151"	16659171	"MFN2"
"152"	16659200	"MIIP"
"153"	16659217	"TNFRSF8"
"154"	16659238	"TNFRSF1B"
"155"	16659251	"VPS13D"
"156"	16659338	"SNORA59A"
"157"	16659340	NA
"158"	16659343	"AADACL4"
"159"	16659349	"AADACL3"
"160"	16659355	NA
"161"	16659357	"C1orf158"
"162"	16659366	"PRAMEF12"
"163"	16659371	"PRAMEF1"
"164"	16659380	"PRAMEF2"
"165"	16659387	"PRAMEF7"
"166"	16659393	NA
"167"	16659395	"PRAMEF22"
"168"	16659404	NA
"169"	16659407	"PRAMEF5"
"170"	16659413	"PRAMEF15"
"171"	16659419	NA
"172"	16659422	"PRAMEF16"
