""	"ID"	"symbol"
"1"	"GE_BrightCorner"	""
"2"	"DarkCorner"	""
"3"	"A_21_P0014386"	""
"4"	"A_33_P3396872"	"CPED1"
"5"	"A_33_P3267760"	"BCOR"
"6"	"A_32_P194264"	"CHAC2"
"7"	"A_23_P153745"	"IFI30"
"8"	"A_33_P3352837"	""
"9"	"A_21_P0011260"	""
"10"	"A_33_P3235816"	""
"11"	"A_21_P0014180"	"GPR146"
"12"	"A_24_P944991"	"SREK1IP1"
"13"	"A_21_P0006507"	"lnc-ARMCX4-1"
"14"	"A_23_P208706"	"BAX"
"15"	"A_33_P3388806"	"FPGT-TNNI3K"
"16"	"A_33_P3324839"	"SYNGAP1"
"17"	"A_24_P333494"	"FBXO42"
"18"	"A_22_P00006274"	"LOC101927502"
"19"	"A_23_P161615"	"POLA2"
"20"	"A_33_P3384958"	"LPPR4"
"21"	"A_22_P00018955"	"lnc-SOX11-1"
"22"	"A_22_P00009547"	"ABCA9-AS1"
"23"	"A_23_P218331"	"CYB561"
"24"	"A_33_P6455786"	"ANTXR2"
"25"	"A_21_P0008705"	"lnc-POTEB-5"
"26"	"A_22_P00016526"	""
"27"	"A_33_P3235207"	"SLC38A4"
"28"	"A_33_P3330991"	"LOC100134237"
"29"	"A_33_P3374299"	"UNC5CL"
"30"	"A_33_P3274701"	""
"31"	"A_23_P83436"	"PEPD"
"32"	"A_33_P3243138"	"SELV"
"33"	"A_22_P00008018"	""
"34"	"A_22_P00003937"	"GCOM1"
"35"	"ERCC-00109_120"	""
"36"	"A_33_P3293593"	"TTC9B"
"37"	"A_22_P00008389"	"C16orf82"
"38"	"A_21_P0012208"	"lnc-C21orf58-1"
"39"	"A_23_P101084"	"SPATA22"
"40"	"A_23_P162120"	"NUMA1"
"41"	"A_24_P291426"	"REV1"
"42"	"A_32_P99311"	"ZNF233"
"43"	"A_21_P0011409"	"XLOC_l2_004898"
"44"	"A_24_P198629"	"LINS"
"45"	"A_19_P00322925"	""
"46"	"A_22_P00025188"	""
"47"	"A_23_P52610"	"DDB2"
"48"	"A_22_P00004622"	"lnc-CST7-2"
"49"	"A_23_P2814"	"SMAD9"
"50"	"A_23_P140602"	"NGRN"
"51"	"A_33_P3276112"	"lnc-CTD-2517M22.14.1-1"
"52"	"A_21_P0012896"	"XLOC_l2_011987"
"53"	"A_22_P00010379"	"lnc-MYL12A-1"
"54"	"A_23_P210939"	"EIF6"
"55"	"A_24_P349039"	"ARHGAP31"
"56"	"A_24_P143686"	"SPIDR"
"57"	"A_23_P115346"	"EIF2D"
"58"	"A_22_P00010590"	""
"59"	"A_22_P00014892"	""
"60"	"A_21_P0014148"	""
"61"	"A_21_P0012259"	"XLOC_l2_009328"
"62"	"A_33_P3237393"	"ZNF140"
"63"	"A_23_P251486"	"COLEC10"
"64"	"A_33_P3227880"	"BTN3A2"
"65"	"A_33_P3267305"	"ANKRD52"
"66"	"A_22_P00017513"	"lnc-WDFY2-1"
"67"	"A_21_P0005768"	"NCRNA00250"
"68"	"A_21_P0013237"	"lnc-VKORC1L1-2"
"69"	"A_21_P0003068"	"lnc-RP11-433C9.2.1-1"
"70"	"A_33_P3333642"	""
"71"	"A_24_P42557"	"TSHR"
"72"	"A_21_P0014207"	"LOC101927721"
"73"	"A_22_P00021565"	"SNORA78"
"74"	"A_21_P0000102"	"MTRNR2L2"
"75"	"A_24_P401090"	""
"76"	"A_21_P0003288"	""
"77"	"A_24_P914625"	"BEND4"
"78"	"A_33_P3393543"	"LOC400692"
"79"	"A_22_P00025856"	"LOC100132735"
"80"	"A_23_P10559"	"AATK"
"81"	"A_23_P109636"	"LRIG1"
"82"	"A_22_P00011325"	"lnc-OST4-2"
"83"	"A_22_P00000881"	"C1orf167"
"84"	"A_24_P143301"	"KAAG1"
"85"	"A_22_P00010333"	""
"86"	"A_23_P215406"	"RAC1"
"87"	"A_22_P00011550"	"lnc-PCDH18-1"
"88"	"A_21_P0003096"	"lnc-IL5RA-3"
"89"	"A_21_P0013738"	"XLOC_l2_015315"
"90"	"A_21_P0010286"	"lnc-PRDM15-1"
"91"	"A_24_P336113"	"CABIN1"
"92"	"A_33_P3373991"	""
"93"	"A_33_P3266619"	"LOC728114"
"94"	"A_33_P3361412"	"SLC22A15"
"95"	"A_33_P3349927"	"WDR60"
"96"	"A_22_P00023880"	"lnc-ANKMY2-1"
"97"	"A_22_P00002594"	"lnc-C19orf54-1"
"98"	"A_22_P00019357"	"lnc-UMPS-1"
"99"	"A_22_P00009095"	"lnc-LHX2-2"
"100"	"A_24_P92952"	"ARID1A"
"101"	"A_32_P132317"	"GPR155"
"102"	"A_22_P00015375"	"LINC01121"
"103"	"A_32_P120604"	"SNX29"
"104"	"A_23_P141044"	"ZNF688"
"105"	"A_33_P3250356"	"SH3D21"
"106"	"A_21_P0003248"	"lnc-C3orf30-4"
"107"	"A_23_P310295"	""
"108"	"A_23_P429449"	"NKD1"
"109"	"A_24_P161581"	"SHISA7"
"110"	"A_22_P00011282"	"LOC283299"
"111"	"A_23_P121806"	"ENOPH1"
"112"	"A_21_P0007692"	"LOC102724247"
"113"	"A_23_P207400"	"BRCA1"
"114"	"A_21_P0009956"	""
"115"	"A_23_P203841"	"BAZ2A"
"116"	"A_22_P00012923"	"LOC102724601"
"117"	"A_23_P117928"	"BAHD1"
"118"	"A_21_P0007650"	"lnc-FAM101A-2"
"119"	"A_23_P120845"	"XBP1"
"120"	"A_22_P00010589"	""
"121"	"A_21_P0001417"	"lnc-ATF3-1"
"122"	"A_23_P156708"	"TNXB"
"123"	"A_23_P252023"	"SSX2"
"124"	"A_21_P0001507"	"lnc-PPAP2B-4"
"125"	"A_21_P0012608"	"XLOC_l2_010816"
"126"	"A_33_P3357949"	"ETV1"
"127"	"A_22_P00000283"	"MIR940"
"128"	"A_23_P255257"	"DCAF12"
"129"	"A_33_P3220445"	"SMAD5"
"130"	"A_22_P00005226"	"MEG8"
"131"	"A_33_P3295098"	"ESYT3"
"132"	"A_22_P00014012"	"LOC100996635"
"133"	"A_23_P123672"	"TDRD7"
"134"	"A_21_P0003616"	"lnc-LPHN3-3"
"135"	"A_22_P00003128"	"lnc-C9orf131-1"
"136"	"A_33_P3259443"	"LOC441728"
"137"	"A_22_P00025675"	"lnc-VCL-1"
"138"	"A_22_P00020019"	""
"139"	"A_22_P00002331"	"LINC01493"
"140"	"A_33_P3254590"	"HNRNPKP3"
"141"	"A_33_P3421163"	"TP53INP1"
"142"	"A_24_P288915"	""
"143"	"A_33_P3417950"	"AKAP8"
"144"	"A_33_P3241989"	"PLAC8"
"145"	"A_33_P3414669"	"RLIM"
"146"	"A_33_P3252394"	"GADD45G"
"147"	"A_23_P62377"	"PNCK"
"148"	"A_21_P0010441"	"lnc-KCNJ4-1"
"149"	"A_33_P3763846"	"MAPK12"
"150"	"A_21_P0012309"	"DGCR5"
"151"	"A_19_P00319917"	"NUP50-AS1"
"152"	"ERCC-00134_68"	""
"153"	"A_33_P3381851"	"KRTAP10-10"
"154"	"A_23_P71146"	"POLD2"
"155"	"A_22_P00010187"	""
"156"	"A_21_P0000259"	"SNORD25"
"157"	"A_22_P00004353"	""
"158"	"A_21_P0001285"	"lnc-UTP11L-2"
"159"	"A_24_P930418"	"RBPMS"
"160"	"A_22_P00016797"	""
"161"	"A_22_P00007653"	"lnc-HEXA-1"
"162"	"A_21_P0007074"	"LINC01514"
"163"	"A_22_P00012683"	"lnc-QSOX2-1"
"164"	"A_21_P0011230"	""
"165"	"A_33_P3589217"	"SLC25A6"
"166"	"A_33_P3231739"	"ELOVL2"
"167"	"A_33_P3223467"	"VCPIP1"
"168"	"A_32_P57237"	"RPL21"
"169"	"A_21_P0010149"	""
"170"	"A_22_P00011426"	"lnc-PAM-4"
"171"	"A_33_P3342481"	""
"172"	"A_23_P114689"	"ASAP3"
"173"	"A_33_P3877992"	"LOC286190"
"174"	"A_22_P00023982"	"KBTBD11-OT1"
"175"	"A_33_P3381107"	"OR10Z1"
"176"	"A_22_P00015234"	"lnc-SPACA3-1"
"177"	"A_21_P0010897"	"XLOC_l2_002067"
"178"	"A_32_P783"	"RPL37A"
"179"	"A_21_P0003351"	""
"180"	"A_21_P0012145"	"lnc-SPTLC3-2"
"181"	"A_21_P0009361"	"lnc-SDK2-5"
"182"	"A_21_P0008555"	"lnc-C15orf48-1"
"183"	"A_23_P76218"	"DCD"
"184"	"A_22_P00012147"	""
"185"	"A_23_P120812"	"IGLL1"
"186"	"A_23_P29204"	"MTFP1"
"187"	"A_33_P3281066"	"ZBTB21"
"188"	"A_23_P73637"	"TEX13B"
"189"	"A_23_P146497"	"PPP1R26"
"190"	"A_33_P3339197"	""
"191"	"A_21_P0009396"	"lnc-SEPT9-1"
"192"	"A_23_P116898"	"A2M"
"193"	"A_24_P254965"	"HDAC8"
"194"	"A_33_P3240951"	"DPF3"
"195"	"A_33_P3376302"	""
"196"	"A_24_P168760"	"GTPBP1"
