""	"ID"	"symbol"
"1"	"A_23_P100001"	"FAM174B"
"2"	"A_23_P100011"	"AP3S2"
"3"	"A_23_P10002"	"CEP63"
"4"	"A_23_P100022"	"SV2B"
"5"	"A_23_P100033"	"OR4M2"
"6"	"A_23_P100059"	"RBPMS2"
"7"	"A_23_P100065"	"GOLGA6"
"8"	"A_23_P100074"	"AVEN"
"9"	"A_23_P100088"	"PSMA4"
"10"	"A_23_P100092"	"ZSCAN29"
"11"	"A_23_P100103"	"VPS39"
"12"	"A_23_P100115"	"CHP"
"13"	"A_23_P100127"	"CASC5"
"14"	"A_23_P100133"	"ATMIN"
"15"	"A_23_P100141"	"UNKL"
"16"	"A_23_P100155"	"TMEM127"
"17"	"A_23_P100177"	"MMP15"
"18"	"A_23_P100189"	"PRM1"
"19"	"A_23_P100196"	"USP10"
"20"	"A_23_P100203"	"HSBP1"
"21"	"A_23_P100220"	"RBM35B"
"22"	"A_23_P100239"	"PSKH1"
"23"	"A_23_P100240"	"CDH16"
"24"	"A_23_P10025"	"NELL2"
"25"	"A_23_P100250"	""
"26"	"A_23_P100263"	"CMIP"
"27"	"A_23_P100278"	"GRIN2A"
"28"	"A_23_P100292"	"ZNF598"
"29"	"A_23_P10031"	"MID1"
"30"	"A_23_P100315"	"DECR2"
"31"	"A_23_P100326"	"C16orf35"
"32"	"A_23_P100330"	"C1QTNF8"
"33"	"A_23_P100344"	"ORC6L"
"34"	"A_23_P100355"	"PPP4C"
"35"	"A_23_P100362"	"NUPR1"
"36"	"A_23_P100380"	"IL34"
"37"	"A_23_P100392"	"TCEB2"
"38"	"A_23_P100408"	"NTN3"
"39"	"A_23_P100413"	"EXOSC6"
"40"	"A_23_P100420"	"ZCCHC14"
"41"	"A_23_P100432"	"SLC6A2"
"42"	"A_23_P100441"	"NIP30"
"43"	"A_23_P10045"	"RIT2"
"44"	"A_23_P100453"	"MTHFSD"
"45"	"A_23_P100469"	"TXNL4B"
"46"	"A_23_P100472"	"MYST1"
"47"	"A_23_P100486"	"VKORC1"
"48"	"A_23_P100499"	"ROGDI"
"49"	"A_23_P100501"	"HMOX2"
"50"	"A_23_P100517"	"TMEM170A"
"51"	"A_23_P100529"	"PPP1R3B"
"52"	"A_23_P100553"	"EXOC7"
"53"	"A_23_P100576"	"PSMB3"
"54"	"A_23_P100583"	"LPO"
"55"	"A_23_P100595"	""
"56"	"A_23_P10060"	""
"57"	"A_23_P100602"	"TBCD"
"58"	"A_23_P100613"	"BTBD17"
"59"	"A_23_P10062"	"MGAT4C"
"60"	"A_23_P100632"	"HN1"
"61"	"A_23_P100642"	"PNMT"
"62"	"A_23_P100653"	"ZBTB4"
"63"	"A_23_P100660"	"SERPINF1"
"64"	"A_23_P100677"	"SMG6"
"65"	"A_23_P100696"	"HELZ"
"66"	"A_23_P1007"	"KCNAB2"
"67"	"A_23_P100703"	"MAPK7"
"68"	"A_23_P100711"	"PMP22"
"69"	"A_23_P100730"	"SKAP1"
"70"	"A_23_P100754"	"SMURF2"
"71"	"A_23_P10076"	"PNPLA2"
"72"	"A_23_P100762"	"SLC25A39"
"73"	"A_23_P100772"	"UBTF"
"74"	"A_23_P100788"	"STAT5B"
"75"	"A_23_P100790"	"STAT3"
"76"	"A_23_P100802"	"CCDC56"
"77"	"A_23_P10081"	"ARL13B"
"78"	"A_23_P100840"	"DLX3"
"79"	"A_23_P100868"	"MYO19"
"80"	"A_23_P100872"	"HOXB3"
"81"	"A_23_P100883"	"SUZ12"
"82"	"A_23_P100892"	"POLDIP2"
