""	"ID"	"symbol"
"1"	"GE_BrightCorner"	""
"2"	"DarkCorner"	""
"3"	"p42318_v4"	""
"4"	"p117"	""
"5"	"p28737"	""
"6"	"p17314"	""
"7"	"A_33_P3310047"	"SHROOM4"
"8"	"p22477"	""
"9"	"p8225"	""
"10"	"p7095"	""
"11"	"p19421"	""
"12"	"p1301"	""
"13"	"A_24_P58881"	""
"14"	"A_21_P0011890"	"XLOC_l2_007834"
"15"	"A_33_P3234550"	"LOC100508383"
"16"	"A_33_P3397840"	"WIPF3"
"17"	"p35974_v4"	""
"18"	"A_23_P217621"	"TAF7L"
"19"	"A_21_P0008663"	"XLOC_011331"
"20"	"p34840_v4"	""
"21"	"p12016"	""
"22"	"p345"	""
"23"	"p34232_v4"	""
"24"	"p22832"	""
"25"	"p19075"	""
"26"	"p20654"	""
"27"	"p36809_v4"	""
"28"	"A_21_P0008404"	"XLOC_010952"
"29"	"p18268"	""
"30"	"A_23_P82651"	"NPTX2"
"31"	"p5556"	""
"32"	"p42058_v4"	""
"33"	"p9333"	""
"34"	"A_23_P66328"	"ACSM2B"
"35"	"p34923_v4"	""
"36"	"p671"	""
"37"	"p41147_v4"	""
"38"	"p25874"	""
"39"	"A_32_P387648"	"FLG"
"40"	"A_32_P92505"	"LCLAT1"
"41"	"A_23_P348146"	"SLAIN1"
"42"	"p21563"	""
"43"	"p3060"	""
"44"	"A_23_P100764"	"SLC25A39"
"45"	"RNA147236|p0340_imsncRNA761"	""
"46"	"p1227"	""
"47"	"p37866_v4"	""
"48"	"p7091"	""
"49"	"p15254"	""
"50"	"p8021"	""
"51"	"p1371"	""
"52"	"p42150_v4"	""
"53"	"p22592"	""
"54"	"A_33_P3303474"	"CYP4A11"
"55"	"A_33_P3404546"	"OBSCN"
"56"	"p17184"	""
"57"	"RNA147316|p0420_imsncRNA832"	""
"58"	"A_24_P215628"	"DCUN1D2"
"59"	"p19806"	""
"60"	"p18229"	""
"61"	"p21536"	""
"62"	"A_23_P425967"	"SPDYE1"
"63"	"p25131"	""
"64"	"p1322"	""
"65"	"A_23_P92261"	"ECE2"
"66"	"p10231"	""
"67"	"p34192_v4"	""
"68"	"p40915_v4"	""
"69"	"A_33_P3290301"	""
"70"	"RNA95863|RNS_945_104"	""
"71"	"p19657"	""
"72"	"A_24_P347480"	"NEK9"
"73"	"p10009"	""
"74"	"A_33_P3354326"	""
"75"	"p9577"	""
"76"	"A_23_P121825"	"C5orf44"
"77"	"A_33_P3212782"	"CALM2"
"78"	"p29829"	""
"79"	"p2879"	""
"80"	"RNA147498|p0602_imsncRNA316"	""
"81"	"A_23_P420281"	"PRKCB"
"82"	"A_24_P876522"	"GPX8"
"83"	"p5581"	""
"84"	"A_24_P261052"	"MTMR9"
"85"	"p35971_v4"	""
"86"	"p28184"	""
"87"	"A_33_P3276455"	"KDM5B"
"88"	"p27096"	""
"89"	"A_33_P3360565"	"ZNF474"
"90"	"p15572"	""
"91"	"p17107"	""
"92"	"p34301_v4"	""
"93"	"p1693"	""
"94"	"p16986"	""
"95"	"p23758"	""
"96"	"RNA96126|RNS_1208_69"	""
"97"	"p16493"	""
"98"	"A_32_P14721"	"DNAH12"
"99"	"A_23_P168965"	"C8orf44"
"100"	"p5366"	""
"101"	"p27765"	""
"102"	"p16169"	""
"103"	"A_24_P940897"	"OR2H1"
"104"	"p15493"	""
"105"	"p2907"	""
"106"	"p29119"	""
"107"	"RNA147014|p0118_imsncRNA193"	""
"108"	"p11848"	""
"109"	"A_24_P256307"	"ARF3"
"110"	"p182"	""
"111"	"A_23_P389500"	"REG1B"
"112"	"p25071"	""
"113"	"p27109"	""
"114"	"A_33_P3334895"	"GRIN2A"
"115"	"p5689"	""
"116"	"p9938"	""
"117"	"A_23_P100991"	"KRT38"
"118"	"p35752_v4"	""
"119"	"p33354"	""
"120"	"p24289"	""
"121"	"A_33_P3383184"	"SP9"
"122"	"p537"	""
"123"	"p28251"	""
"124"	"A_33_P3355877"	"NFXL1"
"125"	"p25028"	""
"126"	"p27241"	""
"127"	"p8920"	""
"128"	"A_23_P215175"	"ABCF2"
"129"	"RNA95083|RNS_165_192"	""
"130"	"A_23_P409888"	"FAM83C"
"131"	"p23833"	""
"132"	"A_21_P0002837"	"XLOC_003021"
"133"	"A_24_P37409"	"DUSP2"
"134"	"A_21_P0004616"	"XLOC_005846"
"135"	"A_21_P0006115"	"XLOC_007888"
"136"	"A_23_P40821"	"HPS3"
"137"	"p23837"	""
"138"	"p9966"	""
"139"	"A_23_P146783"	"NEB"
"140"	"A_21_P0014410"	"LOC100507459"
"141"	"p12977"	""
"142"	"p8746"	""
"143"	"(-)3xSLv1"	""
"144"	"A_23_P132856"	"LRRC33"
"145"	"p3362"	""
"146"	"p19625"	""
"147"	"p39004_v4"	""
"148"	"p7360"	""
"149"	"p27363"	""
"150"	"RNA33522|snoRNA_scaRNA_118_130"	""
"151"	"A_23_P421175"	"FAM83H"
"152"	"p1092"	""
"153"	"p9836"	""
"154"	"p43234_v4"	""
"155"	"A_33_P3398548"	"BLZF1"
"156"	"p29056"	""
"157"	"p22774"	""
"158"	"p39156_v4"	""
"159"	"A_24_P286951"	"C10orf81"
"160"	"p13601"	""
"161"	"p27076"	""
"162"	"p35965_v4"	""
"163"	"A_33_P3372212"	"PSG10P"
"164"	"A_33_P3251227"	"C1GALT1"
"165"	"A_33_P3251672"	"ABCA2"
"166"	"A_23_P41455"	"TRPC3"
"167"	"A_21_P0012065"	"XLOC_l2_008008"
"168"	"A_32_P208424"	"H3F3A"
"169"	"A_33_P3418194"	"LYNX1"
"170"	"A_19_P00317550"	""
"171"	"A_24_P91830"	"SPANXN3"
"172"	"p28773"	""
"173"	"A_21_P0007160"	"XLOC_009487"
"174"	"p29341"	""
"175"	"p11716"	""
"176"	"p13302"	""
"177"	"A_33_P3256933"	"PRAMEF15"
"178"	"p5613"	""
"179"	"p20091"	""
"180"	"p38972_v4"	""
"181"	"p6087"	""
"182"	"p28887"	""
"183"	"A_33_P3321347"	"LOC388849"
"184"	"p9265"	""
"185"	"p3257"	""
"186"	"A_21_P0006635"	"XLOC_008343"
"187"	"p34444_v4"	""
"188"	"p14245"	""
"189"	"A_24_P64393"	""
"190"	"p33986_v4"	""
"191"	"A_33_P3391778"	"RALYL"
"192"	"p8911"	""
"193"	"A_33_P3397995"	"IPCEF1"
"194"	"p33998_v4"	""
"195"	"A_33_P3556532"	"DNAH17"
"196"	"A_33_P3257027"	"FGF7"
"197"	"p24761"	""
"198"	"A_23_P37424"	"SPATA5L1"
"199"	"p12410"	""
"200"	"A_23_P124760"	"MED24"
"201"	"A_21_P0008635"	"XLOC_011261"
"202"	"p8775"	""
"203"	"A_33_P3392677"	""
"204"	"p5332"	""
"205"	"p27726"	""
"206"	"p10461"	""
"207"	"A_33_P3274478"	"UNC119B"
"208"	"p1168"	""
"209"	"p17337"	""
"210"	"p19208"	""
"211"	"A_23_P68487"	"BMP7"
"212"	"p631"	""
"213"	"A_32_P205110"	"FOXC1"
"214"	"A_23_P71727"	"CKS2"
"215"	"A_23_P2884"	"PIGH"
"216"	"p10564"	""
"217"	"A_21_P0000016"	"KRT72"
"218"	"p20853"	""
"219"	"p3838"	""
"220"	"p4102"	""
"221"	"A_33_P3330463"	"FAM170B"
"222"	"A_24_P921897"	"HOOK1"
"223"	"p24164"	""
"224"	"p3892"	""
"225"	"A_33_P3256848"	"ADAM12"
"226"	"p19764"	""
"227"	"p7804"	""
"228"	"A_23_P91512"	"CLDN14"
"229"	"p27499"	""
"230"	"p25117"	""
"231"	"p42763_v4"	""
"232"	"p39139_v4"	""
"233"	"A_23_P163143"	"ACYP1"
"234"	"p26130"	""
"235"	"RNA95859|RNS_941_104"	""
"236"	"p18757"	""
"237"	"A_24_P67699"	"RPL23A"
"238"	"A_33_P3472460"	"LOC339260"
"239"	"A_33_P3888568"	"SNORA70B"
"240"	"A_33_P3225696"	"ZNF526"
"241"	"p14380"	""
"242"	"A_23_P139527"	"HPD"
"243"	"p43994_v4"	""
"244"	"A_23_P11353"	"ATP6AP2"
"245"	"p28015"	""
"246"	"p14728"	""
"247"	"p13054"	""
"248"	"p13293"	""
"249"	"p29105"	""
"250"	"p7151"	""
"251"	"p34170_v4"	""
"252"	"A_33_P3274696"	"GPR172A"
"253"	"A_21_P0013452"	"XLOC_l2_013972"
"254"	"p18214"	""
"255"	"p21658"	""
"256"	"A_33_P3290898"	"CPAMD8"
"257"	"p4602"	""
"258"	"p13149"	""
"259"	"p10476"	""
"260"	"p17460"	""
"261"	"p13178"	""
"262"	"p40515_v4"	""
"263"	"A_23_P54840"	"MT1A"
"264"	"p34461_v4"	""
"265"	"A_19_P00319675"	"LOC100506190"
"266"	"p22759"	""
"267"	"p36230_v4"	""
"268"	"A_23_P26173"	"TMED3"
"269"	"p17464"	""
"270"	"A_23_P28730"	"ZNF512B"
"271"	"A_33_P3382746"	"LCK"
