""	"ID"	"symbol"
"1"	"A_51_P100034"	"Mif4gd"
"2"	"A_51_P100174"	"Mns1"
"3"	"A_51_P100208"	"Opcml"
"4"	"A_51_P100289"	"Srf"
"5"	"A_51_P100309"	"Oprm1"
"6"	"A_51_P100327"	"Tap1"
"7"	"A_51_P100428"	"Gm31251"
"8"	"A_51_P100519"	"4930542C16Rik"
"9"	"A_51_P100537"	"Prss58"
"10"	"A_51_P100573"	"Map3k3"
"11"	"A_51_P100624"	"Krtap9-3"
"12"	"A_51_P100625"	"Apon"
"13"	"A_51_P100776"	"Zfp169"
"14"	"A_51_P100785"	"Snw1"
"15"	"A_51_P100787"	"Snw1"
"16"	"A_51_P100828"	"Prdx3"
"17"	"A_51_P100836"	"Aqr"
"18"	"A_51_P100852"	"Fam26f"
"19"	"A_51_P100856"	"Fn1"
"20"	"A_51_P100991"	"Gucy2c"
"21"	"A_51_P100997"	"Serpinb3c"
"22"	"A_51_P101006"	"Ak8"
"23"	"A_51_P101022"	"Olfr640"
"24"	"A_51_P101065"	"Htr7"
"25"	"A_51_P101075"	"Cnppd1"
"26"	"A_51_P101137"	"Samd14"
"27"	"A_51_P101146"	"Serpinb2"
"28"	"A_51_P101170"	""
"29"	"A_51_P101196"	"Psme1"
"30"	"A_51_P101228"	"Gmeb2"
"31"	"A_51_P101317"	"Prmt3"
"32"	"A_51_P101347"	"Pls1"
"33"	"A_51_P101375"	"St6gal1"
"34"	"A_51_P101460"	"Dsp"
"35"	"A_51_P101474"	"Tfr2"
"36"	"A_51_P101545"	"Hgfac"
"37"	"A_51_P101573"	"Klc4"
"38"	"A_51_P101588"	"Adamtsl5"
"39"	"A_51_P101627"	"4930469K13Rik"
"40"	"A_51_P101635"	"Stub1"
"41"	"A_51_P101765"	"Smarcd1"
"42"	"A_51_P101777"	"Herc4"
"43"	"A_51_P101929"	"Lgals3"
"44"	"A_51_P101985"	"Ccdc85a"
"45"	"A_51_P102090"	"Tex10"
"46"	"A_51_P102106"	"Olfr495"
"47"	"A_51_P102122"	"Myog"
"48"	"A_51_P102257"	"Tns1"
"49"	"A_51_P102311"	"Tyr"
"50"	"A_51_P102355"	"Zbtb41"
"51"	"A_51_P102393"	"Samd11"
"52"	"A_51_P102421"	"Clcf1"
"53"	"A_51_P102438"	"Ugt2b36"
"54"	"A_51_P102459"	"Jph3"
"55"	"A_51_P102471"	"Pglyrp2"
"56"	"A_51_P102507"	"Vps33a"
"57"	"A_51_P102518"	"Tmem225"
"58"	"A_51_P102607"	"2310007H11Rik"
"59"	"A_51_P102734"	"1700105P06Rik"
"60"	"A_51_P102782"	"Bckdhb"
"61"	"A_51_P102789"	"C1qc"
