""	"ID"	"symbol"
"1"	"ILMN_1698220"	"PHTF2"
"2"	"ILMN_1810835"	"SPRR3"
"3"	"ILMN_1782944"	"GPR37L1"
"4"	"ILMN_1692858"	"FBXO25"
"5"	"ILMN_1668162"	"DGAT2L3"
"6"	"ILMN_1682799"	"STAMBPL1"
"7"	"ILMN_1696317"	"CACNA2D4"
"8"	"ILMN_1669181"	"ACOX1"
"9"	"ILMN_1665311"	"STH"
"10"	"ILMN_1734631"	"CLYBL"
"11"	"ILMN_1711453"	"CLEC12A"
"12"	"ILMN_1784717"	"RPS19"
"13"	"ILMN_1702928"	"FBXO9"
"14"	"ILMN_1667120"	"FBXO9"
"15"	"ILMN_1761911"	"SCYL1BP1"
"16"	"ILMN_1706784"	"H2AFV"
"17"	"ILMN_1751493"	"NPFFR2"
"18"	"ILMN_1815346"	"TMEM136"
"19"	"ILMN_1774687"	"PRKAG1"
"20"	"ILMN_1764927"	"CDC42EP1"
"21"	"ILMN_1776347"	"TCP1"
"22"	"ILMN_1660661"	"TCP1"
"23"	"ILMN_1692844"	"TBC1D19"
"24"	"ILMN_1674057"	"UNQ5830"
"25"	"ILMN_1769158"	"ISOC2"
"26"	"ILMN_1731506"	"PAX9"
"27"	"ILMN_1685237"	"FLJ20718"
"28"	"ILMN_1714905"	"LOC644563"
"29"	"ILMN_1696682"	"ABLIM1"
"30"	"ILMN_1797082"	"SNX13"
"31"	"ILMN_1684031"	"MYO1A"
"32"	"ILMN_1693210"	"NSMCE2"
"33"	"ILMN_1651800"	"GSTM4"
"34"	"ILMN_1804569"	"GAS2"
"35"	"ILMN_1652852"	"GAS2"
"36"	"ILMN_1668285"	"APBA1"
"37"	"ILMN_1786275"	"PAPOLG"
"38"	"ILMN_1671073"	"MME"
"39"	"ILMN_1775074"	"TUBGCP2"
"40"	"ILMN_1779257"	"CD40"
"41"	"ILMN_1652082"	"ELF4"
"42"	"ILMN_1768721"	"DPPA4"
"43"	"ILMN_1699404"	"ADSSL1"
"44"	"ILMN_1720235"	"ADSSL1"
"45"	"ILMN_1809344"	"BTBD10"
"46"	"ILMN_1762281"	"DCTN3"
"47"	"ILMN_1734742"	"ARHGDIA"
"48"	"ILMN_1815581"	"SLC22A18"
"49"	"ILMN_1724902"	"SLC22A18"
"50"	"ILMN_1699459"	"NEK1"
"51"	"ILMN_1805062"	"OR51V1"
"52"	"ILMN_1790819"	"LOC728778"
"53"	"ILMN_1774491"	"DCST1"
"54"	"ILMN_1766125"	"LONP1"
"55"	"ILMN_1685369"	"SLU7"
"56"	"ILMN_1801608"	"KCNN3"
"57"	"ILMN_1653709"	"TIMM9"
"58"	"ILMN_1678730"	"NOMO1"
"59"	"ILMN_1741287"	"TNP1"
"60"	"ILMN_1770803"	"BNIP2"
"61"	"ILMN_1670130"	"ARID3A"
"62"	"ILMN_1670188"	"TNFSF12-TNFSF13"
"63"	"ILMN_1664630"	"CHEK1"
"64"	"ILMN_1689233"	"EIF2B3"
"65"	"ILMN_1810533"	"SLC6A15"
"66"	"ILMN_1803649"	"C4orf28"
"67"	"ILMN_1756777"	"HBEGF"
"68"	"ILMN_1806487"	"FAM109B"
"69"	"ILMN_1665657"	"C21orf13"
"70"	"ILMN_1734897"	"SLC4A4"
"71"	"ILMN_1658713"	"TNFSF11"
"72"	"ILMN_1662791"	"C10orf68"
"73"	"ILMN_1726426"	"PHF2"
"74"	"ILMN_1720476"	"PHF2"
"75"	"ILMN_1653767"	"RNF6"
"76"	"ILMN_1774110"	"CHN2"
"77"	"ILMN_1708151"	"LAGE3"
"78"	"ILMN_1765085"	"CGI-09"
"79"	"ILMN_1668683"	"MLL"
"80"	"ILMN_1671427"	"FBXW4"
"81"	"ILMN_1667306"	"RANBP10"
"82"	"ILMN_1663616"	"DNAJC7"
"83"	"ILMN_1666932"	"FCGR2A"
"84"	"ILMN_1669268"	"RKHD1"
"85"	"ILMN_1714956"	"PLA2G12A"
"86"	"ILMN_1813027"	"TRIM41"
"87"	"ILMN_1704019"	"OGFOD2"
"88"	"ILMN_1682738"	"SMAD3"
"89"	"ILMN_1751149"	"BACH1"
"90"	"ILMN_1807181"	"BACH1"
"91"	"ILMN_1731432"	"P2RX3"
"92"	"ILMN_1688101"	"BTNL2"
"93"	"ILMN_1772882"	"OR2T1"
"94"	"ILMN_1815649"	"FLJ25680"
"95"	"ILMN_1683678"	"DNAPTP6"
"96"	"ILMN_1797031"	"HSPBAP1"
"97"	"ILMN_1702034"	"PEX3"
"98"	"ILMN_1767142"	"SUHW4"
"99"	"ILMN_1736555"	"SUHW4"
"100"	"ILMN_1696294"	"SNX6"
"101"	"ILMN_1664176"	"FBLN5"
"102"	"ILMN_1762294"	"ADAMTSL4"
"103"	"ILMN_1689110"	"NOB1"
"104"	"ILMN_1701947"	"GPR34"
"105"	"ILMN_1662470"	"C10orf35"
"106"	"ILMN_1683580"	"NRG2"
"107"	"ILMN_1796431"	"GPR101"
"108"	"ILMN_1804421"	"AREG"
"109"	"ILMN_1750563"	"CEECAM1"
"110"	"ILMN_1801456"	"CROP"
"111"	"ILMN_1656300"	"GFRA2"
"112"	"ILMN_1756811"	"C1orf103"
"113"	"ILMN_1812548"	"FAM112A"
"114"	"ILMN_1755059"	"ANGPTL5"
"115"	"ILMN_1759985"	"FLJ10292"
"116"	"ILMN_1762888"	"FAM119A"
"117"	"ILMN_1700611"	"CDK10"
"118"	"ILMN_1654153"	"BTBD11"
"119"	"ILMN_1705066"	"BTBD11"
"120"	"ILMN_1790026"	"SFRP5"
"121"	"ILMN_1813671"	"SLC25A1"
"122"	"ILMN_1770885"	"COX17"
"123"	"ILMN_1700633"	"ABHD4"
"124"	"ILMN_1752229"	"TIMM50"
"125"	"ILMN_1698978"	"AKAP4"
"126"	"ILMN_1734794"	"AKAP4"
"127"	"ILMN_1777794"	"PRKCSH"
"128"	"ILMN_1694731"	"CLCN7"
"129"	"ILMN_1736828"	"CHST10"
"130"	"ILMN_1770663"	"KRT24"
"131"	"ILMN_1682864"	"SPSB3"
"132"	"ILMN_1668532"	"GMEB2"
"133"	"ILMN_1660806"	"CSRP2"
"134"	"ILMN_1754827"	"LRRC45"
"135"	"ILMN_1655215"	"PGGT1B"
"136"	"ILMN_1752622"	"PROX1"
"137"	"ILMN_1680856"	"CXorf6"
"138"	"ILMN_1738395"	"TPD52L3"
