""	"probe_id"	"symbol"
"265098"	"A_23_P100001"	"FAM174B"
"265099"	"A_23_P100011"	"AP3S2"
"265100"	"A_23_P10002"	"CEP63"
"265101"	"A_23_P100022"	"SV2B"
"265102"	"A_23_P100033"	"OR4M2"
"265103"	"A_23_P100059"	"RBPMS2"
"265104"	"A_23_P100074"	"AVEN"
"265105"	"A_23_P100088"	"PSMA4"
"265106"	"A_23_P100092"	"ZSCAN29"
"265107"	"A_23_P100103"	"VPS39"
"265108"	"A_23_P100115"	"CHP1"
"265109"	"A_23_P100127"	"KNL1"
"265110"	"A_23_P100133"	"ATMIN"
"265111"	"A_23_P100141"	"UNKL"
"265112"	"A_23_P100155"	"TMEM127"
"265113"	"A_23_P100177"	"MMP15"
"265114"	"A_23_P100189"	"PRM1"
"265115"	"A_23_P100196"	"USP10"
"265116"	"A_23_P100203"	"HSBP1"
"265117"	"A_23_P100239"	"PSKH1"
"265118"	"A_23_P100240"	"CDH16"
"265119"	"A_23_P10025"	"NELL2"
"265120"	"A_23_P100263"	"CMIP"
"265121"	"A_23_P100278"	"GRIN2A"
"265122"	"A_23_P100292"	"ZNF598"
"265123"	"A_23_P10031"	"MID1"
"265124"	"A_23_P100315"	"DECR2"
"265125"	"A_23_P100326"	"NPRL3"
"265126"	"A_23_P100330"	"C1QTNF8"
"265127"	"A_23_P100344"	"ORC6"
"265128"	"A_23_P100355"	"PPP4C"
"265129"	"A_23_P100362"	"NUPR1"
"265130"	"A_23_P100380"	"IL34"
"265131"	"A_23_P100392"	"ELOB"
"265132"	"A_23_P100408"	"NTN3"
"265133"	"A_23_P100413"	"EXOSC6"
"265134"	"A_23_P100420"	"ZCCHC14"
"265135"	"A_23_P100432"	"SLC6A2"
"265136"	"A_23_P100441"	"FAM192A"
"265137"	"A_23_P10045"	"RIT2"
"265138"	"A_23_P100453"	"MTHFSD"
"265139"	"A_23_P100469"	"TXNL4B"
"265140"	"A_23_P100472"	"KAT8"
"265141"	"A_23_P100486"	"VKORC1"
"265142"	"A_23_P100499"	"ROGDI"
"265143"	"A_23_P100501"	"HMOX2"
"265144"	"A_23_P100517"	"TMEM170A"
"265145"	"A_23_P100529"	"PPP1R3B"
"265146"	"A_23_P100553"	"EXOC7"
"265147"	"A_23_P100576"	"PSMB3"
"265148"	"A_23_P100583"	"LPO"
"265149"	"A_23_P100602"	"TBCD"
"265150"	"A_23_P100613"	"BTBD17"
"265151"	"A_23_P10062"	"MGAT4C"
"265152"	"A_23_P100632"	"JPT1"
"265153"	"A_23_P100642"	"PNMT"
"265154"	"A_23_P100653"	"ZBTB4"
"265155"	"A_23_P100660"	"SERPINF1"
"265156"	"A_23_P100677"	"SMG6"
"265157"	"A_23_P100696"	"HELZ"
"265158"	"A_23_P1007"	"KCNAB2"
"265159"	"A_23_P100703"	"MAPK7"
"265160"	"A_23_P100711"	"PMP22"
"265161"	"A_23_P100730"	"SKAP1"
"265162"	"A_23_P100754"	"SMURF2"
"265163"	"A_23_P10076"	"PNPLA2"
"265164"	"A_23_P100762"	"SLC25A39"
"265165"	"A_23_P100772"	"UBTF"
"265166"	"A_23_P100788"	"STAT5B"
"265167"	"A_23_P100790"	"STAT3"
"265168"	"A_23_P100802"	"COA3"
"265169"	"A_23_P10081"	"ARL13B"
"265170"	"A_23_P100840"	"DLX3"
"265171"	"A_23_P100868"	"MYO19"
"265172"	"A_23_P100872"	"HOXB3"
"265173"	"A_23_P100883"	"SUZ12"
"265174"	"A_23_P100892"	"POLDIP2"
"265175"	"A_23_P100912"	"GIT1"
"265176"	"A_23_P100925"	"EIF5A"
"265177"	"A_23_P100935"	"AIPL1"
"265178"	"A_23_P100959"	"ZFP3"
"265179"	"A_23_P100963"	"SPNS3"
"265180"	"A_23_P100974"	"CRHR1"
"265181"	"A_23_P100990"	"KRT38"
"265182"	"A_23_P101007"	"NOTUM"
"265183"	"A_23_P101013"	"TMC6"
"265184"	"A_23_P101025"	"LGALS9C"
"265185"	"A_23_P101038"	"KRTAP9-3"
"265186"	"A_23_P10104"	"THAP4"
"265187"	"A_23_P101048"	"KRTAP3-2"
"265188"	"A_23_P101054"	"KRT34"
"265189"	"A_23_P101073"	"OR1E1"
"265190"	"A_23_P101084"	"SPATA22"
"265191"	"A_23_P101093"	"COPZ2"
"265192"	"A_23_P101111"	"CTDP1"
"265193"	"A_23_P101131"	"GRP"
"265194"	"A_23_P101141"	"RNF125"
"265195"	"A_23_P101166"	"USP14"
"265196"	"A_23_P101185"	"NARS"
"265197"	"A_23_P101208"	"CYB5A"
"265198"	"A_23_P10121"	"SFRP1"
"265199"	"A_23_P101237"	"C18orf21"
"265200"	"A_23_P101246"	"VSIG10L"
"265201"	"A_23_P101253"	"ZNF614"
"265202"	"A_23_P101277"	"ZNF446"
"265203"	"A_23_P101281"	"ZNF587"
"265204"	"A_23_P101297"	"EML2"
"265205"	"A_23_P101312"	"ZNF285"
"265206"	"A_23_P101321"	"ARHGEF1"
"265207"	"A_23_P101332"	"KRI1"
"265208"	"A_23_P101342"	"ATG4D"
"265209"	"A_23_P10135"	"NKIRAS2"
"265210"	"A_23_P101351"	"ZNF426"
"265211"	"A_23_P101374"	"CYP2S1"
"265212"	"A_23_P101380"	"B3GNT8"
"265213"	"A_23_P101392"	"TMEM38A"
"265214"	"A_23_P1014"	"LINC00467"
"265215"	"A_23_P101400"	"C3"
"265216"	"A_23_P101410"	"PEX11G"
"265217"	"A_23_P101434"	"NLRP12"
"265218"	"A_23_P101443"	"ZNF665"
"265219"	"A_23_P101465"	"CCDC130"
"265220"	"A_23_P101476"	"ZNF442"
"265221"	"A_23_P101480"	"MAST1"
"265222"	"A_23_P101500"	"KLK11"
"265223"	"A_23_P101516"	"KCNC3"
"265224"	"A_23_P101521"	"IZUMO2"
"265225"	"A_23_P101532"	"RPS11"
"265226"	"A_23_P101551"	"BCAT2"
"265227"	"A_23_P10156"	"CHMP6"
"265228"	"A_23_P101564"	"FGF21"
"265229"	"A_23_P101573"	"SPACA4"
"265230"	"A_23_P101580"	"ZC3H4"
"265231"	"A_23_P101595"	"PTGIR"
"265232"	"A_23_P101609"	"NOVA2"
"265233"	"A_23_P101615"	"ZNF565"
"265234"	"A_23_P101623"	"ZNF667"
"265235"	"A_23_P101636"	"KIR3DL2"
"265236"	"A_23_P101642"	"PTPRH"
"265237"	"A_23_P101655"	"ACTN4"
"265238"	"A_23_P101673"	"ATCAY"
"265239"	"A_23_P101684"	"CLC"
"265240"	"A_23_P101699"	"HDGFL2"
"265241"	"A_23_P101707"	"PLIN3"
