""	"probe_id"	"symbol"
"101"	"ASHGV40012201"	"AL669831.3"
"102"	"ASHGV40059231"	"AL669831.3"
"103"	"ASHGV40012803"	"LINC00115"
"104"	"ASHGV40012803"	"LINC01128"
"105"	"ASHGV40012803"	"AL669831.3"
"106"	"ASHGV40059468"	"LINC01128"
"107"	"ASHGV40059468"	"AL669831.3"
"108"	"ASHGV40000407"	"LINC01128"
"109"	"ASHGV40056749"	"LINC01128"
"110"	"ASHGV40023698"	"LINC01128"
"111"	"ASHGV40003581"	"FAM41C"
"112"	"ASHGV40056918"	"LINC02593"
"113"	"ASHGV40014664"	"LINC02593"
"114"	"ASHGV40014745"	"LINC02593"
"115"	"ASHGV40017584"	"SAMD11"
"116"	"ASHGV40023734"	"SAMD11"
"117"	"ASHGV40019422"	"NOC2L"
"118"	"ASHGV40023752"	"KLHL17"
"119"	"ASHGV40020444"	"KLHL17"
"120"	"ASHGV40023763"	"PLEKHN1"
"121"	"ASHGV40020965"	"PERM1"
"122"	"ASHGV40021336"	"AL645608.7"
"123"	"ASHGV40021475"	"HES4"
"124"	"ASHGV40022214"	"ISG15"
"125"	"ASHGV40022214"	"AL645608.1"
"126"	"ASHGV40003266"	"ISG15"
"127"	"ASHGV40023792"	"AGRN"
"128"	"ASHGV40057703"	"AL390719.1"
"129"	"ASHGV40022660"	"AL645608.8"
"130"	"ASHGV40022660"	"AL390719.1"
"131"	"ASHGV40000211"	"AL645608.8"
"132"	"ASHGV40000211"	"AL390719.1"
"133"	"ASHGV40024089"	"RNF223"
"134"	"ASHGV40024969"	"C1orf159"
"135"	"ASHGV40023821"	"LINC01342"
"136"	"ASHGV40023822"	"LINC01342"
"137"	"ASHGV40023836"	"AL390719.2"
"138"	"ASHGV40031126"	"TTLL10-AS1"
"139"	"ASHGV40031126"	"TTLL10"
"140"	"ASHGV40023848"	"TTLL10"
"141"	"ASHGV40032800"	"TNFRSF18"
"142"	"ASHGV40033519"	"TNFRSF4"
"143"	"ASHGV40034164"	"SDF4"
"144"	"ASHGV40023852"	"B3GALT6"
"145"	"ASHGV40036381"	"C1QTNF12"
"146"	"ASHGV40037266"	"AL162741.1"
"147"	"ASHGV40037607"	"UBE2J2"
"148"	"ASHGV40023872"	"SCNN1D"
"149"	"ASHGV40040303"	"ACAP3"
"150"	"ASHGV40023884"	"PUSL1"
"151"	"ASHGV40044112"	"INTS11"
"152"	"ASHGV40023889"	"CPTP"
"153"	"ASHGV40055964"	"CPTP"
"154"	"ASHGV40023894"	"TAS1R3"
"155"	"ASHGV40051122"	"DVL1"
"156"	"ASHGV40052692"	"MXRA8"
"157"	"ASHGV40054895"	"AURKAIP1"
"158"	"ASHGV40055874"	"CCNL2"
"159"	"ASHGV40056029"	"MRPL20-AS1"
"160"	"ASHGV40000982"	"MRPL20-AS1"
"161"	"ASHGV40005153"	"MRPL20"
"162"	"ASHGV40023927"	"AL391244.2"
"163"	"ASHGV40005226"	"ANKRD65"
"164"	"ASHGV40000672"	"ANKRD65"
"165"	"ASHGV40000672"	"AL391244.1"
"166"	"ASHGV40023939"	"TMEM88B"
"167"	"ASHGV40056064"	"LINC01770"
"168"	"ASHGV40005398"	"LINC01770"
"169"	"ASHGV40023944"	"VWA1"
"170"	"ASHGV40023951"	"ATAD3C"
"171"	"ASHGV40023966"	"ATAD3B"
"172"	"ASHGV40023979"	"ATAD3A"
"173"	"ASHGV40023966"	"ATAD3A"
"174"	"ASHGV40005521"	"TMEM240"
"175"	"ASHGV40005566"	"SSU72"
"176"	"ASHGV40023983"	"AL645728.1"
"177"	"ASHGV40005676"	"FNDC10"
"178"	"ASHGV40056114"	"AL691432.2"
"179"	"ASHGV40024029"	"MIB2"
"180"	"ASHGV40024039"	"MMP23B"
"181"	"ASHGV40003396"	"MMP23B"
"182"	"ASHGV40005768"	"CDK11B"
"183"	"ASHGV40002730"	"FO704657.1"
"184"	"ASHGV40006028"	"SLC35E2B"
"185"	"ASHGV40056144"	"AL691432.1"
"186"	"ASHGV40056144"	"SLC35E2B"
"187"	"ASHGV40003396"	"MMP23A"
"188"	"ASHGV40005768"	"CDK11A"
"189"	"ASHGV40005768"	"AL031282.2"
"190"	"ASHGV40056165"	"CDK11A"
"191"	"ASHGV40056165"	"AL031282.2"
"192"	"ASHGV40000418"	"AL031282.1"
"193"	"ASHGV40000418"	"AL031282.2"
"194"	"ASHGV40006652"	"AL031282.1"
"195"	"ASHGV40006652"	"SLC35E2A"
"196"	"ASHGV40006652"	"AL031282.2"
"197"	"ASHGV40006704"	"NADK"
"198"	"ASHGV40007020"	"GNB1"
"199"	"ASHGV40024077"	"AL109917.1"
"200"	"ASHGV40024090"	"CALML6"
"201"	"ASHGV40007212"	"TMEM52"
"202"	"ASHGV40007324"	"CFAP74"
"203"	"ASHGV40024096"	"CFAP74"
"204"	"ASHGV40007487"	"CFAP74"
"205"	"ASHGV40000172"	"CFAP74"
"206"	"ASHGV40007736"	"AL391845.2"
"207"	"ASHGV40007750"	"AL391845.2"
"208"	"ASHGV40024107"	"GABRD"
"209"	"ASHGV40007911"	"AL391845.1"
"210"	"ASHGV40007930"	"AL590822.2"
"211"	"ASHGV40007930"	"PRKCZ"
"212"	"ASHGV40024131"	"PRKCZ"
"213"	"ASHGV40024132"	"PRKCZ-AS1"
"214"	"ASHGV40024132"	"PRKCZ"
"215"	"ASHGV40007995"	"PRKCZ-AS1"
"216"	"ASHGV40007995"	"PRKCZ"
"217"	"ASHGV40008117"	"FAAP20"
"218"	"ASHGV40024142"	"FAAP20"
"219"	"ASHGV40003197"	"FAAP20"
"220"	"ASHGV40008274"	"FAAP20"
"221"	"ASHGV40000954"	"AL590822.1"
"222"	"ASHGV40000954"	"FAAP20"
"223"	"ASHGV40008392"	"AL590822.1"
"224"	"ASHGV40024169"	"SKI"
"225"	"ASHGV40024183"	"AL590822.3"
"226"	"ASHGV40008465"	"AL589739.1"
"227"	"ASHGV40008465"	"MORN1"
"228"	"ASHGV40024188"	"MORN1"
"229"	"ASHGV40008486"	"MORN1"
"230"	"ASHGV40008493"	"AL513477.1"
"231"	"ASHGV40008493"	"MORN1"
"232"	"ASHGV40008533"	"AL513477.2"
"233"	"ASHGV40008533"	"MORN1"
"234"	"ASHGV40008576"	"MORN1"
"235"	"ASHGV40008601"	"MORN1"
"236"	"ASHGV40024228"	"RER1"
"237"	"ASHGV40008764"	"PEX10"
"238"	"ASHGV40000594"	"AL139246.1"
"239"	"ASHGV40000594"	"PLCH2"
"240"	"ASHGV40008895"	"AL139246.4"
"241"	"ASHGV40008895"	"PLCH2"
"242"	"ASHGV40024268"	"PLCH2"
"243"	"ASHGV40008966"	"PANK4"
"244"	"ASHGV40009229"	"HES5"
"245"	"ASHGV40024279"	"AL139246.5"
"246"	"ASHGV40009420"	"TNFRSF14-AS1"
"247"	"ASHGV40000414"	"TNFRSF14-AS1"
"248"	"ASHGV40009379"	"TNFRSF14-AS1"
"249"	"ASHGV40024295"	"TNFRSF14"
"250"	"ASHGV40004668"	"AL139246.2"
"251"	"ASHGV40009420"	"AL139246.2"
"252"	"ASHGV40000582"	"AL139246.3"
"253"	"ASHGV40024319"	"PRXL2B"
"254"	"ASHGV40009486"	"MMEL1"
"255"	"ASHGV40024333"	"AL831784.1"
"256"	"ASHGV40024333"	"MMEL1"
"257"	"ASHGV40009733"	"TTC34"
"258"	"ASHGV40024335"	"AC242022.2"
"259"	"ASHGV40024335"	"TTC34"
"260"	"ASHGV40009850"	"AL592464.2"
"261"	"ASHGV40009886"	"AL592464.3"
"262"	"ASHGV40009886"	"AL592464.1"
"263"	"ASHGV40024338"	"AL592464.3"
"264"	"ASHGV40024352"	"ACTRT2"
"265"	"ASHGV40000997"	"PRDM16-DT"
"266"	"ASHGV40010197"	"PRDM16-DT"
"267"	"ASHGV40010229"	"AL008733.1"
"268"	"ASHGV40010229"	"PRDM16"
"269"	"ASHGV40010347"	"PRDM16"
"270"	"ASHGV40010397"	"PRDM16"
"271"	"ASHGV40010401"	"PRDM16"
"272"	"ASHGV40010464"	"PRDM16"
"273"	"ASHGV40010495"	"AL590438.1"
"274"	"ASHGV40010495"	"PRDM16"
"275"	"ASHGV40010644"	"PRDM16"
"276"	"ASHGV40024369"	"PRDM16"
"277"	"ASHGV40024380"	"ARHGEF16"
"278"	"ASHGV40010760"	"MEGF6"
"279"	"ASHGV40024398"	"TPRG1L"
"280"	"ASHGV40011022"	"WRAP73"
"281"	"ASHGV40011216"	"AL136528.1"
"282"	"ASHGV40011216"	"TP73"
"283"	"ASHGV40011259"	"AL136528.2"
"284"	"ASHGV40011259"	"TP73"
"285"	"ASHGV40024410"	"TP73"
"286"	"ASHGV40011339"	"TP73-AS1"
"287"	"ASHGV40011354"	"TP73-AS1"
"288"	"ASHGV40056527"	"TP73-AS1"
"289"	"ASHGV40024424"	"CCDC27"
"290"	"ASHGV40024429"	"SMIM1"
"291"	"ASHGV40011491"	"LRRC47"
"292"	"ASHGV40024432"	"AL365330.1"
"293"	"ASHGV40024432"	"LRRC47"
"294"	"ASHGV40011551"	"CEP104"
"295"	"ASHGV40024441"	"DFFB"
"296"	"ASHGV40011861"	"C1orf174"
"297"	"ASHGV40024447"	"LINC01134"
"298"	"ASHGV40011994"	"LINC01346"
"299"	"ASHGV40011994"	"LINC01345"
"300"	"ASHGV40024452"	"LINC01346"
"301"	"ASHGV40024455"	"LINC02780"
"302"	"ASHGV40024475"	"LINC01777"
"303"	"ASHGV40012215"	"AL355602.1"
"304"	"ASHGV40012249"	"AL355602.1"
"305"	"ASHGV40012267"	"Z98747.1"
"306"	"ASHGV40024481"	"Z98747.1"
"307"	"ASHGV40024494"	"LINC01646"
"308"	"ASHGV40024515"	"AJAP1"
"309"	"ASHGV40012620"	"AJAP1"
"310"	"ASHGV40024520"	"AJAP1"
"311"	"ASHGV40024526"	"LINC02781"
"312"	"ASHGV40012875"	"LINC02782"
"313"	"ASHGV40024566"	"Z98259.3"
"314"	"ASHGV40024568"	"Z98259.1"
"315"	"ASHGV40013692"	"AL365255.1"
"316"	"ASHGV40013733"	"AL365255.1"
"317"	"ASHGV40013733"	"AL365255.1"
"318"	"ASHGV40013909"	"NPHP4"
"319"	"ASHGV40002599"	"KCNAB2"
"320"	"ASHGV40014253"	"KCNAB2"
"321"	"ASHGV40024598"	"KCNAB2"
"322"	"ASHGV40014307"	"CHD5"
"323"	"ASHGV40056716"	"RPL22"
"324"	"ASHGV40056716"	"AL031847.2"
"325"	"ASHGV40014668"	"AL031847.1"
"326"	"ASHGV40014668"	"RPL22"
"327"	"ASHGV40024627"	"RNF207"
"328"	"ASHGV40014675"	"ICMT"
"329"	"ASHGV40024633"	"LINC00337"
"330"	"ASHGV40024636"	"HES3"
"331"	"ASHGV40014679"	"GPR153"
"332"	"ASHGV40014681"	"ACOT7"
"333"	"ASHGV40024640"	"AL031848.2"
"334"	"ASHGV40024640"	"ACOT7"
"335"	"ASHGV40014735"	"HES2"
"336"	"ASHGV40014794"	"AL031848.1"
"337"	"ASHGV40014794"	"ESPN"
"338"	"ASHGV40014803"	"AL031848.1"
"339"	"ASHGV40014803"	"ESPN"
"340"	"ASHGV40024649"	"ESPN"
"341"	"ASHGV40014829"	"TNFRSF25"
"342"	"ASHGV40015072"	"PLEKHG5"
"343"	"ASHGV40015227"	"NOL9"
"344"	"ASHGV40024661"	"TAS1R1"
"345"	"ASHGV40024677"	"ZBTB48"
"346"	"ASHGV40015438"	"KLHL21"
"347"	"ASHGV40024682"	"KLHL21"
"348"	"ASHGV40024682"	"PHF13"
"349"	"ASHGV40024701"	"THAP3"
"350"	"ASHGV40015498"	"DNAJC11"
"351"	"ASHGV40024709"	"LINC01672"
"352"	"ASHGV40004230"	"LINC01672"
"353"	"ASHGV40015681"	"CAMTA1-DT"
"354"	"ASHGV40015755"	"AL512330.1"
"355"	"ASHGV40015755"	"CAMTA1"
"356"	"ASHGV40024739"	"CAMTA1-IT1"
"357"	"ASHGV40024739"	"CAMTA1"
"358"	"ASHGV40056847"	"Z97987.1"
"359"	"ASHGV40056847"	"CAMTA1"
"360"	"ASHGV40015948"	"AL365194.1"
"361"	"ASHGV40015948"	"CAMTA1"
"362"	"ASHGV40015960"	"CAMTA1"
"363"	"ASHGV40016324"	"AL359881.3"
"364"	"ASHGV40016324"	"CAMTA1"
"365"	"ASHGV40016361"	"AL359881.2"
"366"	"ASHGV40016361"	"CAMTA1"
"367"	"ASHGV40016380"	"AL359881.1"
"368"	"ASHGV40016380"	"CAMTA1"
"369"	"ASHGV40024753"	"CAMTA1"
"370"	"ASHGV40024758"	"VAMP3"
"371"	"ASHGV40024758"	"Z98884.2"
"372"	"ASHGV40024760"	"VAMP3"
"373"	"ASHGV40001111"	"PER3"
"374"	"ASHGV40001111"	"Z98884.1"
"375"	"ASHGV40024784"	"PER3"
"376"	"ASHGV40016646"	"UTS2"
"377"	"ASHGV40016716"	"TNFRSF9"
"378"	"ASHGV40024803"	"PARK7"
"379"	"ASHGV40016800"	"PARK7"
"380"	"ASHGV40016844"	"ERRFI1"
"381"	"ASHGV40016894"	"ERRFI1"
"382"	"ASHGV40024815"	"AL034417.2"
"383"	"ASHGV40017046"	"AL034417.2"
"384"	"ASHGV40004778"	"LINC01714"
"385"	"ASHGV40017245"	"AL358876.2"
"386"	"ASHGV40024856"	"SLC45A1"
"387"	"ASHGV40017404"	"RERE"
"388"	"ASHGV40017479"	"RERE"
"389"	"ASHGV40004779"	"RERE-AS1"
"390"	"ASHGV40004779"	"RERE"
"391"	"ASHGV40024883"	"RERE"
"392"	"ASHGV40024887"	"RERE"
"393"	"ASHGV40024892"	"RERE"
"394"	"ASHGV40017667"	"AL357552.2"
"395"	"ASHGV40017667"	"RERE"
"396"	"ASHGV40024897"	"RERE"
"397"	"ASHGV40017711"	"ENO1"
"398"	"ASHGV40003866"	"ENO1-AS1"
"399"	"ASHGV40003866"	"ENO1"
"400"	"ASHGV40024908"	"CA6"
"401"	"ASHGV40017992"	"SLC2A7"
"402"	"ASHGV40018114"	"SLC2A5"
"403"	"ASHGV40018314"	"GPR157"
"404"	"ASHGV40060854"	"MIR34AHG"
"405"	"ASHGV40024910"	"MIR34AHG"
"406"	"ASHGV40024915"	"LNCTAM34A"
"407"	"ASHGV40024915"	"MIR34AHG"
"408"	"ASHGV40024924"	"H6PD"
"409"	"ASHGV40024936"	"SPSB1"
"410"	"ASHGV40004232"	"LINC02606"
"411"	"ASHGV40004231"	"LINC02606"
"412"	"ASHGV40018512"	"AL928921.1"
"413"	"ASHGV40024949"	"SLC25A33"
"414"	"ASHGV40024956"	"TMEM201"
"415"	"ASHGV40018568"	"PIK3CD-AS1"
"416"	"ASHGV40018568"	"PIK3CD"
"417"	"ASHGV40004807"	"PIK3CD-AS2"
"418"	"ASHGV40004807"	"PIK3CD"
"419"	"ASHGV40018602"	"PIK3CD-AS2"
"420"	"ASHGV40018602"	"PIK3CD"
"421"	"ASHGV40018615"	"PIK3CD"
"422"	"ASHGV40024978"	"PIK3CD"
"423"	"ASHGV40018634"	"CLSTN1"
"424"	"ASHGV40024982"	"AL357140.3"
"425"	"ASHGV40001159"	"AL357140.1"
"426"	"ASHGV40001159"	"CTNNBIP1"
"427"	"ASHGV40018785"	"CTNNBIP1"
"428"	"ASHGV40024988"	"LZIC"
"429"	"ASHGV40018868"	"LZIC"
"430"	"ASHGV40024995"	"NMNAT1"
"431"	"ASHGV40025004"	"RBP7"
"432"	"ASHGV40025030"	"UBE4B"
"433"	"ASHGV40025072"	"KIF1B"
"434"	"ASHGV40025091"	"PGD"
"435"	"ASHGV40019137"	"AL139424.1"
"436"	"ASHGV40025095"	"CENPS-CORT"
"437"	"ASHGV40025095"	"CENPS"
"438"	"ASHGV40003774"	"CENPS-CORT"
"439"	"ASHGV40003774"	"CENPS"
"440"	"ASHGV40002704"	"CENPS-CORT"
"441"	"ASHGV40002704"	"CENPS"
"442"	"ASHGV40025100"	"CENPS-CORT"
"443"	"ASHGV40025100"	"CENPS"
"444"	"ASHGV40025101"	"CORT"
"445"	"ASHGV40025101"	"CENPS-CORT"
"446"	"ASHGV40019144"	"CENPS-CORT"
"447"	"ASHGV40025104"	"AL354956.1"
"448"	"ASHGV40025104"	"DFFA"
"449"	"ASHGV40019177"	"DFFA"
"450"	"ASHGV40059842"	"PEX14"
"451"	"ASHGV40059843"	"PEX14"
"452"	"ASHGV40025118"	"PEX14"
"453"	"ASHGV40002728"	"AL139423.1"
"454"	"ASHGV40002728"	"CASZ1"
"455"	"ASHGV40019276"	"AL139423.1"
"456"	"ASHGV40019276"	"CASZ1"
"457"	"ASHGV40060062"	"CASZ1"
"458"	"ASHGV40060063"	"CASZ1"
"459"	"ASHGV40060284"	"CASZ1"
"460"	"ASHGV40060285"	"CASZ1"
"461"	"ASHGV40060504"	"CASZ1"
"462"	"ASHGV40060505"	"CASZ1"
"463"	"ASHGV40060694"	"CASZ1"
"464"	"ASHGV40060695"	"CASZ1"
"465"	"ASHGV40060716"	"CASZ1"
"466"	"ASHGV40060717"	"CASZ1"
"467"	"ASHGV40060738"	"CASZ1"
"468"	"ASHGV40060739"	"CASZ1"
"469"	"ASHGV40060759"	"CASZ1"
"470"	"ASHGV40060760"	"CASZ1"
"471"	"ASHGV40019799"	"C1orf127"
"472"	"ASHGV40025148"	"TARDBP"
"473"	"ASHGV40025148"	"AL109811.3"
"474"	"ASHGV40020036"	"AL109811.3"
"475"	"ASHGV40020036"	"MASP2"
"476"	"ASHGV40025156"	"AL109811.2"
"477"	"ASHGV40025156"	"AL109811.3"
"478"	"ASHGV40025156"	"MASP2"
"479"	"ASHGV40020167"	"SRM"
"480"	"ASHGV40020276"	"EXOSC10"
"481"	"ASHGV40025162"	"EXOSC10"
"482"	"ASHGV40057170"	"AL109811.1"
"483"	"ASHGV40057170"	"EXOSC10"
"484"	"ASHGV40001040"	"EXOSC10-AS1"
"485"	"ASHGV40001040"	"EXOSC10"
"486"	"ASHGV40057182"	"EXOSC10-AS1"
"487"	"ASHGV40020629"	"MTOR"
"488"	"ASHGV40004034"	"MTOR-AS1"
"489"	"ASHGV40004034"	"MTOR"
"490"	"ASHGV40025171"	"MTOR"
"491"	"ASHGV40025173"	"ANGPTL7"
"492"	"ASHGV40025173"	"MTOR"
"493"	"ASHGV40025175"	"UBIAD1"
"494"	"ASHGV40021026"	"AL031291.1"
"495"	"ASHGV40021130"	"DISP3"
"496"	"ASHGV40025203"	"DISP3"
"497"	"ASHGV40025209"	"LINC01647"
"498"	"ASHGV40021180"	"FBXO2"
"499"	"ASHGV40025217"	"FBXO44"
"500"	"ASHGV40025226"	"FBXO6"
"501"	"ASHGV40021388"	"MAD2L2"
"502"	"ASHGV40025232"	"DRAXIN"
"503"	"ASHGV40025235"	"DRAXIN"
"504"	"ASHGV40025244"	"AGTRAP"
"505"	"ASHGV40021491"	"AGTRAP"
"506"	"ASHGV40004780"	"AL953897.1"
"507"	"ASHGV40004780"	"C1orf167"
"508"	"ASHGV40025268"	"C1orf167"
"509"	"ASHGV40021563"	"MTHFR"
"510"	"ASHGV40025298"	"CLCN6"
"511"	"ASHGV40021745"	"NPPA"
"512"	"ASHGV40021745"	"CLCN6"
"513"	"ASHGV40025307"	"NPPA"
"514"	"ASHGV40025307"	"CLCN6"
"515"	"ASHGV40021768"	"NPPB"
"516"	"ASHGV40021811"	"AL021155.5"
"517"	"ASHGV40000164"	"KIAA2013"
"518"	"ASHGV40025330"	"PLOD1"
"519"	"ASHGV40025336"	"MFN2"
"520"	"ASHGV40025351"	"MIIP"
"521"	"ASHGV40025365"	"TNFRSF8"
"522"	"ASHGV40025376"	"TNFRSF1B"
"523"	"ASHGV40025432"	"VPS13D"
"524"	"ASHGV40025438"	"LINC02766"
"525"	"ASHGV40022232"	"DHRS3"
"526"	"ASHGV40025441"	"DHRS3"
"527"	"ASHGV40022280"	"AC254633.1"
"528"	"ASHGV40025451"	"AADACL4"
"529"	"ASHGV40025453"	"AADACL3"
"530"	"ASHGV40025457"	"C1orf158"
"531"	"ASHGV40025463"	"PRAMEF12"
"532"	"ASHGV40025474"	"PRAMEF1"
"533"	"ASHGV40022346"	"LINC01784"
"534"	"ASHGV40022357"	"PRAMEF11"
"535"	"ASHGV40057404"	"HNRNPCL1"
"536"	"ASHGV40022446"	"HNRNPCL1"
"537"	"ASHGV40025479"	"PRAMEF2"
"538"	"ASHGV40022515"	"PRAMEF4"
"539"	"ASHGV40057433"	"PRAMEF10"
"540"	"ASHGV40003077"	"PRAMEF7"
"541"	"ASHGV40025484"	"PRAMEF7"
"542"	"ASHGV40057431"	"PRAMEF6"
"543"	"ASHGV40022570"	"PRAMEF6"
"544"	"ASHGV40022587"	"PRAMEF6"
"545"	"ASHGV40022918"	"PRAMEF27"
"546"	"ASHGV40025522"	"PRAMEF27"
"547"	"ASHGV40022457"	"HNRNPCL3"
"548"	"ASHGV40022446"	"HNRNPCL3"
"549"	"ASHGV40057404"	"HNRNPCL3"
"550"	"ASHGV40003230"	"HNRNPCL3"
"551"	"ASHGV40022879"	"HNRNPCL2"
"552"	"ASHGV40057404"	"HNRNPCL2"
"553"	"ASHGV40022446"	"HNRNPCL2"
"554"	"ASHGV40025525"	"AC245056.1"
"555"	"ASHGV40003230"	"HNRNPCL4"
"556"	"ASHGV40057404"	"HNRNPCL4"
"557"	"ASHGV40022446"	"HNRNPCL4"
"558"	"ASHGV40057411"	"PRAMEF9"
"559"	"ASHGV40022918"	"PRAMEF9"
"560"	"ASHGV40023039"	"PRAMEF13"
"561"	"ASHGV40003113"	"PRAMEF18"
"562"	"ASHGV40022587"	"PRAMEF5"
"563"	"ASHGV40057431"	"PRAMEF5"
"564"	"ASHGV40025484"	"PRAMEF8"
"565"	"ASHGV40003077"	"PRAMEF8"
"566"	"ASHGV40057433"	"PRAMEF33"
"567"	"ASHGV40057438"	"PRAMEF15"
"568"	"ASHGV40025522"	"PRAMEF15"
"569"	"ASHGV40025525"	"AC243961.1"
"570"	"ASHGV40023039"	"PRAMEF14"
"571"	"ASHGV40057440"	"PRAMEF14"
"572"	"ASHGV40025527"	"PRAMEF17"
"573"	"ASHGV40025532"	"PRAMEF20"
"574"	"ASHGV40025544"	"PRAMEF20"
"575"	"ASHGV40023193"	"LRRC38"
"576"	"ASHGV40025547"	"LRRC38"
"577"	"ASHGV40025548"	"AL354712.1"
"578"	"ASHGV40025564"	"PDPN"
"579"	"ASHGV40023288"	"AL359771.1"
"580"	"ASHGV40023294"	"AL359771.1"
"581"	"ASHGV40025584"	"PRDM2"
"582"	"ASHGV40023401"	"KAZN"
"583"	"ASHGV40023438"	"KAZN"
"584"	"ASHGV40023466"	"KAZN"
"585"	"ASHGV40023490"	"KAZN"
"586"	"ASHGV40059232"	"KAZN"
"587"	"ASHGV40023549"	"KAZN"
"588"	"ASHGV40001068"	"AL357873.1"
"589"	"ASHGV40001068"	"KAZN"
"590"	"ASHGV40023645"	"KAZN"
