""	"probe_id"	"symbol"
"1"	"MOUSELNCRNA_32454"	"4933401J01Rik"
"2"	"MOUSELNCRNA_37661"	"Xkr4"
"3"	"MOUSELNCRNA_60781"	"Xkr4"
"4"	"MOUSELNCRNA_42930"	"Xkr4"
"5"	"MOUSELNCRNA_48228"	"Gm37180"
"6"	"MOUSELNCRNA_48228"	"Xkr4"
"7"	"MOUSELNCRNA_83328"	"Gm37363"
"8"	"MOUSELNCRNA_83328"	"Xkr4"
"9"	"MOUSELNCRNA_88587"	"Xkr4"
"10"	"MOUSELNCRNA_69523"	"Gm37686"
"11"	"MOUSELNCRNA_69523"	"Xkr4"
"12"	"MOUSELNCRNA_80111"	"Gm37329"
"13"	"MOUSELNCRNA_80111"	"Gm1992"
"14"	"MOUSELNCRNA_80111"	"Xkr4"
"15"	"MOUSELNCRNA_74852"	"Gm37329"
"16"	"MOUSELNCRNA_74852"	"Gm1992"
"17"	"MOUSELNCRNA_74852"	"Xkr4"
"18"	"MOUSELNCRNA_3161"	"Gm38148"
"19"	"MOUSELNCRNA_3161"	"Xkr4"
"20"	"MOUSELNCRNA_76055"	"Xkr4"
"21"	"MOUSELNCRNA_29646"	"Gm19938"
"22"	"MOUSELNCRNA_29646"	"Xkr4"
"23"	"MOUSELNCRNA_34914"	"Gm19938"
"24"	"MOUSELNCRNA_34914"	"Xkr4"
"25"	"MOUSELNCRNA_26242"	"Gm10568"
"26"	"MOUSELNCRNA_45423"	"Gm38385"
"27"	"MOUSELNCRNA_31561"	"Gm38385"
"28"	"MOUSELNCRNA_36839"	"Gm37381"
"29"	"MOUSELNCRNA_55951"	"Gm37381"
"30"	"MOUSELNCRNA_61159"	"Gm37381"
"31"	"MOUSELNCRNA_66394"	"Rp1"
"32"	"MOUSELNCRNA_71652"	"Rp1"
"33"	"MOUSELNCRNA_76970"	"Rp1"
"34"	"MOUSELNCRNA_12796"	"Rp1"
"35"	"MOUSELNCRNA_47906"	"Rp1"
"36"	"MOUSELNCRNA_53177"	"Rp1"
"37"	"MOUSELNCRNA_58414"	"Rp1"
"38"	"MOUSELNCRNA_7024"	"Rp1"
"39"	"MOUSELNCRNA_47346"	"Gm37483"
"40"	"MOUSELNCRNA_47346"	"Rp1"
"41"	"MOUSELNCRNA_68409"	"Sox17"
"42"	"MOUSELNCRNA_63619"	"Gm37587"
"43"	"MOUSELNCRNA_68852"	"Gm37587"
"44"	"MOUSELNCRNA_87796"	"Gm37587"
"45"	"MOUSELNCRNA_79428"	"Gm37323"
"46"	"MOUSELNCRNA_82488"	"Mrpl15"
"47"	"MOUSELNCRNA_7558"	"Gm37144"
"48"	"MOUSELNCRNA_7558"	"Mrpl15"
"49"	"MOUSELNCRNA_89900"	"Mrpl15"
"50"	"MOUSELNCRNA_30896"	"Lypla1"
"51"	"MOUSELNCRNA_30896"	"Gm37988"
"52"	"MOUSELNCRNA_57901"	"Lypla1"
"53"	"MOUSELNCRNA_57901"	"Gm37988"
"54"	"MOUSELNCRNA_36181"	"Gm37988"
"55"	"MOUSELNCRNA_28059"	"Tcea1"
"56"	"MOUSELNCRNA_28059"	"Gm37988"
"57"	"MOUSELNCRNA_41482"	"Tcea1"
"58"	"MOUSELNCRNA_81182"	"Tcea1"
"59"	"MOUSELNCRNA_34094"	"Gm37277"
"60"	"MOUSELNCRNA_46785"	"Gm37277"
"61"	"MOUSELNCRNA_29422"	"Rgs20"
"62"	"MOUSELNCRNA_51956"	"Rgs20"
"63"	"MOUSELNCRNA_57182"	"Gm17100"
"64"	"MOUSELNCRNA_57182"	"Rgs20"
"65"	"MOUSELNCRNA_62425"	"Gm37079"
"66"	"MOUSELNCRNA_62425"	"Rgs20"
"67"	"MOUSELNCRNA_6860"	"Gm16041"
"68"	"MOUSELNCRNA_6860"	"Rgs20"
"69"	"MOUSELNCRNA_3098"	"Rgs20"
"70"	"MOUSELNCRNA_12126"	"Rgs20"
"71"	"MOUSELNCRNA_44007"	"Atp6v1h"
"72"	"MOUSELNCRNA_38669"	"Atp6v1h"
"73"	"MOUSELNCRNA_9023"	"Atp6v1h"
"74"	"MOUSELNCRNA_49835"	"Gm37567"
"75"	"MOUSELNCRNA_49241"	"Gm38264"
"76"	"MOUSELNCRNA_18052"	"Oprk1"
"77"	"MOUSELNCRNA_60334"	"Gm37429"
"78"	"MOUSELNCRNA_55650"	"Npbwr1"
"79"	"MOUSELNCRNA_64933"	"Npbwr1"
"80"	"MOUSELNCRNA_75499"	"4732440D04Rik"
"81"	"MOUSELNCRNA_75499"	"Rb1cc1"
"82"	"MOUSELNCRNA_70861"	"4732440D04Rik"
"83"	"MOUSELNCRNA_70861"	"Rb1cc1"
"84"	"MOUSELNCRNA_76107"	"4732440D04Rik"
"85"	"MOUSELNCRNA_76107"	"Rb1cc1"
"86"	"MOUSELNCRNA_80708"	"Rb1cc1"
"87"	"MOUSELNCRNA_85907"	"Rb1cc1"
"88"	"MOUSELNCRNA_21730"	"Rb1cc1"
"89"	"MOUSELNCRNA_26979"	"Rb1cc1"
"90"	"MOUSELNCRNA_62095"	"Rb1cc1"
"91"	"MOUSELNCRNA_11036"	"Rb1cc1"
"92"	"MOUSELNCRNA_67392"	"Rb1cc1"
"93"	"MOUSELNCRNA_72707"	"Alkal1"
"94"	"MOUSELNCRNA_77961"	"Alkal1"
"95"	"MOUSELNCRNA_23267"	"Alkal1"
"96"	"MOUSELNCRNA_2970"	"St18"
"97"	"MOUSELNCRNA_8220"	"St18"
"98"	"MOUSELNCRNA_88395"	"St18"
"99"	"MOUSELNCRNA_34746"	"St18"
"100"	"MOUSELNCRNA_39972"	"St18"
"101"	"MOUSELNCRNA_45240"	"St18"
"102"	"MOUSELNCRNA_66213"	"St18"
"103"	"MOUSELNCRNA_50484"	"Gm42492"
"104"	"MOUSELNCRNA_81348"	"Gm42492"
"105"	"MOUSELNCRNA_60999"	"Pcmtd1"
"106"	"MOUSELNCRNA_66225"	"Pcmtd1"
"107"	"MOUSELNCRNA_71469"	"Gm26983"
"108"	"MOUSELNCRNA_71469"	"Pcmtd1"
"109"	"MOUSELNCRNA_76777"	"Gm38372"
"110"	"MOUSELNCRNA_76777"	"Pcmtd1"
"111"	"MOUSELNCRNA_55771"	"Pcmtd1"
"112"	"MOUSELNCRNA_82050"	"Pcmtd1"
"113"	"MOUSELNCRNA_22092"	"Pcmtd1"
"114"	"MOUSELNCRNA_51407"	"Gm26901"
"115"	"MOUSELNCRNA_56624"	"Gm26901"
"116"	"MOUSELNCRNA_57562"	"Gm26901"
"117"	"MOUSELNCRNA_61808"	"Gm26901"
"118"	"MOUSELNCRNA_67099"	"Gm26901"
"119"	"MOUSELNCRNA_72419"	"Gm26901"
"120"	"MOUSELNCRNA_8364"	"Gm26901"
"121"	"MOUSELNCRNA_73338"	"Gm30414"
"122"	"MOUSELNCRNA_78575"	"Gm38024"
"123"	"MOUSELNCRNA_78575"	"Sntg1"
"124"	"MOUSELNCRNA_77698"	"Gm16284"
"125"	"MOUSELNCRNA_77698"	"Sntg1"
"126"	"MOUSELNCRNA_83826"	"Gm38259"
"127"	"MOUSELNCRNA_83826"	"Sntg1"
"128"	"MOUSELNCRNA_82908"	"Gm38259"
"129"	"MOUSELNCRNA_82908"	"Sntg1"
"130"	"MOUSELNCRNA_2108"	"Sntg1"
"131"	"MOUSELNCRNA_88118"	"Sntg1"
"132"	"MOUSELNCRNA_89117"	"Gm37005"
"133"	"MOUSELNCRNA_89117"	"Sntg1"
"134"	"MOUSELNCRNA_2656"	"Sntg1"
"135"	"MOUSELNCRNA_56236"	"Sntg1"
"136"	"MOUSELNCRNA_46192"	"Sntg1"
"137"	"MOUSELNCRNA_64335"	"Gm6152"
"138"	"MOUSELNCRNA_64335"	"Sntg1"
"139"	"MOUSELNCRNA_74952"	"Sntg1"
"140"	"MOUSELNCRNA_69625"	"Sntg1"
"141"	"MOUSELNCRNA_40099"	"Gm7493"
"142"	"MOUSELNCRNA_40099"	"Sntg1"
"143"	"MOUSELNCRNA_85393"	"Gm37629"
"144"	"MOUSELNCRNA_85393"	"Sntg1"
"145"	"MOUSELNCRNA_90614"	"Gm37143"
"146"	"MOUSELNCRNA_90614"	"Sntg1"
"147"	"MOUSELNCRNA_28042"	"Rrs1"
