""	"probe_id"	"symbol"
"1"	"CUST_51240_PI429864622"	"AABR07000382.1"
"2"	"CUST_42221_PI429864042"	"AABR07000398.1"
"3"	"CUST_76959_PI429864622"	"Cited2"
"4"	"CUST_51240_PI429864622"	"Reps1"
"5"	"CUST_3969_PI429864628"	"Rps12"
"6"	"CUST_2645_PI429863999"	"Zbtb45"
"7"	"CUST_25238_PI429864622"	"Brsk1"
"8"	"CUST_77540_PI429863999"	"Syt5"
"9"	"CUST_72430_PI429864622"	"Clptm1"
"10"	"CUST_91511_PI429864622"	"Zfp526"
"11"	"CUST_91511_PI429864622"	"Gsk3a"
"12"	"CUST_98102_PI429864005"	"Cic"
"13"	"CUST_31489_PI429864042"	"AABR07002779.1"
"14"	"CUST_31489_PI429864042"	"AABR07002779.1"
"15"	"CUST_76091_PI429864622"	"Cebpa"
"16"	"CUST_26498_PI429864037"	"Tshz3"
"17"	"CUST_1091_PI429864005"	"Lrrc4b"
"18"	"CUST_83924_PI429864005"	"Pold1"
"19"	"CUST_10394_PI429864016"	"Ca11"
"20"	"CUST_64414_PI429864037"	"Nr2f2"
"21"	"CUST_44363_PI429864016"	"Sec11a"
"22"	"CUST_38437_PI429864622"	"Cpeb1"
"23"	"CUST_76204_PI429864005"	"Mex3b"
"24"	"CUST_52250_PI429864622"	"Tlnrd1"
"25"	"CUST_75099_PI429864622"	"Eed"
"26"	"CUST_31646_PI429864005"	"Stard10"
"27"	"CUST_62_PI429863999"	"Stim1"
"28"	"CUST_50141_PI429864622"	"Ilk"
"29"	"CUST_50141_PI429864622"	"Taf10"
"30"	"CUST_10508_PI429864622"	"Dchs1"
"31"	"CUST_32033_PI429864622"	"Lmo1"
"32"	"CUST_77886_PI429864622"	"Lmo1"
"33"	"CUST_21813_PI429864622"	"Eif4g2"
"34"	"CUST_4235_PI429864628"	"LOC100912427"
"35"	"CUST_21695_PI429864016"	"Ubfd1"
"36"	"CUST_86375_PI429864622"	"Ndufab1"
"37"	"CUST_23571_PI429864005"	"Maz"
"38"	"CUST_56344_PI429864005"	"Zfp629"
"39"	"CUST_17470_PI429864005"	"Zfp629"
"40"	"CUST_17832_PI429864016"	"Plpp4"
"41"	"CUST_42229_PI429863999"	"Nkx1-2"
"42"	"CUST_29600_PI429863999"	"Ebf3"
