""	"probe_id"	"symbol"
"1"	"ASMM10P012735"	"4933401J01Rik"
"2"	"ASMM10P010207"	"Xkr4"
"3"	"ASMM10P049230"	"Xkr4"
"4"	"ASMM10P012737"	"Gm37329"
"5"	"ASMM10P012737"	"Gm1992"
"6"	"ASMM10P012737"	"Xkr4"
"7"	"ASMM10P048219"	"Xkr4"
"8"	"ASMM10P051385"	"Gm19938"
"9"	"ASMM10P051385"	"Xkr4"
"10"	"ASMM10P013611"	"Gm38385"
"11"	"ASMM10P015894"	"Gm37381"
"12"	"ASMM10P018130"	"Rp1"
"13"	"humanlincRNA2190-_P1"	"Rp1"
"14"	"humanlincRNA2190+_P1"	"Rp1"
"15"	"ASMM10P020387"	"Rp1"
"16"	"ASMM10P026337"	"Rp1"
"17"	"ASMM10P029977"	"Rp1"
"18"	"ASMM10P035427"	"Rp1"
"19"	"ASMM10P040102"	"Rp1"
"20"	"ASMM10P012740"	"Gm37587"
"21"	"ASMM10P046591"	"Gm37323"
"22"	"ASMM10P047487"	"Gm6123"
"23"	"ASMM10P047711"	"Mrpl15"
"24"	"ASMM10P047807"	"Mrpl15"
"25"	"ASMM10P009932"	"Mrpl15"
"26"	"ASMM10P012760"	"Lypla1"
"27"	"ASMM10P012760"	"Gm37988"
"28"	"ASMM10P012764"	"Lypla1"
"29"	"ASMM10P012764"	"Gm37988"
"30"	"ASMM10P049012"	"Gm37988"
"31"	"ASMM10P012765"	"Tcea1"
"32"	"ASMM10P012765"	"Gm37988"
"33"	"ASMM10P005164"	"Tcea1"
"34"	"ASMM10P005164"	"Gm37988"
"35"	"ASMM10P012771"	"Tcea1"
"36"	"ASMM10P012778"	"Gm37277"
"37"	"ASMM10P049879"	"Rgs20"
"38"	"ASMM10P050140"	"Gm17100"
"39"	"ASMM10P050140"	"Rgs20"
"40"	"ASMM10P012782"	"Gm16041"
"41"	"ASMM10P012782"	"Rgs20"
"42"	"ASMM10P055617"	"Rgs20"
"43"	"ASMM10P050539"	"Rgs20"
"44"	"ASMM10P012783"	"Gm17101"
"45"	"ASMM10P012783"	"Rgs20"
"46"	"ASMM10P012798"	"Atp6v1h"
"47"	"ASMM10P006017"	"Oprk1"
"48"	"ASMM10P012803"	"Oprk1"
"49"	"ASMM10P051190"	"Npbwr1"
"50"	"ASMM10P012835"	"Rb1cc1"
"51"	"ASMM10P012873"	"Rb1cc1"
"52"	"ASMM10P043923"	"Alkal1"
"53"	"ASMM10P012877"	"Alkal1"
"54"	"ASMM10P002377"	"Gm19026"
"55"	"ASMM10P147"	"St18"
"56"	"ASMM10P656"	"St18"
"57"	"ASMM10P146"	"St18"
"58"	"ASMM10P655"	"St18"
"59"	"ASMM10P001552"	"St18"
"60"	"ASMM10P051729"	"Gm42492"
"61"	"ASMM10P012935"	"Pcmtd1"
"62"	"ASMM10P051970"	"Gm26901"
"63"	"ASMM10P050604"	"Gm26901"
"64"	"ASMM10P052194"	"Gm26901"
