""	"ID"	"symbol"
"1"	"ILMN_1243094"	"Thrsp"
"2"	"ILMN_1240307"	"LOC233991"
"3"	"ILMN_2486639"	"Prpf31"
"4"	"ILMN_1229397"	"Slc1a1"
"5"	"ILMN_1225873"	"Slc1a1"
"6"	"ILMN_1231752"	"Cndp1"
"7"	"ILMN_1257702"	"Lars"
"8"	"ILMN_1251148"	"Zfp329"
"9"	"ILMN_2691286"	"Zfp329"
"10"	"ILMN_1213242"	"LOC277902"
"11"	"ILMN_2728484"	"6030426L16Rik"
"12"	"ILMN_2748584"	"Dullard"
"13"	"ILMN_2519069"	"4930537H20Rik"
"14"	"ILMN_1213815"	"Mtap6"
"15"	"ILMN_1237075"	"Etfa"
"16"	"ILMN_2649966"	"Etfa"
"17"	"ILMN_2699167"	"Etfa"
"18"	"ILMN_2586958"	"9530095N04Rik"
"19"	"ILMN_2760075"	"Mga"
"20"	"ILMN_1255729"	"Npr1"
"21"	"ILMN_2765741"	"Mxi1"
"22"	"ILMN_2552695"	"5830436K05Rik"
"23"	"ILMN_1220813"	"Dtx3l"
"24"	"ILMN_2474182"	"Dars2"
"25"	"ILMN_1246455"	"Dars2"
"26"	"ILMN_2487904"	"A530058O07Rik"
"27"	"ILMN_2726288"	"9330152L17"
"28"	"ILMN_2770081"	"Ggt1"
"29"	"ILMN_1228338"	"Eps15"
"30"	"ILMN_1228128"	"LOC383272"
"31"	"ILMN_1231158"	"A930014I12Rik"
"32"	"ILMN_2498026"	"A930014I12Rik"
"33"	"ILMN_2746797"	"Hsf4"
"34"	"ILMN_1250946"	"Chst9"
"35"	"ILMN_1221608"	"Adam21"
"36"	"ILMN_1241860"	"LOC329339"
"37"	"ILMN_1252086"	"LOC632632"
"38"	"ILMN_1242795"	"Lat"
"39"	"ILMN_1215928"	"Tcf12"
"40"	"ILMN_2722602"	"Tcf12"
"41"	"ILMN_1243435"	"A130004B21Rik"
"42"	"ILMN_2460334"	"2900074G08Rik"
"43"	"ILMN_1258396"	"Mamdc4"
"44"	"ILMN_2528484"	"LOC639558"
"45"	"ILMN_2499862"	"AW228700"
"46"	"ILMN_2632083"	"Canx"
"47"	"ILMN_1215089"	"Fto"
"48"	"ILMN_2588254"	"Eif4a3"
"49"	"ILMN_2479282"	"6820402O20Rik"
"50"	"ILMN_1215497"	"A730071L15Rik"
"51"	"ILMN_1256774"	"Usp47"
"52"	"ILMN_2461152"	"Usp47"
"53"	"ILMN_1249419"	"Usp47"
"54"	"ILMN_3162252"	"Olfr1318"
"55"	"ILMN_2533951"	"LOC432491"
"56"	"ILMN_1240905"	"9130022K11Rik"
"57"	"ILMN_1256258"	"4930544L04Rik"
"58"	"ILMN_1236347"	"LOC382746"
"59"	"ILMN_1231568"	"Birc1cl"
"60"	"ILMN_1246181"	"Klra23"
"61"	"ILMN_2742750"	"Klra23"
"62"	"ILMN_1226717"	"scl0002241.1_50"
"63"	"ILMN_1242132"	"Trmt11"
"64"	"ILMN_1249602"	"Sprr2e"
"65"	"ILMN_2466708"	"D730048A03Rik"
"66"	"ILMN_2677580"	"Cfc1"
"67"	"ILMN_1236195"	"Fmo6"
"68"	"ILMN_2523947"	"Cdc42ep1"
"69"	"ILMN_1250030"	"Cdc42ep1"
"70"	"ILMN_1257054"	"D330004O07Rik"
"71"	"ILMN_1244715"	"Itgb1bp3"
"72"	"ILMN_2724880"	"Itgb1bp3"
"73"	"ILMN_2727022"	"Itgb1bp3"
"74"	"ILMN_2619762"	"Mc5r"
"75"	"ILMN_1240407"	"Slc4a1ap"
"76"	"ILMN_3161159"	"Slc6a19"
"77"	"ILMN_2757197"	"Thoc3"
"78"	"ILMN_1221501"	"5730469M10Rik"
"79"	"ILMN_2668083"	"LOC672173"
"80"	"ILMN_1220116"	"9630013H04Rik"
"81"	"ILMN_1213373"	"LOC193438"
"82"	"ILMN_1241005"	"Boc"
"83"	"ILMN_2526323"	"Espnl"
"84"	"ILMN_1249274"	"A930023F12Rik"
"85"	"ILMN_2726585"	"Nfib"
"86"	"ILMN_1234720"	"4930565N07Rik"
"87"	"ILMN_2695793"	"Fes"
"88"	"ILMN_2771794"	"Fes"
"89"	"ILMN_2544418"	"1810043M20Rik"
"90"	"ILMN_2541024"	"Mctp2"
"91"	"ILMN_2769318"	"Olfr711"
"92"	"ILMN_2541562"	"Il20rb"
"93"	"ILMN_2616497"	"Pabpc4"
"94"	"ILMN_1254501"	"A230070D14Rik"
"95"	"ILMN_2754425"	"Cdc5l"
"96"	"ILMN_2672664"	"Cdc5l"
"97"	"ILMN_2703899"	"Cdc5l"
"98"	"ILMN_2533598"	"LOC270122"
"99"	"ILMN_2506613"	"2810427C15Rik"
"100"	"ILMN_1257122"	"8030431D03Rik"
"101"	"ILMN_2513705"	"A1bg"
"102"	"ILMN_2417729"	"4933421A08Rik"
"103"	"ILMN_1253014"	"Erg"
"104"	"ILMN_2634226"	"Rapgef4"
"105"	"ILMN_1232378"	"Glo1"
"106"	"ILMN_1225857"	"Taf15"
"107"	"ILMN_2651496"	"Actr5"
"108"	"ILMN_1213287"	"Actr5"
"109"	"ILMN_2464271"	"MJ-4000-134_81"
"110"	"ILMN_1242057"	"D030041G16Rik"
"111"	"ILMN_1220311"	"2810003O05Rik"
"112"	"ILMN_2710431"	"Olfr944"
"113"	"ILMN_1242157"	"Olfr944"
"114"	"ILMN_2503447"	"Slc1a2"
"115"	"ILMN_2586293"	"G630052H11Rik"
"116"	"ILMN_2740318"	"1110012N22Rik"
"117"	"ILMN_2707887"	"C030004A17Rik"
"118"	"ILMN_2653842"	"C030004A17Rik"
"119"	"ILMN_2539306"	"LOC665446"
"120"	"ILMN_1257496"	"LOC665446"
"121"	"ILMN_2661422"	"Ramp2"
"122"	"ILMN_2685921"	"Chrnb1"
"123"	"ILMN_1256243"	"B830006A16Rik"
"124"	"ILMN_1244400"	"2900063K03Rik"
"125"	"ILMN_1232151"	"C130023I09Rik"
"126"	"ILMN_1257560"	"4732465E10Rik"
"127"	"ILMN_1227938"	"Ggnbp2"
"128"	"ILMN_1232481"	"Spag6"
"129"	"ILMN_2681236"	"Cldn8"
"130"	"ILMN_2623145"	"Cldn8"
"131"	"ILMN_1247558"	"A630025O09Rik"
"132"	"ILMN_1251462"	"9630011P09Rik"
"133"	"ILMN_1241380"	"6530403A03Rik"
"134"	"ILMN_2743020"	"6530403A03Rik"
"135"	"ILMN_1253877"	"Gcn1l1"
"136"	"ILMN_1235341"	"Gcn1l1"
"137"	"ILMN_1250969"	"Gcn1l1"
"138"	"ILMN_1260231"	"Gcn1l1"
"139"	"ILMN_2776876"	"BC021395"
"140"	"ILMN_1239180"	"BC021395"
"141"	"ILMN_1260483"	"Ift140"
"142"	"ILMN_1260493"	"Ift140"
"143"	"ILMN_2753726"	"Olfr813"
"144"	"ILMN_1228513"	"Nr1d2"
"145"	"ILMN_2602387"	"Nr1d2"
"146"	"ILMN_2734520"	"Lypla1"
"147"	"ILMN_2678547"	"Lypla1"
"148"	"ILMN_2516221"	"Tcrb-V8.2"
"149"	"ILMN_1232713"	"4933426E21Rik"
"150"	"ILMN_2488363"	"4930504B08Rik"
"151"	"ILMN_1226771"	"4930571O06Rik"
"152"	"ILMN_2482494"	"Trim16"
"153"	"ILMN_2475635"	"4921534H16Rik"
"154"	"ILMN_1233187"	"Max"
"155"	"ILMN_2677056"	"1500003O03Rik"
"156"	"ILMN_2702025"	"Mfap3"
"157"	"ILMN_2667618"	"Copg2"
"158"	"ILMN_2433984"	"2310002F09Rik"
"159"	"ILMN_2630772"	"Tceal5"
"160"	"ILMN_1259005"	"scl0003911.1_0"
"161"	"ILMN_2599783"	"Plec1"
"162"	"ILMN_2451256"	"Zfyve28"
"163"	"ILMN_2466149"	"Defcr8"
"164"	"ILMN_2640131"	"Slc7a4"
"165"	"ILMN_2453004"	"A230104O07Rik"
"166"	"ILMN_1255902"	"2500002A22Rik"
"167"	"ILMN_1252918"	"Npc1"
"168"	"ILMN_1246035"	"D430045C01Rik"
"169"	"ILMN_2421685"	"D130076G13Rik"
"170"	"ILMN_2474956"	"D430001N20"
"171"	"ILMN_1246015"	"D330027L06Rik"
"172"	"ILMN_2758199"	"Sord"
"173"	"ILMN_2778043"	"Lgals9"
"174"	"ILMN_2752873"	"Lgals9"
"175"	"ILMN_2716602"	"Lgals9"
"176"	"ILMN_1245725"	"Ccdc83"
"177"	"ILMN_1219556"	"Ccdc83"
"178"	"ILMN_1222712"	"BC003267"
"179"	"ILMN_1253130"	"5430437A18Rik"
"180"	"ILMN_2601043"	"Actr8"
"181"	"ILMN_2472932"	"8030425K09Rik"
"182"	"ILMN_3161385"	"LOC626115"
"183"	"ILMN_2497226"	"C230037E05Rik"
"184"	"ILMN_1219901"	"LOC383918"
"185"	"ILMN_2577567"	"1110050B14Rik"
"186"	"ILMN_2525204"	"Ddx23"
"187"	"ILMN_1258830"	"Ppap2a"
"188"	"ILMN_3163138"	"Kcnrg"
"189"	"ILMN_2748662"	"D130012P04Rik"
"190"	"ILMN_1216149"	"Gstm3"
"191"	"ILMN_1219393"	"Gstm3"
"192"	"ILMN_1216051"	"9130219B18Rik"
"193"	"ILMN_2663139"	"Pknox2"
"194"	"ILMN_1228567"	"Pknox2"
"195"	"ILMN_2686348"	"Pknox2"
"196"	"ILMN_1240258"	"5730406G12Rik"
"197"	"ILMN_2706547"	"1700042G07Rik"
"198"	"ILMN_2774349"	"LOC635993"
"199"	"ILMN_2530660"	"LOC381089"
"200"	"ILMN_2657980"	"Faah"
"201"	"ILMN_2766930"	"Faah"
"202"	"ILMN_2721789"	"Slc12a8"
"203"	"ILMN_1259233"	"D030068E18Rik"
"204"	"ILMN_2633350"	"Mfap4"
"205"	"ILMN_2614842"	"Gpihbp1"
"206"	"ILMN_1217969"	"Gpihbp1"
"207"	"ILMN_2722268"	"Cngb3"
"208"	"ILMN_1213037"	"LOC668921"
"209"	"ILMN_2769554"	"Serpini2"
"210"	"ILMN_2635402"	"Olfr849"
"211"	"ILMN_2613335"	"Lzts2"
"212"	"ILMN_1219159"	"LOC381100"
"213"	"ILMN_1247421"	"2810008H01Rik"
"214"	"ILMN_2719614"	"Erc1"
"215"	"ILMN_1250700"	"1110059G10Rik"
"216"	"ILMN_2517450"	"2900076A13Rik"
"217"	"ILMN_2727722"	"Pla2g4f"
"218"	"ILMN_2769521"	"Ptafr"
"219"	"ILMN_2469320"	"2610319H10Rik"
"220"	"ILMN_1219610"	"Cend1"
"221"	"ILMN_1215913"	"D430030F08Rik"
"222"	"ILMN_1253491"	"Abcc9"
"223"	"ILMN_2531319"	"LOC194360"
"224"	"ILMN_2696620"	"Rwdd4a"
"225"	"ILMN_2503465"	"2310063J23Rik"
"226"	"ILMN_2532903"	"LOC622335"
"227"	"ILMN_1227162"	"Cdh1"
"228"	"ILMN_1230904"	"Srrm1"
"229"	"ILMN_1249124"	"Thap2"
"230"	"ILMN_2622680"	"P2rx1"
"231"	"ILMN_2678106"	"P2rx1"
"232"	"ILMN_2749909"	"Serpinb5"
"233"	"ILMN_2762397"	"Fbxo25"
"234"	"ILMN_1221587"	"Ppp1r3e"
"235"	"ILMN_1249922"	"Ppp1r3e"
"236"	"ILMN_1220837"	"Git1"
"237"	"ILMN_1214899"	"Phospho1"
"238"	"ILMN_2629243"	"Dmbt1"
"239"	"ILMN_3161703"	"Olfr987"
"240"	"ILMN_1222730"	"C330006H24Rik"
"241"	"ILMN_3162431"	"AI846148"
"242"	"ILMN_2618795"	"Ptcd2"
"243"	"ILMN_2601308"	"Ptcd2"
"244"	"ILMN_1227209"	"Ptcd2"
"245"	"ILMN_1239205"	"Ptcd2"
"246"	"ILMN_2549613"	"9130023F12Rik"
"247"	"ILMN_1235010"	"Spna2"
"248"	"ILMN_1250879"	"scl0002128.1_63"
"249"	"ILMN_1239137"	"2210410D02Rik"
"250"	"ILMN_2590828"	"Olfr483"
"251"	"ILMN_1231007"	"Dgki"
"252"	"ILMN_2616556"	"Ctnnb1"
"253"	"ILMN_2696575"	"Ctnnb1"
"254"	"ILMN_2429498"	"4930554G03Rik"
"255"	"ILMN_2612283"	"Gata2"
"256"	"ILMN_2776941"	"Rhox4a"
"257"	"ILMN_2452354"	"0610040A22Rik"
"258"	"ILMN_1229430"	"Asnsd1"
"259"	"ILMN_1229211"	"Asnsd1"
"260"	"ILMN_1241527"	"Als2cr2"
"261"	"ILMN_1213360"	"6430548O12Rik"
"262"	"ILMN_2462771"	"9626958_329_rc"
"263"	"ILMN_2603581"	"Aurkaip1"
"264"	"ILMN_2478028"	"4930401B06Rik"
"265"	"ILMN_2606532"	"Ap1s3"
"266"	"ILMN_1223884"	"Ap1s3"
"267"	"ILMN_2611472"	"Ap1s3"
"268"	"ILMN_1234753"	"Hecw1"
"269"	"ILMN_2613505"	"Kifc2"
"270"	"ILMN_2695158"	"Kifc2"
"271"	"ILMN_2595460"	"Ccdc42"
"272"	"ILMN_2717514"	"Rbp1"
"273"	"ILMN_2712075"	"Lcn2"
"274"	"ILMN_2463146"	"Sypl"
"275"	"ILMN_2450949"	"Sypl"
"276"	"ILMN_2487847"	"F830021D11Rik"
"277"	"ILMN_1234543"	"Tbxas1"
"278"	"ILMN_2443743"	"6720411N02Rik"
"279"	"ILMN_1233812"	"3110050L10Rik"
"280"	"ILMN_2775450"	"Arhgap11a"
"281"	"ILMN_1229328"	"Arhgap11a"
"282"	"ILMN_2734062"	"Drd1a"
"283"	"ILMN_2465751"	"Tnfrsf18"
"284"	"ILMN_1251841"	"LOC381630"
"285"	"ILMN_2753444"	"Stxbp4"
"286"	"ILMN_2451238"	"C030027L06Rik"
"287"	"ILMN_1220454"	"Anapc13"
"288"	"ILMN_1224811"	"4631416I11Rik"
"289"	"ILMN_1216822"	"Insig2"
"290"	"ILMN_1234858"	"Insig2"
"291"	"ILMN_2643252"	"D11Bwg0280e"
"292"	"ILMN_1220301"	"Cebpe"
"293"	"ILMN_2426530"	"4933437G19Rik"
"294"	"ILMN_2687602"	"Pou2f2"
"295"	"ILMN_1217257"	"4921511C10Rik"
"296"	"ILMN_1237138"	"A930038D06Rik"
"297"	"ILMN_1241022"	"mt-Nd4"
"298"	"ILMN_2481962"	"scl0002395.1_4"
"299"	"ILMN_1221332"	"Ppyr1"
"300"	"ILMN_1221160"	"Unc13c"
"301"	"ILMN_2446691"	"Unc13c"
"302"	"ILMN_3162729"	"Zmiz2"
"303"	"ILMN_2479611"	"Fbxl10"
"304"	"ILMN_1252046"	"Fbxl10"
"305"	"ILMN_2431638"	"Fbxl10"
"306"	"ILMN_1215434"	"Fbxl10"
"307"	"ILMN_2451769"	"Fbxl10"
"308"	"ILMN_2508173"	"Zfp369"
"309"	"ILMN_2520663"	"Zfp369"
"310"	"ILMN_1217701"	"4833431P16Rik"
"311"	"ILMN_2485104"	"9230114J08Rik"
"312"	"ILMN_1248687"	"Gm98"
"313"	"ILMN_1255809"	"4933400E14Rik"
"314"	"ILMN_1230581"	"A730022C13Rik"
"315"	"ILMN_2419481"	"B230337E12Rik"
"316"	"ILMN_2589057"	"Timd4"
"317"	"ILMN_2471380"	"2810482I07Rik"
"318"	"ILMN_1218467"	"Pde1c"
"319"	"ILMN_1223293"	"Pde1c"
"320"	"ILMN_1223545"	"Pde1c"
"321"	"ILMN_1214226"	"scl000542.1_1"
"322"	"ILMN_2708340"	"1700029F09Rik"
"323"	"ILMN_2544603"	"2610015J01Rik"
"324"	"ILMN_1237006"	"Churc1"
"325"	"ILMN_2420641"	"2810425M01Rik"
"326"	"ILMN_2771282"	"Olfr69"
"327"	"ILMN_1257908"	"4933404A18Rik"
"328"	"ILMN_1218362"	"LOC433259"
"329"	"ILMN_1232909"	"LOC244111"
"330"	"ILMN_2689346"	"Negr1"
"331"	"ILMN_1249071"	"Negr1"
"332"	"ILMN_1227966"	"9627521_4963"
"333"	"ILMN_1248574"	"LOC329993"
"334"	"ILMN_1213393"	"Cd300lb"
"335"	"ILMN_3161722"	"LOC432867"
"336"	"ILMN_1255385"	"Chst1"
"337"	"ILMN_2422352"	"6720490N10Rik"
"338"	"ILMN_1237781"	"LOC333588"
"339"	"ILMN_2443230"	"Golph2"
"340"	"ILMN_2466619"	"MJ-4000-127_2022"
"341"	"ILMN_1259744"	"Thy1"
"342"	"ILMN_2644350"	"Thy1"
"343"	"ILMN_2448070"	"8430425A16Rik"
"344"	"ILMN_2656986"	"A830058L05Rik"
"345"	"ILMN_1223548"	"Npal2"
"346"	"ILMN_2723369"	"Npal2"
"347"	"ILMN_1254188"	"Ankrd22"
"348"	"ILMN_1243747"	"4833406L22Rik"
"349"	"ILMN_1245704"	"1200013F24Rik"
"350"	"ILMN_1229465"	"D330018I10Rik"
"351"	"ILMN_2445926"	"Xylb"
"352"	"ILMN_2443139"	"1110067I12Rik"
"353"	"ILMN_2613422"	"Itk"
"354"	"ILMN_2434951"	"9629812_603_rc"
"355"	"ILMN_2509508"	"MJ-2000-87_1614"
"356"	"ILMN_1232222"	"A530016E13Rik"
"357"	"ILMN_1235601"	"LOC224572"
"358"	"ILMN_2641301"	"Apoa5"
"359"	"ILMN_2505283"	"Tmem165"
"360"	"ILMN_1259982"	"Aqp5"
"361"	"ILMN_1227756"	"Gpld1"
"362"	"ILMN_1248286"	"2310051F07Rik"
"363"	"ILMN_2561749"	"A630072I12Rik"
"364"	"ILMN_1228631"	"Nkd2"
"365"	"ILMN_1234387"	"Acp1"
"366"	"ILMN_1256754"	"A230055A07Rik"
"367"	"ILMN_2631576"	"Dnajb11"
"368"	"ILMN_2646187"	"5830443L24Rik"
"369"	"ILMN_1224430"	"Nfatc1"
"370"	"ILMN_2594962"	"Nfatc1"
"371"	"ILMN_2647739"	"Nfatc1"
"372"	"ILMN_2677016"	"Dhx16"
"373"	"ILMN_2769178"	"Tcfcp2"
"374"	"ILMN_1216747"	"IGKV11-125_AJ231256_Ig_kappa_variable_11-125_15"
"375"	"ILMN_2421570"	"2310046G18Rik"
"376"	"ILMN_1216308"	"Zfp574"
"377"	"ILMN_2773800"	"Mmp17"
"378"	"ILMN_1221176"	"4833419P04Rik"
"379"	"ILMN_2595232"	"AA986860"
"380"	"ILMN_2630707"	"5530400B04Rik"
"381"	"ILMN_1234950"	"LOC236729"
"382"	"ILMN_2544543"	"2210409B11Rik"
"383"	"ILMN_1242287"	"LOC384865"
"384"	"ILMN_2482786"	"2600011E07Rik"
"385"	"ILMN_2593917"	"Tcerg1"
"386"	"ILMN_2416594"	"2310061N23Rik"
"387"	"ILMN_2689986"	"Dnaja4"
"388"	"ILMN_1242041"	"Dnaja4"
"389"	"ILMN_2642165"	"Angpt2"
"390"	"ILMN_1234487"	"Angpt2"
"391"	"ILMN_2713866"	"Ptger3"
"392"	"ILMN_2770867"	"Ptger3"
"393"	"ILMN_1238285"	"Dcun1d5"
"394"	"ILMN_2741537"	"Maf1"
"395"	"ILMN_1251736"	"A930038C07Rik"
"396"	"ILMN_2743569"	"Coro1b"
"397"	"ILMN_2577593"	"EG433180"
"398"	"ILMN_2677792"	"Cyp2c39"
"399"	"ILMN_2451423"	"22164589_4349_rc"
"400"	"ILMN_1251977"	"Ccdc102a"
"401"	"ILMN_1226683"	"Psmb8"
"402"	"ILMN_2462164"	"Psmb8"
"403"	"ILMN_1237796"	"9530092O11Rik"
"404"	"ILMN_1232317"	"Sstr5"
"405"	"ILMN_3160479"	"Olfr94"
"406"	"ILMN_2727376"	"Ero1l"
"407"	"ILMN_1242333"	"Immp2l"
"408"	"ILMN_1214416"	"Zfp143"
"409"	"ILMN_2588432"	"Slco6b1"
"410"	"ILMN_2610470"	"Serpinb9g"
"411"	"ILMN_1224048"	"LOC385242"
"412"	"ILMN_2760020"	"Cxcl13"
"413"	"ILMN_2524016"	"Camsap1l1"
"414"	"ILMN_3162752"	"MGC129481"
"415"	"ILMN_1223283"	"Olfr482"
"416"	"ILMN_1248897"	"scl0002224.1_11"
"417"	"ILMN_1241866"	"Arpp21"
"418"	"ILMN_2685183"	"Arpp21"
"419"	"ILMN_2530417"	"Pnldc1"
"420"	"ILMN_1249503"	"4932412G04Rik"
"421"	"ILMN_2423880"	"Nup35"
"422"	"ILMN_2652270"	"Slmo1"
"423"	"ILMN_2423984"	"Katnb1"
"424"	"ILMN_2434503"	"Trpc4ap"
"425"	"ILMN_1225522"	"Trpc4ap"
"426"	"ILMN_1225919"	"Znrf4"
"427"	"ILMN_2438131"	"1110020A10Rik"
"428"	"ILMN_2572227"	"D14Abb1e"
"429"	"ILMN_2674200"	"Ddef2"
"430"	"ILMN_1255561"	"Hspa5"
"431"	"ILMN_1216694"	"A430088C08Rik"
"432"	"ILMN_1245605"	"Bai1"
"433"	"ILMN_1216323"	"Lrrtm2"
"434"	"ILMN_1234561"	"4921509C19Rik"
"435"	"ILMN_1237853"	"Tram1l1"
"436"	"ILMN_2593813"	"Armc8"
"437"	"ILMN_2715784"	"Armc8"
"438"	"ILMN_2735080"	"Armc8"
"439"	"ILMN_1230072"	"Armc8"
"440"	"ILMN_2471491"	"4930442E04Rik"
"441"	"ILMN_2451116"	"2610007B07Rik"
"442"	"ILMN_1249767"	"Thbd"
"443"	"ILMN_1223508"	"E030037J05Rik"
"444"	"ILMN_2623216"	"Pgrmc1"
"445"	"ILMN_2482427"	"Zfp106"
"446"	"ILMN_1241376"	"Zfp106"
"447"	"ILMN_1218695"	"Zfp106"
"448"	"ILMN_2468715"	"Zfp82"
"449"	"ILMN_2627041"	"Cx3cl1"
"450"	"ILMN_2420209"	"6430511F03"
"451"	"ILMN_2432423"	"6530413G14Rik"
"452"	"ILMN_1215025"	"5430428G01Rik"
"453"	"ILMN_2539925"	"LOC673607"
"454"	"ILMN_2606173"	"Olfr432"
"455"	"ILMN_1222673"	"Olfr1084"
"456"	"ILMN_1230114"	"Agpt"
"457"	"ILMN_2669750"	"Otoa"
"458"	"ILMN_2735754"	"Otoa"
"459"	"ILMN_2749280"	"Clec1b"
"460"	"ILMN_2605372"	"Clec1b"
"461"	"ILMN_2687408"	"Serpinb3a"
"462"	"ILMN_2755702"	"Serpinb3a"
"463"	"ILMN_1242211"	"9330154K18Rik"
"464"	"ILMN_1260603"	"LOC241950"
"465"	"ILMN_1244934"	"Gabrr3"
"466"	"ILMN_1220331"	"Dapk1"
"467"	"ILMN_2737982"	"Dapk1"
"468"	"ILMN_1221994"	"E430007C11Rik"
"469"	"ILMN_2489325"	"4933417A01Rik"
"470"	"ILMN_1226300"	"LOC634480"
"471"	"ILMN_1233999"	"Ppp3cc"
"472"	"ILMN_1232408"	"Rapgef1"
"473"	"ILMN_2496180"	"Rapgef1"
"474"	"ILMN_2417221"	"Rapgef1"
"475"	"ILMN_1241825"	"Lor"
"476"	"ILMN_1230285"	"1200016L19Rik"
"477"	"ILMN_1233908"	"LOC385258"
"478"	"ILMN_1259017"	"Mtap2"
"479"	"ILMN_1240335"	"Mtap2"
"480"	"ILMN_2645890"	"Mtap2"
"481"	"ILMN_1224188"	"Mtap2"
"482"	"ILMN_3162193"	"G430095P16Rik"
"483"	"ILMN_2572977"	"Atic"
"484"	"ILMN_1220049"	"scl0001534.1_16"
"485"	"ILMN_1220264"	"A130002D19Rik"
"486"	"ILMN_1231213"	"1810007A24Rik"
"487"	"ILMN_1255073"	"Trip"
"488"	"ILMN_1255483"	"Arl4a"
"489"	"ILMN_1234231"	"LOC382461"
"490"	"ILMN_1230216"	"4930421P05Rik"
"491"	"ILMN_2595368"	"4930442G15Rik"
"492"	"ILMN_1252414"	"D630014H12Rik"
"493"	"ILMN_1213957"	"LOC332100"
"494"	"ILMN_1231147"	"Tspan13"
"495"	"ILMN_1218371"	"LOC625074"
"496"	"ILMN_2569145"	"4631409F12Rik"
"497"	"ILMN_1260020"	"Pcdh1"
"498"	"ILMN_2597660"	"Pcdh1"
"499"	"ILMN_1255051"	"Hsfy2"
"500"	"ILMN_1237970"	"LOC269899"
"501"	"ILMN_2644185"	"Apof"
"502"	"ILMN_1243146"	"5330408N05Rik"
"503"	"ILMN_2551723"	"3000003G13Rik"
"504"	"ILMN_2473785"	"D10Ertd755e"
"505"	"ILMN_2725504"	"Ddx52"
"506"	"ILMN_2633912"	"4921526F01Rik"
"507"	"ILMN_1229016"	"A530058L02Rik"
"508"	"ILMN_2627013"	"Zfp710"
"509"	"ILMN_2748384"	"Zfp710"
"510"	"ILMN_2629335"	"Nxf7"
"511"	"ILMN_1251170"	"Aff4"
"512"	"ILMN_1231724"	"Resp18"
"513"	"ILMN_1227430"	"Zfp278"
"514"	"ILMN_1247102"	"E530018O14Rik"
"515"	"ILMN_2721865"	"Sfrs16"
