""	"probe_id"	"symbol"
"1"	13685	"MTATP6P1"
"2"	13685	"AL669831.3"
"3"	16323	"AL390719.1"
"4"	7117	"AL390719.1"
"5"	17787	"AL390719.1"
"6"	3677	"AL645608.8"
"7"	3677	"AL390719.1"
"8"	16026	"AL645608.8"
"9"	16026	"AL390719.1"
"10"	25252	"AL645608.8"
"11"	25252	"AL390719.1"
"12"	28253	"AL390719.1"
"13"	3607	"AL390719.1"
"14"	8907	"AL390719.1"
"15"	20347	"AL390719.1"
"16"	22555	"AL390719.1"
"17"	31896	"AL390719.1"
"18"	35910	"AL390719.1"
"19"	16903	"AL162741.1"
"20"	15222	"AL162741.1"
"21"	3752	"AL162741.1"
"22"	8300	"AL162741.1"
"23"	37447	"AL162741.1"
"24"	24014	"AL162741.1"
"25"	24619	"AL162741.1"
"26"	11726	"AL109917.1"
"27"	20804	"AL109917.1"
"28"	18902	"AL109917.1"
"29"	42498	"AL109917.1"
"30"	11961	"AL109917.1"
"31"	3035	"AL109917.1"
"32"	37263	"AL109917.1"
"33"	27973	"AL590822.3"
"34"	27973	"MORN1"
"35"	39756	"AL590822.3"
"36"	39756	"MORN1"
"37"	32447	"AL590822.3"
"38"	32447	"MORN1"
"39"	42600	"AL590822.3"
"40"	42600	"MORN1"
"41"	17533	"AL590822.3"
"42"	17533	"MORN1"
"43"	11756	"AL590822.3"
"44"	11756	"MORN1"
"45"	36294	"AL590822.3"
"46"	36294	"MORN1"
"47"	6646	"HES5"
"48"	7336	"HES5"
"49"	31620	"HES5"
"50"	33136	"HES5"
"51"	18715	"HES5"
"52"	21036	"HES5"
"53"	21911	"HES5"
"54"	39486	"HES5"
"55"	906	"HES5"
"56"	23928	"HES5"
"57"	31829	"HES5"
"58"	34800	"HES5"
"59"	23635	"HES5"
"60"	24956	"HES5"
"61"	34963	"HES5"
"62"	44640	"HES5"
"63"	4302	"HES5"
"64"	7846	"HES5"
"65"	21394	"HES5"
"66"	25064	"HES5"
"67"	10437	"HES5"
"68"	11491	"HES5"
"69"	15914	"HES5"
"70"	37540	"HES5"
"71"	3741	"HES5"
"72"	23378	"HES5"
"73"	34631	"HES5"
"74"	41771	"HES5"
"75"	12809	"LINC01134"
"76"	43733	"LINC01134"
"77"	34681	"LINC01134"
"78"	13057	"LINC01134"
"79"	10483	"LINC01134"
"80"	32739	"LINC01134"
"81"	25654	"LINC01134"
"82"	1333	"AJAP1"
"83"	19338	"AJAP1"
"84"	13178	"AJAP1"
"85"	11381	"AJAP1"
"86"	41873	"AJAP1"
"87"	23382	"AJAP1"
"88"	2774	"AJAP1"
"89"	34279	"Z98259.1"
"90"	18546	"Z98259.1"
"91"	21056	"Z98259.1"
"92"	35852	"Z98259.1"
"93"	27321	"Z98259.1"
"94"	23926	"Z98259.1"
"95"	2778	"Z98259.1"
"96"	24015	"CAMTA1"
"97"	44131	"CAMTA1"
"98"	31494	"CAMTA1"
"99"	30077	"CAMTA1"
"100"	34385	"CAMTA1"
"101"	33145	"CAMTA1"
"102"	31912	"CAMTA1"
"103"	45195	"CAMTA1"
"104"	12660	"CAMTA1"
"105"	31459	"CAMTA1"
"106"	12436	"CAMTA1"
"107"	13792	"CAMTA1"
"108"	12381	"CAMTA1"
"109"	35681	"CAMTA1"
"110"	38948	"CAMTA1"
"111"	39780	"CAMTA1"
"112"	4502	"CAMTA1"
"113"	8459	"CAMTA1"
"114"	8012	"CAMTA1"
"115"	8787	"CAMTA1"
"116"	28324	"CAMTA1"
"117"	36444	"AL359881.3"
"118"	36444	"CAMTA1"
"119"	34405	"AL359881.3"
"120"	34405	"CAMTA1"
"121"	34444	"AL359881.3"
"122"	34444	"CAMTA1"
"123"	11957	"AL359881.3"
"124"	11957	"CAMTA1"
"125"	13850	"AL359881.3"
"126"	13850	"CAMTA1"
"127"	1858	"AL359881.3"
"128"	1858	"CAMTA1"
"129"	2766	"AL359881.3"
"130"	2766	"CAMTA1"
"131"	4397	"ERRFI1"
"132"	7313	"ERRFI1"
"133"	16471	"ERRFI1"
"134"	16978	"ERRFI1"
"135"	11897	"ERRFI1"
"136"	22638	"ERRFI1"
"137"	35591	"ERRFI1"
"138"	43410	"ERRFI1"
"139"	2611	"ERRFI1"
"140"	24431	"ERRFI1"
"141"	28781	"ERRFI1"
"142"	29458	"ERRFI1"
"143"	15847	"ERRFI1"
"144"	21643	"ERRFI1"
"145"	24773	"ERRFI1"
"146"	43223	"ERRFI1"
"147"	4821	"ERRFI1"
"148"	14530	"ERRFI1"
"149"	15600	"ERRFI1"
"150"	20847	"ERRFI1"
"151"	8184	"ERRFI1"
"152"	8404	"ERRFI1"
"153"	12001	"ERRFI1"
"154"	35021	"ERRFI1"
"155"	1077	"ERRFI1"
"156"	1833	"ERRFI1"
"157"	27642	"ERRFI1"
"158"	44075	"ERRFI1"
"159"	27976	"MIR34AHG"
"160"	3769	"MIR34AHG"
"161"	17200	"MIR34AHG"
"162"	42178	"MIR34AHG"
"163"	18804	"MIR34AHG"
"164"	6250	"MIR34AHG"
"165"	42133	"MIR34AHG"
"166"	14019	"AL357140.1"
"167"	14019	"CTNNBIP1"
"168"	16672	"AL357140.1"
"169"	16672	"CTNNBIP1"
"170"	13807	"AL357140.1"
"171"	13807	"CTNNBIP1"
"172"	15658	"AL357140.1"
"173"	15658	"CTNNBIP1"
"174"	17629	"AL357140.1"
"175"	17629	"CTNNBIP1"
"176"	14889	"AL357140.1"
"177"	14889	"CTNNBIP1"
"178"	15965	"AL357140.1"
"179"	15965	"CTNNBIP1"
"180"	33984	"LZIC"
"181"	8678	"LZIC"
"182"	22172	"LZIC"
"183"	17447	"LZIC"
"184"	40902	"LZIC"
"185"	33323	"LZIC"
"186"	16219	"LZIC"
"187"	26004	"AL109811.1"
"188"	26004	"EXOSC10"
"189"	9591	"AL109811.1"
"190"	9591	"EXOSC10"
"191"	39774	"AL109811.1"
"192"	39774	"EXOSC10"
"193"	14803	"AL109811.1"
"194"	14803	"EXOSC10"
"195"	19998	"AL109811.1"
"196"	19998	"EXOSC10"
"197"	37283	"AL109811.1"
"198"	37283	"EXOSC10"
"199"	41173	"AL109811.1"
"200"	41173	"EXOSC10"
