""	"ID"	"symbol"
"1"	"A_42_P453055"	"Bcam"
"2"	"A_42_P453737"	""
"3"	"A_42_P453894"	"Mien1"
"4"	"A_42_P453935"	"Naca"
"5"	"A_42_P453959"	"Lrsam1"
"6"	"A_42_P453976"	"Ifitm6"
"7"	"A_42_P454824"	"Ap2a1"
"8"	"A_42_P454907"	"Cdh23"
"9"	"A_42_P454929"	"Cdc42ep5"
"10"	"A_42_P454990"	"Jarid1a"
"11"	"A_42_P455025"	""
"12"	"A_42_P455078"	"Zfp207"
"13"	"A_42_P455531"	"Chrm3"
"14"	"A_42_P455785"	"Copb1"
"15"	"A_42_P455825"	""
"16"	"A_42_P455863"	"Rps7"
"17"	"A_42_P455886"	"RGD1308430"
"18"	"A_42_P455982"	"Pgm2"
"19"	"A_42_P456155"	"Uqcr11"
"20"	"A_42_P456277"	"Jarid1a"
"21"	"A_42_P456701"	"Mtfmt"
"22"	"A_42_P456939"	"Slc35b4"
"23"	"A_42_P457003"	"Pdgfra"
"24"	"A_42_P457756"	"Pkib"
"25"	"A_42_P457773"	"Txndc15"
"26"	"A_42_P457895"	"Supv3l1"
"27"	"A_42_P458060"	"Myadml2"
"28"	"A_42_P458524"	""
"29"	"A_42_P458530"	"Ripk3"
"30"	"A_42_P458760"	""
"31"	"A_42_P458876"	"Muc5ac"
"32"	"A_42_P458880"	"Elk4"
"33"	"A_42_P459149"	"Phkg2"
"34"	"A_42_P459306"	"Rnasek"
"35"	"A_42_P459349"	"Pkdcc"
"36"	"A_42_P459431"	"Bphl"
"37"	"A_42_P459574"	"Chchd10"
"38"	"A_42_P459774"	""
"39"	"A_42_P460021"	"Adcy10"
"40"	"A_42_P460122"	"Higd2a"
"41"	"A_42_P460152"	"Lrp6"
"42"	"A_42_P460340"	"Mal2"
"43"	"A_42_P460609"	"Gabarapl2"
"44"	"A_42_P460737"	"Psd3"
"45"	"A_42_P460758"	""
"46"	"A_42_P460785"	"Amacr"
"47"	"A_42_P461587"	"Ngf"
