""	"probe_id"	"symbol"
"1"	688	"WASH7P"
"2"	1387	"MIR1302-2HG"
"3"	648	"FAM138A"
"4"	355	"AL627309.5"
"5"	1707	"AP006222.2"
"6"	1707	"AP006222.1"
"7"	355	"AL732372.2"
"8"	1964	"AL645608.6"
"9"	1964	"AL645608.2"
"10"	1964	"AL645608.4"
"11"	1965	"LINC02593"
"12"	164	"LINC02593"
"13"	324	"UBE2J2"
"14"	1589	"ANKRD65"
"15"	1589	"AL391244.1"
"16"	950	"TNFRSF14-AS1"
"17"	392	"LINC00337"
"18"	1686	"RERE"
"19"	2204	"AL928921.1"
"20"	1903	"KIF1B"
"21"	757	"MTOR-AS1"
"22"	757	"MTOR"
"23"	2346	"AL953897.1"
"24"	2346	"C1orf167"
"25"	703	"TNFRSF1B"
"26"	1613	"LINC02766"
"27"	515	"DHRS3"
"28"	646	"AL357873.1"
"29"	646	"KAZN"
"30"	42	"AL357873.1"
"31"	42	"KAZN"
"32"	1690	"TMEM51-AS1"
"33"	1690	"KAZN"
"34"	494	"CROCCP2"
"35"	494	"MST1P2"
"36"	494	"MST1L"
"37"	494	"CROCC"
"38"	1660	"CAPZB"
"39"	924	"CAPZB"
"40"	67	"CAPZB"
"41"	2184	"PINK1"
"42"	2184	"PINK1-AS"
"43"	1305	"CDC42"
"44"	2363	"EPHB2"
"45"	771	"LINC01355"
"46"	2303	"HNRNPR"
"47"	2283	"SELENON"
"48"	1483	"STMN1"
"49"	549	"LINC02574"
"50"	1260	"RCC1"
"51"	1260	"SNHG3"
"52"	996	"LINC01756"
"53"	472	"PUM1"
"54"	1345	"AL354919.2"
"55"	1345	"SPOCD1"
"56"	907	"KIAA0319L"
"57"	1952	"LINC01137"
"58"	303	"MFSD2A"
"59"	2315	"SLC2A1"
"60"	2280	"PTPRF"
"61"	1526	"AL451062.3"
"62"	1526	"ST3GAL3"
"63"	1327	"DMAP1"
"64"	884	"RNF220"
"65"	1521	"AKR1A1"
"66"	739	"RAD54L"
"67"	739	"LRRC41"
"68"	925	"EFCAB14"
"69"	1287	"ECHDC2"
"70"	560	"SLC25A3P1"
"71"	776	"AC099796.2"
"72"	776	"LINC02784"
"73"	2010	"LINC01767"
"74"	2010	"AC119674.1"
"75"	2010	"AC119674.2"
"76"	138	"DAB1"
"77"	1043	"AL136985.3"
"78"	613	"AC093425.1"
"79"	1240	"FGGY"
"80"	1240	"AL035416.1"
"81"	11	"NFIA"
"82"	11	"NFIA-AS2"
"83"	268	"NFIA"
"84"	821	"LINC00466"
"85"	1233	"JAK1"
"86"	2203	"LINC01702"
"87"	2328	"LINC02791"
"88"	2499	"NEGR1"
"89"	2499	"ZRANB2-AS2"
"90"	1810	"AL035409.1"
"91"	1614	"AC096531.2"
"92"	162	"PRKACB"
"93"	1739	"AL445438.1"
"94"	1739	"PKN2-AS1"
"95"	77	"ZNF644"
"96"	915	"RPL5"
"97"	915	"DIPK1A"
"98"	2431	"TMED5"
"99"	559	"SLC44A3-AS1"
"100"	1328	"SLC44A3-AS1"
"101"	1527	"CNN3"
"102"	2181	"LINC01761"
"103"	969	"LINC02790"
"104"	2075	"DPYD-AS1"
"105"	2075	"DPYD"
"106"	1430	"AL109741.1"
"107"	2003	"LINC01307"
"108"	1232	"LINC01397"
"109"	168	"RBM15"
"110"	2404	"CYMP"
"111"	2404	"CYMP-AS1"
"112"	334	"DENND2D"
"113"	1972	"CHIAP2"
"114"	870	"C1orf162"
"115"	768	"INKA2-AS1"
"116"	768	"INKA2"
"117"	1769	"INKA2-AS1"
"118"	1769	"INKA2"
"119"	575	"CTTNBP2NL"
"120"	1070	"CTTNBP2NL"
"121"	33	"LINC01765"
"122"	1719	"ATP1A1"
"123"	1415	"CD101"
"124"	1415	"AL445231.1"
"125"	1816	"WARS2-AS1"
"126"	1816	"AL359915.1"
"127"	2012	"AL359915.1"
"128"	1815	"LINC01780"
"129"	971	"AC244669.2"
"130"	2344	"AC244669.1"
"131"	1167	"AC244669.1"
"132"	971	"AC241952.1"
"133"	1167	"LINC00623"
"134"	775	"LINC00623"
"135"	2344	"LINC00623"
"136"	187	"LINC00623"
"137"	397	"SRGAP2C"
"138"	397	"SRGAP2-AS1"
"139"	1397	"LINC02798"
"140"	2011	"AC239800.2"
"141"	384	"AC239800.2"
"142"	1161	"AC239800.1"
"143"	1569	"FCGR1CP"
"144"	1569	"AC239798.2"
"145"	110	"NBPF15"
"146"	397	"SRGAP2B"
"147"	397	"FP700111.1"
"148"	2344	"LINC01145"
"149"	775	"LINC01145"
"150"	263	"GPR89A"
"151"	875	"PDZK1"
"152"	461	"POLR3C"
"153"	1605	"RBM8A"
"154"	1605	"LIX1L-AS1"
"155"	1605	"AC243547.3"
"156"	885	"TXNIP"
"157"	110	"NBPF12"
"158"	875	"PDZK1P1"
"159"	110	"NBPF11"
"160"	566	"AC245100.4"
"161"	566	"LINC01138"
"162"	1540	"LINC01138"
"163"	2344	"LINC01138"
"164"	775	"LINC01138"
"165"	110	"NBPF14"
"166"	971	"PDE4DIP"
"167"	110	"NBPF9"
"168"	775	"AC245297.3"
"169"	2344	"AC245297.3"
"170"	971	"AC245297.1"
"171"	775	"AC242842.1"
"172"	775	"LINC00869"
"173"	384	"LINC00869"
"174"	1569	"FCGR1A"
"175"	1569	"HIST2H2BF"
"176"	1474	"HIST2H2BD"
"177"	1474	"HIST2H2BC"
"178"	898	"ECM1"
"179"	514	"CDC42SE1"
"180"	514	"MLLT11"
"181"	2452	"TUFT1"
"182"	2053	"AL589765.7"
"183"	2053	"MRPL9"
"184"	902	"TPM3"
"185"	290	"CKS1B"
"186"	251	"GBAP1"
"187"	2257	"MTX1P1"
"188"	251	"GBA"
"189"	2200	"HCN3"
"190"	869	"RUSC1"
"191"	637	"AL355388.1"
"192"	637	"ARHGEF2"
"193"	2503	"PMF1-BGLAP"
"194"	2503	"PMF1"
"195"	1501	"AL365181.3"
"196"	1501	"BCAN"
"197"	368	"AL590666.1"
"198"	1479	"CYCSP52"
"199"	1479	"ETV3"
"200"	81	"PFDN2"
"201"	2383	"NOS1AP"
"202"	87	"UHMK1"
"203"	2262	"RGS5"
"204"	1300	"PBX1"
"205"	2396	"RCSD1"
"206"	274	"RCSD1"
"207"	887	"MPC2"
"208"	1003	"LINC00626"
"209"	1003	"AL135926.1"
"210"	264	"C1orf112"
"211"	264	"SCYL3"
"212"	1018	"AL139142.1"
"213"	1018	"AL139142.2"
"214"	1452	"GAS5"
"215"	506	"PAPPA2"
"216"	2517	"AL355999.1"
"217"	2517	"DHX9"
